job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Engineer, aeronautical",Juul Boetet,F,Afghaans,Hoog,Samenwonend met kinderen,Links,VWO,Atheïstisch,Gehuwd,Parttime,Appartement,Intermediate,53,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
"Surveyor, minerals",Lieve Hagendoorn,M,Surinaams,Gemiddeld,Samenwonend,Rechts,HBO,Christelijk,Ongehuwd,Gepensioneerd,Appartement,Intermediate,91,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Higher education lecturer,Robin van Bunschoten-Kerkhof,M,Marokkaans,Laag,Alleenstaand met kinderen,Rechts,MBO,Joods,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,77,Laag,Slecht,Gemiddeld,Gemiddeld
"Geneticist, molecular",Jaylinn de Grote-Jorlink,F,Nederlands,Gemiddeld,Alleenstaand,Links,VWO,Christelijk,Gescheiden,Fulltime,Appartement,Advanced,35,Laag,Goed,Slecht,Gemiddeld
Data scientist,Amira van der Heyden-Goedhart,M,Surinaams,Hoog,Samenwonend met kinderen,Rechts,VMBO,Atheïstisch,Weduwe/Weduwnaar,Fulltime,Twee-onder-een-kap,Digibeet,52,Hoog,Gemiddeld,Gemiddeld,Goed
"Engineer, land",Twan van Kempen,F,Afghaans,Laag,Alleenstaand met kinderen,Midden,MBO,Christelijk,Ongehuwd,Student,Twee-onder-een-kap,Digibeet,72,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Optician, dispensing",Mads Rietveld,M,Eritrees,Gemiddeld,Samenwonend,Links,MBO,Hindoeïstisch,Gescheiden,Zelfstandig,Woonboot,Intermediate,52,Gemiddeld,Goed,Slecht,Gemiddeld
Music therapist,Sjoerd Gruijl-van Leeuwen,M,Bulgaars,Gemiddeld,Samenwonend,Links,WO,Christelijk,Ongehuwd,Fulltime,Vrijstaand,Digibeet,37,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Armed forces training and education officer,Maaike Adriaensdr,F,Surinaams,Hoog,Alleenstaand,Midden,HAVO,Christelijk,Ongehuwd,Parttime,Appartement,Beginner,75,Laag,Goed,Goed,Gemiddeld
Quality manager,Livia Ruijs-Janssen,F,Indonesisch,Hoog,Samenwonend,Rechts,Basisonderwijs,Islamitisch,Ongehuwd,Parttime,Rijtjeshuis,Advanced,27,Laag,Gemiddeld,Gemiddeld,Goed
Production manager,Maaike de Boer,F,Nederlands,Laag,Alleenstaand met kinderen,Midden,WO,Christelijk,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Advanced,67,Laag,Goed,Gemiddeld,Gemiddeld
