job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Geneticist, molecular",Vincent van Ginneke,F,Marokkaans,Laag,Samenwonend,Midden,WO,Atheïstisch,Ongehuwd,Werkloos,Twee-onder-een-kap,Intermediate,18,Hoog,Gemiddeld,Goed,Gemiddeld
"Programmer, systems",Lizz Wolters,F,Surinaams,Laag,Samenwonend,Rechts,MBO,Christelijk,Gehuwd,Zelfstandig,Rijtjeshuis,Intermediate,38,Laag,Slecht,Slecht,Gemiddeld
Furniture conservator/restorer,Amelia de Jong,M,Marokkaans,Hoog,Samenwonend,Links,WO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Expert,27,Hoog,Gemiddeld,Gemiddeld,Goed
Scientific laboratory technician,Fleur van den Wittenboer-Jerusalem,F,Nederlands,Laag,Samenwonend,Midden,HAVO,Islamitisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Advanced,97,Laag,Gemiddeld,Goed,Gemiddeld
Operations geologist,Linde de Bruijn-Jacobs,F,Spaans,Laag,Samenwonend,Links,Basisonderwijs,Anders,Gescheiden,Student,Rijtjeshuis,Expert,48,Hoog,Slecht,Slecht,Goed
Counselling psychologist,Brent Wildschut-Wensen,F,Pools,Hoog,Samenwonend,Rechts,VWO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,44,Gemiddeld,Slecht,Slecht,Gemiddeld
Clinical embryologist,Anne Koster-Scuylenborchs,F,Nederlands,Laag,Samenwonend met kinderen,Rechts,VMBO,Islamitisch,Ongehuwd,Student,Rijtjeshuis,Intermediate,30,Laag,Gemiddeld,Gemiddeld,Goed
Glass blower/designer,Thijmen van Jumiège,M,Spaans,Laag,Alleenstaand,Midden,Basisonderwijs,Atheïstisch,Ongehuwd,Fulltime,Vrijstaand,Advanced,86,Laag,Goed,Gemiddeld,Gemiddeld
Multimedia specialist,Dylano Texier,M,Nederlands,Laag,Samenwonend,Links,HBO,Boeddhistisch,Weduwe/Weduwnaar,Student,Rijtjeshuis,Digibeet,98,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Barrister,Mehmet Ariens,F,Somalisch,Laag,Alleenstaand,Midden,WO,Boeddhistisch,Ongehuwd,Werkloos,Twee-onder-een-kap,Intermediate,93,Laag,Gemiddeld,Gemiddeld,Slecht
