job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Equities trader,Isabella Bouwhuisen,F,Somalisch,Gemiddeld,Alleenstaand met kinderen,Midden,VWO,Atheïstisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Intermediate,65,Gemiddeld,Gemiddeld,Goed,Goed
Animal nutritionist,Kyano Slingerland-Matthews,F,Nederlands,Gemiddeld,Samenwonend,Rechts,VMBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,67,Laag,Goed,Gemiddeld,Goed
"Designer, exhibition/display",Laurens Jans-le Matelot,F,Turks,Hoog,Samenwonend,Links,WO,Christelijk,Weduwe/Weduwnaar,Fulltime,Appartement,Beginner,99,Hoog,Gemiddeld,Gemiddeld,Slecht
Physiotherapist,Daan Keijzer-Manne,M,Indonesisch,Gemiddeld,Alleenstaand met kinderen,Midden,VWO,Joods,Gescheiden,Gepensioneerd,Twee-onder-een-kap,Beginner,95,Laag,Slecht,Slecht,Goed
Colour technologist,Pieter Scuylenborchs,M,Nederlands,Laag,Samenwonend,Rechts,VMBO,Christelijk,Gehuwd,Gepensioneerd,Rijtjeshuis,Beginner,55,Laag,Gemiddeld,Gemiddeld,Slecht
Careers information officer,Josephine Lijn-Meyer,M,Surinaams,Hoog,Samenwonend met kinderen,Rechts,HAVO,Anders,Gehuwd,Zelfstandig,Studio,Expert,53,Laag,Gemiddeld,Goed,Slecht
Special educational needs teacher,Milan Amalrada,M,Indonesisch,Hoog,Samenwonend met kinderen,Links,Basisonderwijs,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Intermediate,82,Laag,Gemiddeld,Goed,Gemiddeld
Quantity surveyor,Kayleigh Groen,F,Surinaams,Hoog,Samenwonend met kinderen,Midden,VMBO,Islamitisch,Gescheiden,Student,Rijtjeshuis,Beginner,56,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Private music teacher,Madelief de Beer-van der Veiver,M,Chinees,Laag,Alleenstaand,Midden,HBO,Anders,Ongehuwd,Student,Appartement,Intermediate,29,Laag,Gemiddeld,Goed,Gemiddeld
Physiological scientist,Nout Manne-van Olst,F,Indonesisch,Gemiddeld,Samenwonend,Midden,MBO,Christelijk,Ongehuwd,Fulltime,Appartement,Beginner,47,Gemiddeld,Goed,Goed,Gemiddeld
"Doctor, hospital",Tirza le Briel,M,Nederlands,Laag,Alleenstaand,Midden,WO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Advanced,47,Laag,Goed,Gemiddeld,Goed
Gaffer,Brian van Velthoven,F,Duits,Laag,Samenwonend,Rechts,MBO,Joods,Ongehuwd,Fulltime,Appartement,Advanced,63,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Mechanical engineer,Bart de Groot,F,Nederlands,Gemiddeld,Samenwonend,Links,VMBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Digibeet,79,Gemiddeld,Slecht,Goed,Goed
"Horticulturist, amenity",Bilal Elbertse,F,Chinees,Laag,Alleenstaand,Midden,HBO,Atheïstisch,Gescheiden,Werkloos,Appartement,Intermediate,94,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Customer service manager,Julian van Kusen,F,Somalisch,Gemiddeld,Samenwonend met kinderen,Rechts,HAVO,Atheïstisch,Gescheiden,Student,Rijtjeshuis,Expert,69,Hoog,Goed,Gemiddeld,Gemiddeld
"Engineer, communications",Mila Loreal,F,Syrisch,Gemiddeld,Samenwonend met kinderen,Links,MBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,36,Laag,Gemiddeld,Goed,Gemiddeld
Television production assistant,Fabian van Dongen-Schilt,F,Bulgaars,Laag,Samenwonend met kinderen,Links,HBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,31,Hoog,Slecht,Slecht,Gemiddeld
Plant breeder/geneticist,Fiene Lips,F,Syrisch,Laag,Samenwonend,Links,VMBO,Anders,Gehuwd,Fulltime,Studio,Intermediate,34,Gemiddeld,Goed,Gemiddeld,Goed
Firefighter,Vera van den Nuwenhuijzen-Mathol,M,Antilliaans,Laag,Alleenstaand,Midden,HAVO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Beginner,55,Hoog,Gemiddeld,Gemiddeld,Goed
Commercial art gallery manager,Senna Bekbergen,F,Marokkaans,Laag,Samenwonend met kinderen,Rechts,MBO,Hindoeïstisch,Ongehuwd,Zelfstandig,Appartement,Beginner,73,Gemiddeld,Gemiddeld,Gemiddeld,Goed
