job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Multimedia specialist,Nora Mansvelt,M,Nederlands,Hoog,Samenwonend met kinderen,Links,VMBO,Christelijk,Weduwe/Weduwnaar,Fulltime,Vrijstaand,Intermediate,68,Hoog,Slecht,Slecht,Slecht
"Development worker, international aid",Fenne van Baalen,F,Indonesisch,Laag,Samenwonend met kinderen,Rechts,WO,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Intermediate,21,Hoog,Gemiddeld,Goed,Gemiddeld
Youth worker,Mick Loep,M,Indonesisch,Laag,Samenwonend met kinderen,Rechts,VWO,Anders,Ongehuwd,Fulltime,Appartement,Beginner,92,Gemiddeld,Gemiddeld,Goed,Goed
"Teacher, adult education",Mart van Rooij,F,Duits,Hoog,Samenwonend met kinderen,Rechts,VMBO,Atheïstisch,Ongehuwd,Parttime,Twee-onder-een-kap,Advanced,21,Laag,Goed,Goed,Gemiddeld
Ecologist,Milou The Elder,M,Afghaans,Laag,Samenwonend met kinderen,Links,HBO,Atheïstisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Beginner,86,Laag,Goed,Slecht,Slecht
Careers adviser,Ninthe van Emmelen-van Opper-Lotharingen,F,Eritrees,Laag,Samenwonend met kinderen,Links,VWO,Islamitisch,Gescheiden,Gepensioneerd,Twee-onder-een-kap,Beginner,36,Laag,Slecht,Gemiddeld,Gemiddeld
"Surveyor, quantity",Nina van der Plas,F,Indonesisch,Hoog,Alleenstaand met kinderen,Midden,VMBO,Hindoeïstisch,Gehuwd,Zelfstandig,Studio,Advanced,23,Laag,Slecht,Gemiddeld,Gemiddeld
Analytical chemist,Luuk Brouwer,F,Nederlands,Laag,Alleenstaand met kinderen,Links,Basisonderwijs,Christelijk,Ongehuwd,Student,Appartement,Beginner,23,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Contracting civil engineer,Yasmine Vignon,M,Somalisch,Laag,Samenwonend,Midden,HAVO,Christelijk,Gescheiden,Parttime,Vrijstaand,Intermediate,55,Laag,Goed,Gemiddeld,Gemiddeld
Manufacturing engineer,Sam Scheer,M,Marokkaans,Laag,Samenwonend met kinderen,Rechts,Basisonderwijs,Christelijk,Gescheiden,Fulltime,Twee-onder-een-kap,Advanced,52,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Youth worker,Roan Miner,F,Surinaams,Gemiddeld,Samenwonend,Links,MBO,Anders,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,68,Laag,Goed,Gemiddeld,Gemiddeld
Teaching laboratory technician,Florian Kloppert,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,HAVO,Anders,Weduwe/Weduwnaar,Fulltime,Vrijstaand,Advanced,31,Gemiddeld,Gemiddeld,Slecht,Slecht
Midwife,Roan Hoeks,M,Indiaas,Laag,Samenwonend met kinderen,Links,HAVO,Christelijk,Gehuwd,Fulltime,Twee-onder-een-kap,Beginner,51,Laag,Gemiddeld,Slecht,Goed
Forest/woodland manager,Joshua van Leeuwen-Billung,F,Marokkaans,Laag,Alleenstaand met kinderen,Rechts,MBO,Christelijk,Ongehuwd,Zelfstandig,Rijtjeshuis,Intermediate,26,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
"Scientist, product/process development",Tim de Haan,F,Nederlands,Laag,Samenwonend,Midden,VWO,Joods,Ongehuwd,Fulltime,Appartement,Intermediate,35,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Lecturer, further education",Fabian Rackham,M,Somalisch,Hoog,Samenwonend,Rechts,VMBO,Islamitisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Intermediate,45,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Web designer,Fien Room,F,Pools,Hoog,Samenwonend met kinderen,Midden,VMBO,Christelijk,Ongehuwd,Fulltime,Twee-onder-een-kap,Intermediate,67,Laag,Gemiddeld,Slecht,Goed
Sport and exercise psychologist,Eva Kleibrink,M,Nederlands,Laag,Samenwonend,Midden,HAVO,Anders,Gehuwd,Fulltime,Woonboot,Beginner,94,Gemiddeld,Gemiddeld,Goed,Slecht
Pensions consultant,Dana Kas,F,Duits,Hoog,Samenwonend,Links,HAVO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,87,Gemiddeld,Goed,Slecht,Gemiddeld
