job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Marine scientist,Olivia Oude Heer,F,Nederlands,Gemiddeld,Alleenstaand met kinderen,Rechts,MBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,95,Laag,Slecht,Goed,Goed
Trade mark attorney,Lars de Lange-van den Brand,F,Afghaans,Gemiddeld,Samenwonend met kinderen,Rechts,VMBO,Christelijk,Ongehuwd,Student,Appartement,Advanced,68,Laag,Gemiddeld,Slecht,Gemiddeld
Midwife,Fabian Rouwhorst,M,Nederlands,Gemiddeld,Samenwonend,Rechts,HBO,Anders,Gescheiden,Fulltime,Rijtjeshuis,Intermediate,82,Gemiddeld,Slecht,Goed,Slecht
"Surveyor, commercial/residential",Luuk Walter-Nollee,M,Nederlands,Hoog,Alleenstaand met kinderen,Links,VMBO,Christelijk,Ongehuwd,Student,Appartement,Beginner,62,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Product designer,Joy Molegraaf,M,Nederlands,Laag,Samenwonend met kinderen,Links,MBO,Joods,Gescheiden,Zelfstandig,Studio,Intermediate,22,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Operational investment banker,Michael Jacobi,F,Indonesisch,Hoog,Alleenstaand,Links,MBO,Joods,Weduwe/Weduwnaar,Student,Appartement,Intermediate,75,Hoog,Slecht,Goed,Goed
Ceramics designer,Josephine Spruit,F,Marokkaans,Hoog,Samenwonend met kinderen,Midden,HAVO,Christelijk,Gehuwd,Parttime,Appartement,Intermediate,18,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Hotel manager,Liza Krabbe,F,Nederlands,Hoog,Alleenstaand met kinderen,Midden,HBO,Atheïstisch,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Intermediate,27,Laag,Slecht,Goed,Goed
Theme park manager,Stella Gerritse-Lutterveld,F,Surinaams,Laag,Samenwonend,Midden,MBO,Atheïstisch,Gehuwd,Parttime,Appartement,Advanced,18,Laag,Gemiddeld,Slecht,Gemiddeld
Dispensing optician,Hanna de Backer-Prinsen,F,Indiaas,Laag,Samenwonend,Links,VMBO,Boeddhistisch,Gehuwd,Parttime,Rijtjeshuis,Digibeet,73,Laag,Goed,Gemiddeld,Slecht
Press sub,Alexander Kamp,M,Eritrees,Laag,Alleenstaand,Rechts,HAVO,Christelijk,Ongehuwd,Fulltime,Twee-onder-een-kap,Advanced,39,Hoog,Gemiddeld,Goed,Gemiddeld
Facilities manager,Sofie Spanhaak,F,Indiaas,Laag,Samenwonend,Midden,VWO,Christelijk,Ongehuwd,Zelfstandig,Rijtjeshuis,Advanced,93,Gemiddeld,Goed,Gemiddeld,Gemiddeld
