job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Higher education lecturer,Sienna Kleibrink-Mens,M,Surinaams,Laag,Alleenstaand,Midden,VWO,Christelijk,Ongehuwd,Fulltime,Studio,Advanced,52,Gemiddeld,Gemiddeld,Goed,Goed
"Therapist, drama",Mika Kuiper,M,Turks,Laag,Samenwonend,Midden,Basisonderwijs,Islamitisch,Ongehuwd,Student,Appartement,Beginner,58,Hoog,Goed,Slecht,Gemiddeld
Chartered public finance accountant,Liv Oversteeg,M,Nederlands,Gemiddeld,Alleenstaand met kinderen,Midden,HBO,Boeddhistisch,Ongehuwd,Werkloos,Appartement,Advanced,89,Laag,Goed,Gemiddeld,Goed
Make,Sebastiaan François-Kalman,M,Antilliaans,Laag,Alleenstaand,Midden,VMBO,Boeddhistisch,Gehuwd,Werkloos,Appartement,Expert,45,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Structural engineer,Eva Konings,F,Nederlands,Laag,Samenwonend,Rechts,WO,Atheïstisch,Gescheiden,Fulltime,Rijtjeshuis,Digibeet,49,Gemiddeld,Goed,Goed,Gemiddeld
"Therapist, occupational",Carlijn Nedermeijer,F,Marokkaans,Laag,Samenwonend met kinderen,Rechts,VWO,Christelijk,Ongehuwd,Fulltime,Studio,Beginner,35,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Holiday representative,Pippa Ruijs,M,Somalisch,Laag,Alleenstaand,Midden,MBO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Digibeet,93,Laag,Goed,Slecht,Gemiddeld
Technical sales engineer,Jasmijn van der Leek,F,Chinees,Gemiddeld,Samenwonend met kinderen,Links,HAVO,Christelijk,Gehuwd,Fulltime,Vrijstaand,Intermediate,50,Laag,Slecht,Gemiddeld,Gemiddeld
Illustrator,Julian van der Schuijt,F,Irakees,Hoog,Samenwonend,Midden,HAVO,Christelijk,Gehuwd,Parttime,Twee-onder-een-kap,Beginner,88,Hoog,Gemiddeld,Gemiddeld,Goed
"Scientist, research (physical sciences)",Florian Haring,M,Marokkaans,Gemiddeld,Samenwonend,Midden,HAVO,Islamitisch,Gehuwd,Parttime,Vrijstaand,Expert,92,Laag,Slecht,Slecht,Gemiddeld
Translator,Lena Reimes,F,Nederlands,Laag,Alleenstaand,Links,VMBO,Anders,Ongehuwd,Parttime,Rijtjeshuis,Beginner,54,Laag,Gemiddeld,Slecht,Goed
Computer games developer,Nick Coret-Coredo,F,Indonesisch,Hoog,Samenwonend met kinderen,Rechts,VWO,Joods,Ongehuwd,Parttime,Rijtjeshuis,Beginner,75,Laag,Gemiddeld,Gemiddeld,Slecht
Scientific laboratory technician,Silke van Rijthoven,M,Surinaams,Laag,Alleenstaand,Rechts,VWO,Anders,Gescheiden,Fulltime,Rijtjeshuis,Beginner,41,Laag,Goed,Gemiddeld,Gemiddeld
Race relations officer,Tobias van den Nieuwenhuijsen-Stange,F,Duits,Hoog,Alleenstaand,Midden,HAVO,Islamitisch,Gehuwd,Fulltime,Studio,Advanced,98,Laag,Slecht,Gemiddeld,Slecht
Curator,Mohamed Glasses,F,Turks,Laag,Alleenstaand met kinderen,Midden,MBO,Anders,Ongehuwd,Parttime,Rijtjeshuis,Advanced,44,Laag,Gemiddeld,Gemiddeld,Slecht
Hydrographic surveyor,Amina Takkelenburg,M,Marokkaans,Gemiddeld,Samenwonend,Rechts,HBO,Christelijk,Gescheiden,Fulltime,Studio,Intermediate,54,Laag,Goed,Goed,Gemiddeld
Scientific laboratory technician,Ivan Smit,M,Nederlands,Laag,Samenwonend,Links,Basisonderwijs,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Intermediate,30,Laag,Goed,Gemiddeld,Slecht
"Production assistant, television",Silke van de Water-Verhagen,M,Roemeens,Laag,Samenwonend,Midden,HAVO,Anders,Gehuwd,Fulltime,Rijtjeshuis,Beginner,24,Laag,Gemiddeld,Goed,Goed
Transport planner,Veerle Hazenveld,M,Nederlands,Gemiddeld,Alleenstaand met kinderen,Midden,MBO,Anders,Gehuwd,Parttime,Rijtjeshuis,Beginner,22,Gemiddeld,Gemiddeld,Goed,Gemiddeld
"Programmer, applications",Robin Meijer,M,Nederlands,Hoog,Alleenstaand met kinderen,Midden,VWO,Christelijk,Gehuwd,Zelfstandig,Appartement,Intermediate,75,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
