job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Health service manager,Emir Schuurmans,M,Chinees,Hoog,Samenwonend,Rechts,MBO,Islamitisch,Gescheiden,Zelfstandig,Appartement,Intermediate,76,Hoog,Gemiddeld,Slecht,Slecht
"Designer, television/film set",Job Jacquot,F,Indonesisch,Gemiddeld,Alleenstaand,Midden,MBO,Anders,Gehuwd,Parttime,Twee-onder-een-kap,Digibeet,54,Gemiddeld,Goed,Gemiddeld,Goed
Energy engineer,Adriana van Henegouwen,M,Chinees,Laag,Samenwonend met kinderen,Links,MBO,Christelijk,Ongehuwd,Fulltime,Vrijstaand,Intermediate,44,Gemiddeld,Goed,Goed,Gemiddeld
"Scientist, product/process development",Fedde Roodesteijn,F,Afghaans,Hoog,Samenwonend,Rechts,MBO,Christelijk,Ongehuwd,Gepensioneerd,Appartement,Advanced,97,Laag,Gemiddeld,Goed,Gemiddeld
Forensic scientist,Florian Recers,M,Marokkaans,Laag,Alleenstaand,Links,VMBO,Atheïstisch,Gescheiden,Fulltime,Twee-onder-een-kap,Intermediate,31,Laag,Slecht,Gemiddeld,Goed
Database administrator,Lotte le Gulcher,F,Nederlands,Gemiddeld,Alleenstaand met kinderen,Links,HBO,Islamitisch,Ongehuwd,Parttime,Appartement,Advanced,47,Gemiddeld,Slecht,Goed,Goed
Clinical psychologist,Iris van Rijnsbergen,F,Nederlands,Laag,Samenwonend met kinderen,Links,MBO,Atheïstisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Intermediate,88,Laag,Gemiddeld,Gemiddeld,Slecht
"Exhibitions officer, museum/gallery",Kim Oosterhek-Room,F,Pools,Gemiddeld,Samenwonend,Links,MBO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Advanced,75,Hoog,Slecht,Gemiddeld,Goed
Trade mark attorney,Sami van den Oever,M,Marokkaans,Laag,Alleenstaand,Rechts,MBO,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Expert,57,Hoog,Slecht,Gemiddeld,Goed
Barrister,Anna Noordijk,M,Nederlands,Hoog,Samenwonend,Midden,Basisonderwijs,Anders,Gehuwd,Fulltime,Vrijstaand,Beginner,26,Laag,Gemiddeld,Gemiddeld,Goed
Industrial buyer,Justin de Grote-Thomas,F,Surinaams,Gemiddeld,Samenwonend met kinderen,Midden,VWO,Islamitisch,Ongehuwd,Student,Woonboot,Intermediate,53,Laag,Slecht,Gemiddeld,Goed
"Engineer, electronics",Frederique Wouters van Eijndhoven,F,Marokkaans,Hoog,Samenwonend met kinderen,Midden,VWO,Hindoeïstisch,Gescheiden,Fulltime,Rijtjeshuis,Beginner,28,Laag,Goed,Gemiddeld,Goed
"Engineer, energy",Finn Mens,F,Duits,Laag,Samenwonend,Midden,MBO,Anders,Gescheiden,Fulltime,Rijtjeshuis,Beginner,24,Gemiddeld,Gemiddeld,Goed,Goed
Animal technologist,"Abel Verbeek-Werl-Arnsberg, van",M,Indiaas,Laag,Alleenstaand met kinderen,Midden,WO,Anders,Ongehuwd,Werkloos,Rijtjeshuis,Digibeet,63,Gemiddeld,Slecht,Gemiddeld,Slecht
Volunteer coordinator,Lara Ligtvoet,F,Indonesisch,Laag,Samenwonend met kinderen,Midden,WO,Atheïstisch,Ongehuwd,Parttime,Twee-onder-een-kap,Intermediate,30,Laag,Gemiddeld,Gemiddeld,Goed
Geophysical data processor,Eline van Dongen-Weijters,F,Turks,Hoog,Samenwonend,Links,VMBO,Christelijk,Gehuwd,Werkloos,Rijtjeshuis,Digibeet,91,Hoog,Gemiddeld,Gemiddeld,Slecht
Heritage manager,Stijn van der Heijden,M,Nederlands,Laag,Samenwonend met kinderen,Rechts,VMBO,Islamitisch,Gescheiden,Parttime,Rijtjeshuis,Beginner,83,Hoog,Slecht,Gemiddeld,Goed
"Administrator, sports",Esmee Keijzer-Mallien,F,Syrisch,Laag,Alleenstaand met kinderen,Rechts,VMBO,Anders,Ongehuwd,Fulltime,Twee-onder-een-kap,Intermediate,62,Laag,Gemiddeld,Goed,Goed
