job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Copy,Merel Lelijveld,F,Marokkaans,Laag,Samenwonend,Rechts,Basisonderwijs,Anders,Gehuwd,Fulltime,Appartement,Intermediate,60,Hoog,Goed,Goed,Slecht
Professor Emeritus,Jack Hoppenbrouwer,M,Spaans,Laag,Alleenstaand met kinderen,Links,MBO,Islamitisch,Gescheiden,Fulltime,Rijtjeshuis,Intermediate,60,Laag,Gemiddeld,Goed,Gemiddeld
Research scientist (life sciences),Fenna Lutterveld,M,Bulgaars,Gemiddeld,Samenwonend met kinderen,Rechts,Basisonderwijs,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Intermediate,60,Hoog,Slecht,Goed,Gemiddeld
"Surveyor, hydrographic",Mike Tammerijn,F,Chinees,Laag,Samenwonend met kinderen,Rechts,VMBO,Islamitisch,Gehuwd,Fulltime,Appartement,Expert,25,Laag,Goed,Slecht,Gemiddeld
Database administrator,Cornelia de Jong,M,Duits,Laag,Samenwonend met kinderen,Rechts,MBO,Islamitisch,Ongehuwd,Fulltime,Vrijstaand,Advanced,93,Laag,Goed,Gemiddeld,Slecht
Secretary/administrator,Yasmine van Metz,F,Indiaas,Laag,Alleenstaand met kinderen,Rechts,VMBO,Islamitisch,Gehuwd,Fulltime,Vrijstaand,Advanced,40,Laag,Gemiddeld,Gemiddeld,Goed
"Psychologist, clinical",Valerie Aarden-Wooning,M,Chinees,Hoog,Samenwonend,Links,WO,Joods,Gehuwd,Fulltime,Rijtjeshuis,Expert,31,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Water engineer,Luc Breugelensis,F,Nederlands,Laag,Alleenstaand,Rechts,WO,Islamitisch,Gehuwd,Werkloos,Rijtjeshuis,Beginner,75,Hoog,Gemiddeld,Gemiddeld,Slecht
Sport and exercise psychologist,Megan Jorrisen-Nihoe,F,Surinaams,Laag,Alleenstaand,Midden,VMBO,Boeddhistisch,Gehuwd,Werkloos,Rijtjeshuis,Expert,76,Laag,Goed,Goed,Goed
Financial manager,Lenn Geldens-van Luxemburg,F,Afghaans,Laag,Alleenstaand,Rechts,HAVO,Atheïstisch,Ongehuwd,Werkloos,Rijtjeshuis,Intermediate,79,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Newspaper journalist,Luuk Dekker,M,Indonesisch,Laag,Samenwonend met kinderen,Links,HBO,Islamitisch,Ongehuwd,Fulltime,Studio,Advanced,29,Gemiddeld,Goed,Slecht,Goed
Ranger/warden,Bryan de Haas,F,Irakees,Laag,Alleenstaand,Rechts,WO,Boeddhistisch,Ongehuwd,Parttime,Rijtjeshuis,Beginner,54,Laag,Gemiddeld,Goed,Gemiddeld
Medical technical officer,Lars Verbeek,M,Duits,Hoog,Samenwonend met kinderen,Midden,MBO,Christelijk,Gehuwd,Gepensioneerd,Vrijstaand,Intermediate,45,Hoog,Slecht,Goed,Gemiddeld
Archivist,Tess Verkade,M,Duits,Hoog,Alleenstaand,Links,VMBO,Christelijk,Ongehuwd,Parttime,Woonboot,Expert,31,Hoog,Gemiddeld,Gemiddeld,Slecht
"Copywriter, advertising",Femke Bos,F,Marokkaans,Gemiddeld,Samenwonend met kinderen,Links,HBO,Boeddhistisch,Gescheiden,Fulltime,Vrijstaand,Digibeet,43,Laag,Gemiddeld,Gemiddeld,Goed
Risk manager,Jet de Vos,M,Indiaas,Hoog,Samenwonend met kinderen,Midden,Basisonderwijs,Christelijk,Ongehuwd,Parttime,Appartement,Expert,97,Gemiddeld,Gemiddeld,Slecht,Goed
Retail banker,Cornelis Scheffers-Bosman,M,Nederlands,Hoog,Samenwonend,Rechts,HAVO,Joods,Ongehuwd,Fulltime,Twee-onder-een-kap,Beginner,46,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
"Scientist, research (medical)",Robin Rotteveel-van Wessex,F,Surinaams,Gemiddeld,Alleenstaand,Links,VWO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Beginner,56,Laag,Gemiddeld,Goed,Gemiddeld
"Buyer, industrial",Noud Hofman,M,Nederlands,Gemiddeld,Alleenstaand met kinderen,Links,VWO,Christelijk,Gescheiden,Fulltime,Appartement,Beginner,72,Laag,Goed,Gemiddeld,Gemiddeld
