job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Amenity horticulturist,Noortje van der Laarse,F,Syrisch,Laag,Samenwonend,Rechts,MBO,Christelijk,Ongehuwd,Fulltime,Appartement,Advanced,85,Gemiddeld,Gemiddeld,Goed,Gemiddeld
"Engineer, mining",Kaylee Roose,F,Nederlands,Laag,Alleenstaand,Midden,VMBO,Islamitisch,Ongehuwd,Parttime,Rijtjeshuis,Advanced,89,Laag,Gemiddeld,Goed,Slecht
Jewellery designer,Lot van den Brink,F,Marokkaans,Gemiddeld,Samenwonend met kinderen,Rechts,VMBO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Advanced,90,Laag,Goed,Gemiddeld,Gemiddeld
Insurance broker,Cornelia de Grote,F,Nederlands,Gemiddeld,Alleenstaand,Rechts,HBO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Digibeet,55,Laag,Gemiddeld,Goed,Goed
"Editor, film/video",Mart de Pauw-Drysdale,M,Antilliaans,Laag,Samenwonend met kinderen,Midden,HBO,Joods,Ongehuwd,Parttime,Appartement,Intermediate,18,Laag,Goed,Gemiddeld,Gemiddeld
Computer games developer,Quinn Vervoort,F,Chinees,Hoog,Alleenstaand met kinderen,Links,HBO,Islamitisch,Gehuwd,Fulltime,Appartement,Intermediate,56,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Media buyer,Lieke Ellis,F,Nederlands,Laag,Samenwonend,Midden,HAVO,Islamitisch,Ongehuwd,Zelfstandig,Appartement,Beginner,85,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
"Journalist, newspaper",Fien Heinrichs,F,Nederlands,Laag,Samenwonend,Midden,VMBO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Beginner,91,Laag,Gemiddeld,Gemiddeld,Slecht
"Presenter, broadcasting",Jayda van Mare,F,Pools,Laag,Alleenstaand met kinderen,Rechts,VMBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,81,Laag,Gemiddeld,Slecht,Goed
"Development worker, community",Madelief Fortuyn-Kolster,F,Chinees,Gemiddeld,Samenwonend,Rechts,HBO,Atheïstisch,Ongehuwd,Gepensioneerd,Appartement,Advanced,37,Laag,Slecht,Gemiddeld,Slecht
Health promotion specialist,David van der Laar-van Berkel,F,Afghaans,Gemiddeld,Samenwonend,Rechts,WO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Beginner,60,Gemiddeld,Gemiddeld,Goed,Gemiddeld
"Embryologist, clinical",Alex Gervais,F,Pools,Laag,Alleenstaand,Midden,VMBO,Boeddhistisch,Ongehuwd,Parttime,Studio,Intermediate,62,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Magazine features editor,Stefan van Herstal-Brizee,M,Syrisch,Laag,Samenwonend,Midden,HAVO,Christelijk,Ongehuwd,Fulltime,Vrijstaand,Beginner,22,Gemiddeld,Goed,Slecht,Gemiddeld
Control and instrumentation engineer,Pepijn van Ooste,M,Nederlands,Laag,Samenwonend met kinderen,Midden,MBO,Christelijk,Gescheiden,Fulltime,Studio,Intermediate,18,Laag,Goed,Goed,Gemiddeld
Air cabin crew,Amin Vignon,F,Nederlands,Laag,Samenwonend met kinderen,Midden,HAVO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Beginner,61,Laag,Goed,Slecht,Slecht
Land/geomatics surveyor,Kevin van den Brink,F,Nederlands,Laag,Samenwonend met kinderen,Rechts,VWO,Islamitisch,Ongehuwd,Parttime,Vrijstaand,Advanced,58,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Medical laboratory scientific officer,Jason Bastiaense,F,Marokkaans,Hoog,Samenwonend met kinderen,Rechts,HAVO,Christelijk,Ongehuwd,Zelfstandig,Rijtjeshuis,Digibeet,30,Gemiddeld,Gemiddeld,Goed,Goed
Musician,Jill van der Spaendonc,M,Indonesisch,Laag,Alleenstaand met kinderen,Links,MBO,Christelijk,Gehuwd,Parttime,Woonboot,Intermediate,30,Laag,Gemiddeld,Gemiddeld,Goed
Investment analyst,Loïs van Beek,M,Nederlands,Laag,Samenwonend met kinderen,Links,MBO,Christelijk,Ongehuwd,Fulltime,Twee-onder-een-kap,Advanced,52,Gemiddeld,Goed,Slecht,Gemiddeld
Environmental health practitioner,Colin Veenstra,F,Turks,Laag,Samenwonend,Links,VMBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,48,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
