job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Clinical scientist, histocompatibility and immunogenetics",Aron de Bruyn-Huberts,M,Turks,Laag,Alleenstaand met kinderen,Links,HAVO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,52,Laag,Gemiddeld,Goed,Goed
"Surveyor, quantity",Sterre Boetet,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,HBO,Anders,Ongehuwd,Werkloos,Rijtjeshuis,Expert,59,Hoog,Goed,Goed,Goed
"Engineer, structural",Maxim Thatcher,F,Eritrees,Laag,Samenwonend,Midden,HAVO,Anders,Ongehuwd,Zelfstandig,Appartement,Intermediate,97,Laag,Slecht,Goed,Goed
Film/video editor,Fenne Tuithof,M,Portugees,Hoog,Alleenstaand,Midden,WO,Atheïstisch,Gehuwd,Zelfstandig,Twee-onder-een-kap,Beginner,46,Gemiddeld,Goed,Goed,Slecht
Commercial/residential surveyor,Lieve Dekker,M,Pools,Laag,Samenwonend met kinderen,Rechts,HBO,Islamitisch,Ongehuwd,Werkloos,Rijtjeshuis,Intermediate,69,Hoog,Slecht,Gemiddeld,Goed
Patent examiner,Muhammed van der Steen,M,Nederlands,Laag,Alleenstaand met kinderen,Rechts,MBO,Islamitisch,Ongehuwd,Parttime,Woonboot,Digibeet,89,Laag,Gemiddeld,Gemiddeld,Slecht
Theatre stage manager,Tessa Wolters,F,Nederlands,Gemiddeld,Samenwonend,Midden,WO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Digibeet,97,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Occupational hygienist,Lucy Alpaidis,F,Afghaans,Gemiddeld,Samenwonend,Midden,Basisonderwijs,Islamitisch,Gehuwd,Werkloos,Rijtjeshuis,Intermediate,49,Laag,Slecht,Gemiddeld,Gemiddeld
Health physicist,Dave Bave,F,Chinees,Gemiddeld,Samenwonend,Links,HAVO,Anders,Gehuwd,Zelfstandig,Rijtjeshuis,Beginner,82,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Patent examiner,Elena van de Eerenbeemt-Bouthoorn,F,Turks,Gemiddeld,Samenwonend,Links,Basisonderwijs,Islamitisch,Ongehuwd,Student,Twee-onder-een-kap,Beginner,49,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Teacher, secondary school",Luka Godfrey van Alemannië,M,Antilliaans,Laag,Samenwonend,Midden,MBO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,53,Laag,Gemiddeld,Gemiddeld,Goed
Land,Amber Oude Heer-van Cuijck,M,Nederlands,Laag,Samenwonend met kinderen,Rechts,VMBO,Christelijk,Gescheiden,Werkloos,Appartement,Beginner,99,Gemiddeld,Goed,Slecht,Slecht
Health and safety inspector,Maartje Hoppenbrouwer,M,Nederlands,Laag,Samenwonend met kinderen,Rechts,VMBO,Boeddhistisch,Ongehuwd,Fulltime,Studio,Digibeet,45,Laag,Goed,Gemiddeld,Gemiddeld
Careers adviser,Aya Vignon,M,Indonesisch,Gemiddeld,Samenwonend,Rechts,VMBO,Joods,Ongehuwd,Zelfstandig,Vrijstaand,Intermediate,92,Hoog,Slecht,Slecht,Goed
"Engineer, technical sales",Esther Lommert,M,Indonesisch,Laag,Samenwonend,Midden,MBO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Digibeet,42,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Biomedical engineer,Joëlle Kirpenstein,F,Indonesisch,Gemiddeld,Alleenstaand,Links,VMBO,Islamitisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Intermediate,57,Laag,Gemiddeld,Goed,Gemiddeld
"Surveyor, land/geomatics",Jonas Blewanus,M,Bulgaars,Hoog,Samenwonend met kinderen,Midden,VMBO,Hindoeïstisch,Gehuwd,Fulltime,Rijtjeshuis,Beginner,41,Hoog,Goed,Gemiddeld,Goed
Speech and language therapist,Benjamin van Mook-Oosterhout,F,Indiaas,Hoog,Alleenstaand met kinderen,Midden,HAVO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Intermediate,22,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Clinical molecular geneticist,Mette Bastiaense,F,Nederlands,Laag,Samenwonend met kinderen,Rechts,HAVO,Anders,Ongehuwd,Fulltime,Vrijstaand,Expert,19,Hoog,Gemiddeld,Slecht,Gemiddeld
Chemical engineer,Jade van Kusen,F,Marokkaans,Laag,Alleenstaand,Midden,VMBO,Anders,Weduwe/Weduwnaar,Fulltime,Appartement,Beginner,89,Hoog,Goed,Goed,Goed
Dispensing optician,Sten den Teuling,F,Nederlands,Hoog,Samenwonend,Midden,Basisonderwijs,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,34,Laag,Gemiddeld,Gemiddeld,Slecht
Quality manager,Bilal Engels,M,Marokkaans,Laag,Samenwonend,Rechts,MBO,Christelijk,Gehuwd,Parttime,Vrijstaand,Advanced,39,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
"Research officer, trade union",Evie van der Pluijm-Sestig,M,Bulgaars,Gemiddeld,Samenwonend met kinderen,Rechts,WO,Anders,Gescheiden,Gepensioneerd,Appartement,Beginner,57,Laag,Slecht,Gemiddeld,Goed
"Scientist, product/process development",Lana Massa,F,Marokkaans,Gemiddeld,Alleenstaand,Links,VWO,Islamitisch,Gehuwd,Parttime,Rijtjeshuis,Advanced,20,Gemiddeld,Slecht,Goed,Gemiddeld
"Engineer, petroleum",Abel Woudenberg,F,Nederlands,Laag,Alleenstaand,Rechts,WO,Christelijk,Gehuwd,Fulltime,Appartement,Intermediate,96,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Marine scientist,Vajèn Boer,F,Syrisch,Gemiddeld,Samenwonend,Rechts,MBO,Anders,Ongehuwd,Parttime,Appartement,Digibeet,54,Laag,Slecht,Slecht,Goed
