job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Engineer, civil (consulting)",Colin van Bruchem,F,Antilliaans,Laag,Samenwonend met kinderen,Rechts,HBO,Christelijk,Gehuwd,Gepensioneerd,Rijtjeshuis,Advanced,55,Gemiddeld,Gemiddeld,Goed,Goed
Theatre director,Jinthe Schakelaar,M,Indonesisch,Laag,Alleenstaand,Rechts,WO,Islamitisch,Gehuwd,Gepensioneerd,Rijtjeshuis,Beginner,96,Laag,Slecht,Gemiddeld,Gemiddeld
"Designer, jewellery",Abel van Emmelen,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,HBO,Christelijk,Ongehuwd,Fulltime,Appartement,Digibeet,80,Laag,Gemiddeld,Gemiddeld,Goed
"Accountant, chartered public finance",Jay van Evelingen,M,Indiaas,Gemiddeld,Samenwonend,Midden,VWO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Beginner,47,Laag,Gemiddeld,Gemiddeld,Slecht
Energy manager,Sophie Adelaar-Pieters,M,Syrisch,Laag,Alleenstaand,Rechts,VMBO,Hindoeïstisch,Ongehuwd,Student,Appartement,Intermediate,42,Hoog,Slecht,Goed,Gemiddeld
Chiropodist,Lise Schrik,F,Portugees,Laag,Samenwonend,Midden,HBO,Christelijk,Ongehuwd,Fulltime,Appartement,Beginner,82,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Paediatric nurse,Kevin van der Meer,M,Afghaans,Laag,Samenwonend,Midden,VMBO,Christelijk,Gescheiden,Parttime,Studio,Beginner,35,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Research scientist (life sciences),Esmée Schelvis,M,Antilliaans,Laag,Samenwonend met kinderen,Midden,VWO,Christelijk,Ongehuwd,Fulltime,Appartement,Intermediate,95,Gemiddeld,Goed,Goed,Goed
Psychiatric nurse,Inaya Melet,M,Somalisch,Gemiddeld,Alleenstaand,Midden,HAVO,Christelijk,Gehuwd,Student,Woonboot,Intermediate,67,Gemiddeld,Goed,Slecht,Goed
Probation officer,Bente van Geenen,M,Pools,Gemiddeld,Samenwonend met kinderen,Midden,MBO,Islamitisch,Gescheiden,Student,Rijtjeshuis,Beginner,50,Gemiddeld,Goed,Slecht,Gemiddeld
"Designer, furniture",Morris Hehl-Peterse,M,Turks,Laag,Samenwonend met kinderen,Rechts,HBO,Joods,Gescheiden,Werkloos,Rijtjeshuis,Intermediate,76,Laag,Gemiddeld,Gemiddeld,Slecht
Mechanical engineer,Victor de Heer,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,HBO,Christelijk,Gehuwd,Gepensioneerd,Vrijstaand,Beginner,35,Laag,Goed,Gemiddeld,Slecht
Haematologist,Eliza Korsman,F,Nederlands,Gemiddeld,Samenwonend,Rechts,WO,Islamitisch,Ongehuwd,Fulltime,Studio,Digibeet,99,Laag,Gemiddeld,Goed,Gemiddeld
"Research officer, political party",Floor van den Bergh,M,Antilliaans,Hoog,Samenwonend met kinderen,Links,Basisonderwijs,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,68,Laag,Gemiddeld,Gemiddeld,Slecht
Tourist information centre manager,Isabelle van de Berg,F,Nederlands,Laag,Samenwonend met kinderen,Links,HAVO,Islamitisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Expert,49,Gemiddeld,Slecht,Goed,Gemiddeld
Water engineer,Jayden Maas,F,Italiaans,Gemiddeld,Samenwonend met kinderen,Links,HBO,Christelijk,Ongehuwd,Fulltime,Appartement,Expert,92,Laag,Gemiddeld,Goed,Gemiddeld
"Administrator, Civil Service",Lieve van Voorhout-van den Nieuwenhuijsen,M,Pools,Gemiddeld,Alleenstaand,Midden,VWO,Islamitisch,Ongehuwd,Parttime,Appartement,Beginner,67,Hoog,Slecht,Gemiddeld,Gemiddeld
"Therapist, occupational",Féline die Witte,F,Nederlands,Laag,Alleenstaand,Midden,VMBO,Christelijk,Gescheiden,Fulltime,Woonboot,Advanced,50,Hoog,Slecht,Gemiddeld,Goed
