job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Scientist, research (physical sciences)",Philip Spies,F,Irakees,Laag,Samenwonend met kinderen,Rechts,MBO,Joods,Gehuwd,Werkloos,Vrijstaand,Intermediate,69,Laag,Goed,Gemiddeld,Gemiddeld
Radio broadcast assistant,Alyssa Sas,M,Turks,Laag,Alleenstaand,Midden,HBO,Atheïstisch,Gehuwd,Fulltime,Rijtjeshuis,Beginner,80,Gemiddeld,Slecht,Goed,Gemiddeld
"Engineer, structural",Chloë Oennen-Kremer,F,Marokkaans,Hoog,Alleenstaand,Links,HBO,Christelijk,Gescheiden,Student,Appartement,Beginner,42,Gemiddeld,Goed,Gemiddeld,Gemiddeld
"Therapist, occupational",Yasmine Coreth von und zu Coredo und Starkenberg,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,MBO,Christelijk,Gescheiden,Parttime,Rijtjeshuis,Beginner,34,Hoog,Slecht,Goed,Goed
"Designer, fashion/clothing",Pien de Strigter,M,Nederlands,Gemiddeld,Samenwonend,Rechts,VWO,Islamitisch,Gescheiden,Werkloos,Rijtjeshuis,Intermediate,34,Laag,Goed,Goed,Gemiddeld
Writer,Tirza Tammerijn,M,Bulgaars,Gemiddeld,Samenwonend met kinderen,Links,MBO,Islamitisch,Gehuwd,Student,Appartement,Advanced,58,Laag,Goed,Gemiddeld,Slecht
"Engineer, chemical",Daphne van der Kint-Marceron,M,Eritrees,Laag,Samenwonend,Rechts,MBO,Islamitisch,Ongehuwd,Fulltime,Vrijstaand,Beginner,72,Hoog,Goed,Gemiddeld,Slecht
Dealer,Pieter Janse,M,Duits,Laag,Samenwonend met kinderen,Links,MBO,Joods,Ongehuwd,Zelfstandig,Appartement,Beginner,31,Gemiddeld,Slecht,Gemiddeld,Goed
Tourist information centre manager,Ibrahim van der Leek,F,Somalisch,Hoog,Alleenstaand,Rechts,VMBO,Christelijk,Ongehuwd,Parttime,Appartement,Beginner,24,Laag,Gemiddeld,Goed,Goed
Medical laboratory scientific officer,Matthias Becht,F,Somalisch,Laag,Alleenstaand,Midden,HBO,Christelijk,Gehuwd,Gepensioneerd,Rijtjeshuis,Intermediate,19,Gemiddeld,Goed,Goed,Goed
Press sub,Jim Bezemer-Mulder,F,Somalisch,Laag,Samenwonend met kinderen,Midden,HBO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Beginner,87,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Ship broker,Stan Ketting,F,Duits,Laag,Samenwonend,Links,WO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,22,Laag,Gemiddeld,Slecht,Slecht
Set designer,Puk Brouwer,F,Nederlands,Laag,Samenwonend met kinderen,Links,MBO,Christelijk,Weduwe/Weduwnaar,Fulltime,Twee-onder-een-kap,Intermediate,22,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Architect,Indy van Gelder,F,Indiaas,Hoog,Samenwonend,Midden,MBO,Boeddhistisch,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,64,Laag,Goed,Gemiddeld,Goed
Engineering geologist,Maarten Kuijpers,F,Nederlands,Laag,Alleenstaand,Rechts,MBO,Christelijk,Gescheiden,Parttime,Rijtjeshuis,Advanced,99,Hoog,Gemiddeld,Slecht,Gemiddeld
"Teacher, adult education",Tijn Hanegraaff,M,Pools,Gemiddeld,Samenwonend met kinderen,Links,MBO,Anders,Ongehuwd,Gepensioneerd,Appartement,Advanced,53,Laag,Goed,Gemiddeld,Gemiddeld
"Copywriter, advertising",Ryan van Dijk,F,Bulgaars,Laag,Alleenstaand,Links,VWO,Christelijk,Ongehuwd,Fulltime,Woonboot,Intermediate,44,Laag,Goed,Slecht,Gemiddeld
