job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Further education lecturer,Nora Lijn-de Koning,F,Nederlands,Gemiddeld,Samenwonend,Links,VMBO,Atheïstisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Intermediate,36,Gemiddeld,Goed,Slecht,Gemiddeld
Chartered public finance accountant,Cornelis Ghoerle,M,Indiaas,Gemiddeld,Alleenstaand,Links,WO,Christelijk,Gehuwd,Fulltime,Vrijstaand,Intermediate,87,Hoog,Gemiddeld,Gemiddeld,Goed
Museum/gallery conservator,Fenna Dorsman-de Smit,F,Nederlands,Gemiddeld,Samenwonend,Midden,MBO,Christelijk,Gehuwd,Zelfstandig,Rijtjeshuis,Expert,33,Laag,Slecht,Goed,Gemiddeld
Legal executive,Nina Rubben,F,Nederlands,Hoog,Samenwonend,Midden,VMBO,Atheïstisch,Gehuwd,Gepensioneerd,Rijtjeshuis,Beginner,60,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Arboriculturist,Milan van de Darnau-de Graaf,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,HBO,Christelijk,Gescheiden,Fulltime,Woonboot,Advanced,21,Laag,Goed,Goed,Gemiddeld
Garment/textile technologist,Danique Miner,M,Duits,Gemiddeld,Samenwonend,Links,HBO,Christelijk,Ongehuwd,Fulltime,Appartement,Advanced,42,Laag,Goed,Gemiddeld,Goed
"Designer, ceramics/pottery",Tim Wagenvoort,M,Duits,Hoog,Samenwonend,Midden,VMBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,50,Laag,Slecht,Slecht,Goed
Brewing technologist,Kyan Coret,M,Bulgaars,Laag,Samenwonend,Rechts,MBO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Digibeet,95,Hoog,Gemiddeld,Gemiddeld,Slecht
Site engineer,Arie Thomas-Mathieu,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Rechts,VWO,Islamitisch,Ongehuwd,Werkloos,Studio,Intermediate,30,Laag,Goed,Slecht,Goed
Counsellor,Nadine de Keijser,M,Syrisch,Hoog,Samenwonend met kinderen,Links,VMBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Expert,87,Laag,Gemiddeld,Gemiddeld,Slecht
Camera operator,Noah Gellemeyer,M,Italiaans,Laag,Alleenstaand,Midden,VMBO,Hindoeïstisch,Gehuwd,Parttime,Rijtjeshuis,Digibeet,57,Laag,Goed,Slecht,Goed
"Development worker, community",Thijs de Wit,F,Indonesisch,Gemiddeld,Samenwonend,Rechts,MBO,Christelijk,Gehuwd,Fulltime,Appartement,Intermediate,67,Laag,Gemiddeld,Gemiddeld,Goed
Building services engineer,Kick Remmers,F,Marokkaans,Gemiddeld,Samenwonend met kinderen,Rechts,MBO,Christelijk,Gescheiden,Werkloos,Appartement,Advanced,47,Gemiddeld,Gemiddeld,Gemiddeld,Goed
