job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Astronomer,Nadia van der Flaas,F,Eritrees,Hoog,Samenwonend met kinderen,Links,MBO,Anders,Ongehuwd,Zelfstandig,Appartement,Beginner,36,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Neurosurgeon,Selena van Landen,F,Roemeens,Gemiddeld,Samenwonend,Rechts,WO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,45,Laag,Gemiddeld,Goed,Slecht
Visual merchandiser,Danique Spanhaak,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,HBO,Islamitisch,Weduwe/Weduwnaar,Parttime,Vrijstaand,Advanced,89,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
"Designer, furniture",Naomi van Klaarwater,F,Nederlands,Laag,Alleenstaand,Midden,HBO,Christelijk,Ongehuwd,Zelfstandig,Appartement,Digibeet,31,Laag,Gemiddeld,Slecht,Slecht
"Loss adjuster, chartered",Mette Lambregt-Olthof,F,Indonesisch,Hoog,Alleenstaand,Rechts,MBO,Christelijk,Ongehuwd,Werkloos,Vrijstaand,Expert,30,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Glass blower/designer,Melle de Bont,F,Nederlands,Laag,Samenwonend,Links,HBO,Christelijk,Ongehuwd,Fulltime,Appartement,Digibeet,46,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
"Scientist, forensic",Loïs van der Pol,M,Nederlands,Gemiddeld,Samenwonend,Midden,MBO,Christelijk,Ongehuwd,Student,Rijtjeshuis,Expert,92,Hoog,Goed,Slecht,Slecht
Community arts worker,Luke Everts,M,Eritrees,Laag,Alleenstaand met kinderen,Links,MBO,Atheïstisch,Ongehuwd,Gepensioneerd,Appartement,Beginner,36,Laag,Gemiddeld,Slecht,Gemiddeld
Clinical embryologist,Noah Mathurin,F,Indiaas,Laag,Samenwonend met kinderen,Rechts,HBO,Christelijk,Gehuwd,Werkloos,Studio,Advanced,51,Laag,Goed,Goed,Gemiddeld
"Psychotherapist, dance movement",Jonathan le Matelot,M,Roemeens,Gemiddeld,Samenwonend met kinderen,Midden,MBO,Boeddhistisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Beginner,78,Laag,Goed,Gemiddeld,Gemiddeld
Television/film/video producer,Nora Galenzone,F,Roemeens,Hoog,Alleenstaand,Midden,VMBO,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Advanced,42,Gemiddeld,Gemiddeld,Goed,Goed
Legal executive,Féline van Klaarwater,M,Syrisch,Laag,Samenwonend met kinderen,Midden,MBO,Anders,Ongehuwd,Parttime,Studio,Digibeet,94,Laag,Slecht,Gemiddeld,Goed
