job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Copywriter, advertising",Anne Hermans,F,Nederlands,Laag,Alleenstaand,Rechts,MBO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,36,Gemiddeld,Slecht,Goed,Goed
Immunologist,Maarten Shupe-van Saksen,F,Portugees,Laag,Samenwonend met kinderen,Rechts,VWO,Christelijk,Ongehuwd,Zelfstandig,Appartement,Beginner,52,Laag,Slecht,Slecht,Slecht
Legal secretary,Ecrin Dirksen,M,Surinaams,Gemiddeld,Alleenstaand met kinderen,Midden,HAVO,Boeddhistisch,Gehuwd,Gepensioneerd,Twee-onder-een-kap,Intermediate,61,Hoog,Goed,Gemiddeld,Gemiddeld
Travel agency manager,Tyler Broeshart,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,MBO,Islamitisch,Ongehuwd,Zelfstandig,Vrijstaand,Digibeet,64,Gemiddeld,Slecht,Gemiddeld,Goed
Camera operator,Loek Spies,F,Nederlands,Laag,Samenwonend,Rechts,WO,Atheïstisch,Gescheiden,Fulltime,Vrijstaand,Beginner,43,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Best boy,Cornelia Oemencs-Molen,M,Bulgaars,Hoog,Samenwonend met kinderen,Links,MBO,Christelijk,Ongehuwd,Gepensioneerd,Rijtjeshuis,Advanced,97,Laag,Gemiddeld,Slecht,Gemiddeld
Physiotherapist,Lena Winters,M,Nederlands,Gemiddeld,Samenwonend,Links,HBO,Anders,Ongehuwd,Fulltime,Vrijstaand,Intermediate,45,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
"Psychologist, educational",Owen van Grondelle,F,Eritrees,Laag,Samenwonend met kinderen,Midden,MBO,Islamitisch,Ongehuwd,Parttime,Rijtjeshuis,Advanced,94,Laag,Gemiddeld,Goed,Goed
Logistics and distribution manager,Julius Hak,M,Chinees,Hoog,Samenwonend met kinderen,Links,VMBO,Christelijk,Gehuwd,Gepensioneerd,Rijtjeshuis,Beginner,70,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Physiotherapist,Zeynep Helmerhorst-Carnotte,F,Chinees,Laag,Samenwonend met kinderen,Rechts,VWO,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Beginner,23,Gemiddeld,Gemiddeld,Slecht,Slecht
Land,Mara Meeres-van Wassenaar,M,Nederlands,Gemiddeld,Alleenstaand,Rechts,MBO,Christelijk,Ongehuwd,Fulltime,Appartement,Beginner,28,Gemiddeld,Slecht,Gemiddeld,Goed
Materials engineer,Fleur Françoise-van den Brand,M,Indonesisch,Gemiddeld,Alleenstaand,Links,WO,Islamitisch,Gehuwd,Werkloos,Twee-onder-een-kap,Digibeet,64,Laag,Goed,Gemiddeld,Slecht
Senior tax professional/tax inspector,Floortje The Elder,F,Nederlands,Hoog,Alleenstaand met kinderen,Rechts,VMBO,Atheïstisch,Gehuwd,Fulltime,Appartement,Beginner,83,Gemiddeld,Slecht,Slecht,Gemiddeld
"Social research officer, government",Quinten van Beeck Beeckmans,M,Nederlands,Gemiddeld,Alleenstaand,Links,MBO,Christelijk,Gehuwd,Gepensioneerd,Rijtjeshuis,Advanced,59,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Engineer, structural",Colin Huijzing,F,Indiaas,Hoog,Samenwonend met kinderen,Rechts,HBO,Islamitisch,Ongehuwd,Student,Appartement,Digibeet,41,Laag,Gemiddeld,Slecht,Gemiddeld
"Surveyor, mining",Lorenzo de Pauw,F,Turks,Hoog,Alleenstaand met kinderen,Midden,HBO,Islamitisch,Gescheiden,Gepensioneerd,Studio,Intermediate,18,Laag,Slecht,Slecht,Gemiddeld
"Psychologist, occupational",Evelien Buijs-Pison,F,Indonesisch,Hoog,Alleenstaand,Links,WO,Atheïstisch,Gehuwd,Zelfstandig,Appartement,Intermediate,43,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Designer, textile",Angelina van der Flaas-van Praagh,F,Antilliaans,Laag,Samenwonend met kinderen,Links,HAVO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,92,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Geoscientist,Benthe van der Loo-Zuijdveld,F,Surinaams,Laag,Alleenstaand,Midden,HBO,Christelijk,Gehuwd,Parttime,Twee-onder-een-kap,Beginner,44,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Purchasing manager,Twan van Haspengouw Hesbaye-Genefaas,F,Marokkaans,Laag,Alleenstaand,Midden,VWO,Anders,Gescheiden,Fulltime,Rijtjeshuis,Advanced,22,Laag,Gemiddeld,Gemiddeld,Goed
Radio producer,Linde die Witte,M,Pools,Hoog,Alleenstaand met kinderen,Links,VMBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,19,Laag,Gemiddeld,Gemiddeld,Goed
Insurance underwriter,Berat Wigman-Puig,M,Indiaas,Laag,Alleenstaand met kinderen,Midden,HBO,Islamitisch,Ongehuwd,Fulltime,Studio,Intermediate,81,Gemiddeld,Goed,Gemiddeld,Gemiddeld
"Pharmacist, community",Karlijn Kleybrink,M,Surinaams,Hoog,Samenwonend,Links,HAVO,Islamitisch,Ongehuwd,Student,Rijtjeshuis,Advanced,35,Laag,Gemiddeld,Goed,Slecht
Civil Service fast streamer,Adam Bouwhuisen,F,Nederlands,Laag,Samenwonend,Rechts,VWO,Boeddhistisch,Gescheiden,Parttime,Appartement,Beginner,43,Laag,Gemiddeld,Goed,Gemiddeld
Corporate treasurer,Elias Robbrechts Bruijne,F,Somalisch,Gemiddeld,Alleenstaand,Rechts,Basisonderwijs,Anders,Gehuwd,Fulltime,Appartement,Beginner,46,Laag,Slecht,Gemiddeld,Gemiddeld
