job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Agricultural engineer,Eline Cosman-Uphaus,F,Surinaams,Laag,Samenwonend,Links,VWO,Joods,Gescheiden,Werkloos,Appartement,Digibeet,82,Gemiddeld,Goed,Goed,Gemiddeld
"Surveyor, minerals",Siem Lamore,M,Nederlands,Gemiddeld,Alleenstaand,Rechts,WO,Christelijk,Ongehuwd,Parttime,Woonboot,Beginner,78,Gemiddeld,Gemiddeld,Slecht,Goed
Dispensing optician,Ayoub Brumleve,F,Somalisch,Hoog,Alleenstaand,Links,MBO,Anders,Gehuwd,Gepensioneerd,Rijtjeshuis,Advanced,21,Laag,Gemiddeld,Gemiddeld,Slecht
Senior tax professional/tax inspector,Rick van den Nuwenhuysen,M,Afghaans,Gemiddeld,Samenwonend met kinderen,Rechts,HBO,Atheïstisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Digibeet,75,Laag,Gemiddeld,Goed,Goed
Exercise physiologist,Ashley Serra,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,Basisonderwijs,Atheïstisch,Gehuwd,Gepensioneerd,Rijtjeshuis,Intermediate,22,Laag,Goed,Gemiddeld,Gemiddeld
"Psychotherapist, child",Mohamed Hoppenbrouwer,F,Turks,Laag,Samenwonend met kinderen,Rechts,VMBO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,20,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Forest/woodland manager,Lisanne van der Velde-van der Heijden,M,Nederlands,Hoog,Alleenstaand,Links,HBO,Christelijk,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Intermediate,28,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Agricultural engineer,Luna van Olst,F,Spaans,Laag,Samenwonend met kinderen,Midden,VWO,Islamitisch,Ongehuwd,Student,Studio,Expert,59,Gemiddeld,Goed,Goed,Goed
"Designer, exhibition/display",Saar Schokman,F,Roemeens,Hoog,Samenwonend,Links,VWO,Hindoeïstisch,Ongehuwd,Zelfstandig,Appartement,Expert,76,Laag,Gemiddeld,Goed,Gemiddeld
"Psychologist, forensic",Sander van Wijk,F,Chinees,Hoog,Samenwonend,Rechts,HBO,Boeddhistisch,Ongehuwd,Student,Rijtjeshuis,Advanced,88,Gemiddeld,Gemiddeld,Gemiddeld,Goed
"Therapist, sports",Chloé Westermann,M,Bulgaars,Laag,Alleenstaand met kinderen,Links,HAVO,Islamitisch,Gehuwd,Parttime,Rijtjeshuis,Digibeet,90,Gemiddeld,Slecht,Gemiddeld,Slecht
"Horticulturist, commercial",Sam van Susa,M,Indiaas,Laag,Alleenstaand,Links,VMBO,Islamitisch,Ongehuwd,Student,Rijtjeshuis,Beginner,79,Gemiddeld,Gemiddeld,Goed,Goed
Health and safety adviser,Luca Garret-Luitgardis van Neustrië,F,Marokkaans,Hoog,Samenwonend,Rechts,MBO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,91,Laag,Goed,Gemiddeld,Gemiddeld
Academic librarian,Noa Hak-Vos,F,Nederlands,Hoog,Alleenstaand,Midden,HBO,Christelijk,Ongehuwd,Fulltime,Appartement,Expert,36,Laag,Slecht,Goed,Gemiddeld
"Nurse, adult",Ize Zwijsen,F,Turks,Hoog,Samenwonend,Midden,MBO,Islamitisch,Ongehuwd,Parttime,Vrijstaand,Intermediate,60,Gemiddeld,Goed,Gemiddeld,Gemiddeld
"Secretary, company",Lieke van Evelingen,M,Pools,Laag,Alleenstaand,Midden,MBO,Boeddhistisch,Ongehuwd,Werkloos,Twee-onder-een-kap,Intermediate,36,Hoog,Gemiddeld,Goed,Gemiddeld
Financial risk analyst,Nikki Aertsz,F,Indiaas,Laag,Samenwonend met kinderen,Links,HBO,Atheïstisch,Gehuwd,Parttime,Rijtjeshuis,Advanced,45,Laag,Gemiddeld,Gemiddeld,Goed
Artist,Chris Elberts,F,Indiaas,Laag,Samenwonend,Midden,VMBO,Christelijk,Gehuwd,Parttime,Appartement,Expert,57,Laag,Gemiddeld,Goed,Slecht
"Psychologist, educational",Jack Kremer-van de Water,M,Surinaams,Gemiddeld,Samenwonend,Links,VMBO,Christelijk,Ongehuwd,Parttime,Appartement,Digibeet,92,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Planning and development surveyor,Jip Mathieu,F,Nederlands,Hoog,Samenwonend met kinderen,Midden,VMBO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Beginner,56,Hoog,Goed,Gemiddeld,Gemiddeld
Structural engineer,Sofie Cammel,M,Spaans,Gemiddeld,Samenwonend,Midden,WO,Christelijk,Gehuwd,Werkloos,Appartement,Intermediate,79,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Art gallery manager,Nynke Riem,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,Basisonderwijs,Christelijk,Ongehuwd,Gepensioneerd,Woonboot,Intermediate,49,Laag,Slecht,Goed,Gemiddeld
Clinical cytogeneticist,Imke van Jumiège,F,Somalisch,Gemiddeld,Alleenstaand,Midden,VWO,Christelijk,Gehuwd,Zelfstandig,Rijtjeshuis,Beginner,76,Gemiddeld,Slecht,Gemiddeld,Goed
Accommodation manager,Jake Robbrechts Bruijne-Godfrey van Alemannië,F,Nederlands,Laag,Samenwonend met kinderen,Rechts,MBO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Expert,63,Laag,Goed,Goed,Gemiddeld
"Administrator, arts",Lara Engels,M,Nederlands,Gemiddeld,Samenwonend,Rechts,VWO,Islamitisch,Weduwe/Weduwnaar,Student,Vrijstaand,Intermediate,40,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Patent attorney,Jayson van Breukeleveen-Pieters van der Maes,F,Duits,Gemiddeld,Alleenstaand,Midden,VMBO,Islamitisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Intermediate,86,Laag,Gemiddeld,Goed,Goed
Oceanographer,Jasper van de Veen-le Gulcher,M,Surinaams,Laag,Alleenstaand met kinderen,Midden,HBO,Anders,Ongehuwd,Parttime,Rijtjeshuis,Advanced,81,Gemiddeld,Goed,Slecht,Goed
