job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Engineer, control and instrumentation",Kayleigh Vandenbergh-de Keijzer,F,Afghaans,Gemiddeld,Samenwonend met kinderen,Midden,MBO,Boeddhistisch,Gescheiden,Fulltime,Appartement,Beginner,84,Laag,Gemiddeld,Slecht,Goed
Corporate treasurer,Brian Verhagen,M,Afghaans,Laag,Samenwonend,Links,Basisonderwijs,Joods,Gehuwd,Werkloos,Appartement,Intermediate,25,Laag,Slecht,Gemiddeld,Gemiddeld
"Development worker, community",Tom van der Laan,F,Nederlands,Gemiddeld,Alleenstaand met kinderen,Links,WO,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Digibeet,47,Hoog,Slecht,Gemiddeld,Goed
"Scientist, water quality",Suze Sanders-Jones,M,Nederlands,Hoog,Alleenstaand,Links,VMBO,Boeddhistisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,58,Laag,Goed,Goed,Gemiddeld
Probation officer,Sara van Maaren-Mens,M,Nederlands,Gemiddeld,Samenwonend,Midden,VMBO,Boeddhistisch,Gehuwd,Werkloos,Appartement,Intermediate,49,Laag,Goed,Gemiddeld,Slecht
Tourism officer,Brian van der Klijn,F,Irakees,Laag,Samenwonend,Rechts,MBO,Islamitisch,Ongehuwd,Werkloos,Rijtjeshuis,Advanced,58,Hoog,Goed,Gemiddeld,Goed
Agricultural consultant,Fem Brouwer,F,Marokkaans,Laag,Samenwonend,Midden,WO,Anders,Gehuwd,Fulltime,Studio,Beginner,58,Laag,Slecht,Gemiddeld,Gemiddeld
Waste management officer,Noa Lambregt,F,Nederlands,Laag,Alleenstaand,Midden,HAVO,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Beginner,32,Laag,Gemiddeld,Gemiddeld,Goed
Information officer,Kick Puig-Aertsz,F,Nederlands,Laag,Samenwonend met kinderen,Rechts,VMBO,Joods,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,31,Laag,Goed,Gemiddeld,Gemiddeld
Television floor manager,Mohamed van den Corput,M,Duits,Laag,Samenwonend,Links,HAVO,Atheïstisch,Ongehuwd,Werkloos,Rijtjeshuis,Advanced,68,Gemiddeld,Slecht,Goed,Goed
Theme park manager,Lizzy Bouwhuisen,F,Chinees,Laag,Samenwonend met kinderen,Midden,VWO,Anders,Gehuwd,Fulltime,Appartement,Intermediate,19,Laag,Gemiddeld,Goed,Goed
Sports administrator,Simon Hoppenbrouwer-Galenzone,F,Irakees,Gemiddeld,Samenwonend met kinderen,Rechts,MBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,21,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Architect,Gerrit Mathieu,F,Pools,Laag,Samenwonend met kinderen,Midden,HAVO,Atheïstisch,Gescheiden,Werkloos,Twee-onder-een-kap,Intermediate,81,Laag,Gemiddeld,Gemiddeld,Slecht
Insurance account manager,Linde le Luc,F,Eritrees,Laag,Alleenstaand met kinderen,Midden,VMBO,Joods,Ongehuwd,Student,Appartement,Advanced,74,Hoog,Slecht,Gemiddeld,Gemiddeld
Further education lecturer,Janne de Beer,M,Nederlands,Laag,Samenwonend,Rechts,VWO,Boeddhistisch,Gescheiden,Werkloos,Appartement,Intermediate,96,Laag,Goed,Gemiddeld,Gemiddeld
Architectural technologist,Xavi Post,M,Afghaans,Laag,Samenwonend,Midden,WO,Christelijk,Ongehuwd,Student,Rijtjeshuis,Advanced,32,Hoog,Gemiddeld,Goed,Gemiddeld
"Engineer, broadcasting (operations)",Teun Lagerweij-Weeldenburg,F,Marokkaans,Laag,Samenwonend met kinderen,Links,HBO,Christelijk,Gehuwd,Zelfstandig,Rijtjeshuis,Advanced,35,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
