job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Exhibitions officer, museum/gallery",David van Bergen-van Berkel,M,Nederlands,Laag,Samenwonend,Midden,HBO,Boeddhistisch,Ongehuwd,Student,Appartement,Intermediate,70,Laag,Goed,Gemiddeld,Slecht
"Geneticist, molecular",Kyano Timmerman,F,Eritrees,Laag,Alleenstaand met kinderen,Midden,WO,Islamitisch,Gescheiden,Zelfstandig,Vrijstaand,Intermediate,80,Laag,Goed,Gemiddeld,Gemiddeld
Chief Strategy Officer,Jente Smit,F,Eritrees,Laag,Alleenstaand,Rechts,HBO,Christelijk,Gehuwd,Fulltime,Appartement,Intermediate,39,Hoog,Gemiddeld,Goed,Goed
Bonds trader,Colin Weerdenburg,F,Roemeens,Laag,Alleenstaand,Midden,MBO,Boeddhistisch,Ongehuwd,Gepensioneerd,Woonboot,Beginner,93,Laag,Gemiddeld,Goed,Slecht
Curator,Merle Cosman,M,Surinaams,Gemiddeld,Samenwonend met kinderen,Rechts,VMBO,Atheïstisch,Gehuwd,Parttime,Appartement,Digibeet,82,Laag,Goed,Goed,Slecht
Herbalist,Lindsey Brouwer,M,Italiaans,Laag,Samenwonend,Links,HBO,Atheïstisch,Ongehuwd,Parttime,Appartement,Expert,33,Gemiddeld,Goed,Gemiddeld,Goed
"Geologist, engineering",Giel Sanders,F,Portugees,Gemiddeld,Samenwonend,Links,VMBO,Boeddhistisch,Ongehuwd,Fulltime,Appartement,Beginner,51,Laag,Goed,Goed,Gemiddeld
"Engineer, control and instrumentation",Tess Adriaense,F,Nederlands,Gemiddeld,Samenwonend,Links,WO,Islamitisch,Gescheiden,Parttime,Appartement,Intermediate,57,Laag,Gemiddeld,Gemiddeld,Goed
Multimedia specialist,Joep Merckx,F,Nederlands,Gemiddeld,Samenwonend,Rechts,VMBO,Boeddhistisch,Gescheiden,Student,Rijtjeshuis,Advanced,55,Laag,Goed,Gemiddeld,Gemiddeld
Archaeologist,Aaron Knuf,F,Somalisch,Hoog,Alleenstaand,Rechts,MBO,Christelijk,Ongehuwd,Gepensioneerd,Twee-onder-een-kap,Beginner,57,Laag,Goed,Slecht,Slecht
Product/process development scientist,Karlijn Karels-Slagmolen,M,Antilliaans,Gemiddeld,Samenwonend,Midden,WO,Atheïstisch,Gehuwd,Werkloos,Rijtjeshuis,Advanced,73,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Art therapist,Kyra Cornelisz,F,Eritrees,Hoog,Alleenstaand,Midden,VMBO,Anders,Gehuwd,Gepensioneerd,Appartement,Intermediate,94,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Fine artist,Romy Freshour-Pieters,F,Syrisch,Laag,Samenwonend,Midden,HBO,Atheïstisch,Gehuwd,Student,Twee-onder-een-kap,Intermediate,75,Laag,Goed,Gemiddeld,Goed
