job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Air broker,Maja Meeusen,M,Marokkaans,Gemiddeld,Alleenstaand met kinderen,Links,VMBO,Atheïstisch,Gehuwd,Fulltime,Rijtjeshuis,Beginner,23,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Insurance underwriter,Merijn Chevresson-Vergeer,M,Nederlands,Gemiddeld,Samenwonend,Midden,HAVO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,51,Laag,Gemiddeld,Gemiddeld,Slecht
Speech and language therapist,Mason Cornelisse,M,Surinaams,Laag,Samenwonend,Rechts,WO,Islamitisch,Gehuwd,Fulltime,Appartement,Intermediate,68,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Aeronautical engineer,Demi van Landen-van der Linden,M,Chinees,Hoog,Alleenstaand,Midden,HBO,Anders,Gescheiden,Fulltime,Rijtjeshuis,Intermediate,43,Laag,Slecht,Gemiddeld,Gemiddeld
Management consultant,Jet van Praagh,M,Nederlands,Laag,Samenwonend met kinderen,Midden,VMBO,Anders,Ongehuwd,Zelfstandig,Appartement,Beginner,74,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Press photographer,Laura Sanders,F,Nederlands,Hoog,Samenwonend met kinderen,Midden,HBO,Islamitisch,Gehuwd,Student,Rijtjeshuis,Expert,25,Hoog,Gemiddeld,Gemiddeld,Goed
"Designer, fashion/clothing",Jet van de Wiel,F,Pools,Laag,Alleenstaand,Links,MBO,Christelijk,Weduwe/Weduwnaar,Gepensioneerd,Rijtjeshuis,Digibeet,94,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Haematologist,Victoria Ooms,F,Roemeens,Laag,Alleenstaand,Midden,WO,Christelijk,Ongehuwd,Fulltime,Appartement,Advanced,47,Laag,Slecht,Slecht,Gemiddeld
Make,Bas Jacobs,F,Marokkaans,Laag,Samenwonend met kinderen,Rechts,HAVO,Joods,Gehuwd,Fulltime,Appartement,Advanced,20,Laag,Gemiddeld,Gemiddeld,Slecht
Sports administrator,Sara Pieters,F,Pools,Hoog,Samenwonend met kinderen,Rechts,VWO,Islamitisch,Gehuwd,Fulltime,Appartement,Intermediate,70,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
