job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Surgeon,Senn Lambers-Zevenboom,F,Pools,Laag,Alleenstaand met kinderen,Links,WO,Anders,Ongehuwd,Fulltime,Twee-onder-een-kap,Beginner,72,Gemiddeld,Slecht,Slecht,Gemiddeld
"Runner, broadcasting/film/video",Ivan van Henegouwen,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Rechts,HBO,Islamitisch,Ongehuwd,Fulltime,Appartement,Intermediate,84,Hoog,Goed,Gemiddeld,Slecht
Information systems manager,Ceylin Bertho-Jacquot,M,Nederlands,Hoog,Alleenstaand met kinderen,Rechts,MBO,Christelijk,Ongehuwd,Zelfstandig,Rijtjeshuis,Advanced,48,Hoog,Gemiddeld,Gemiddeld,Slecht
Psychotherapist,Sylvie van der Heiden,F,Surinaams,Laag,Alleenstaand,Rechts,HAVO,Anders,Ongehuwd,Werkloos,Appartement,Intermediate,57,Laag,Goed,Gemiddeld,Gemiddeld
Science writer,Milan Estey,M,Somalisch,Hoog,Samenwonend met kinderen,Links,VMBO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Intermediate,87,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Museum/gallery curator,Floortje Vertoor-de Ruiter,M,Nederlands,Laag,Alleenstaand,Links,WO,Islamitisch,Gescheiden,Gepensioneerd,Twee-onder-een-kap,Beginner,78,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Chemical engineer,Ecrin le Gallen,F,Pools,Laag,Alleenstaand,Links,MBO,Boeddhistisch,Ongehuwd,Gepensioneerd,Appartement,Beginner,99,Hoog,Gemiddeld,Gemiddeld,Goed
Herpetologist,Jay Hoelen-Hulshouts,M,Eritrees,Laag,Samenwonend met kinderen,Links,MBO,Anders,Ongehuwd,Fulltime,Rijtjeshuis,Expert,94,Hoog,Gemiddeld,Slecht,Slecht
TEFL teacher,Lizzy Verkade,M,Nederlands,Laag,Alleenstaand met kinderen,Links,HAVO,Christelijk,Ongehuwd,Fulltime,Appartement,Intermediate,19,Laag,Gemiddeld,Goed,Gemiddeld
Contracting civil engineer,Joëlle Brisee,M,Indonesisch,Hoog,Samenwonend,Midden,VWO,Islamitisch,Gehuwd,Werkloos,Rijtjeshuis,Expert,62,Hoog,Gemiddeld,Gemiddeld,Goed
Pharmacologist,Sterre Steinmeiern,F,Antilliaans,Hoog,Samenwonend met kinderen,Rechts,HAVO,Islamitisch,Gehuwd,Fulltime,Appartement,Digibeet,98,Hoog,Slecht,Goed,Slecht
Archaeologist,Lukas van de Water-de Kale,M,Marokkaans,Laag,Samenwonend,Links,VWO,Atheïstisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Advanced,78,Gemiddeld,Goed,Slecht,Gemiddeld
"Engineer, production",Vajèn Becht,M,Marokkaans,Gemiddeld,Samenwonend,Rechts,HAVO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,70,Laag,Goed,Goed,Slecht
Higher education careers adviser,Sepp Dircken,F,Eritrees,Gemiddeld,Samenwonend,Midden,VMBO,Christelijk,Gehuwd,Fulltime,Appartement,Advanced,86,Gemiddeld,Slecht,Goed,Gemiddeld
Company secretary,Benthe Mulder-de Koning,F,Nederlands,Hoog,Samenwonend,Rechts,WO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,31,Hoog,Goed,Gemiddeld,Goed
Media buyer,Aaron van Bovenen,M,Nederlands,Gemiddeld,Alleenstaand met kinderen,Links,MBO,Islamitisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Expert,54,Laag,Slecht,Gemiddeld,Goed
Exhibition designer,Elias van Gorp,F,Nederlands,Gemiddeld,Alleenstaand,Links,HAVO,Atheïstisch,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,40,Laag,Goed,Slecht,Gemiddeld
Physiotherapist,Dirk van Formbach-Ketting,F,Marokkaans,Laag,Samenwonend,Links,MBO,Christelijk,Gehuwd,Zelfstandig,Appartement,Intermediate,65,Laag,Slecht,Gemiddeld,Slecht
Land,Adriana van Orleans,M,Syrisch,Gemiddeld,Samenwonend,Midden,VMBO,Islamitisch,Ongehuwd,Fulltime,Appartement,Advanced,46,Hoog,Slecht,Gemiddeld,Slecht
Diagnostic radiographer,Mara Wunderink,M,Turks,Gemiddeld,Alleenstaand,Midden,VMBO,Joods,Ongehuwd,Fulltime,Appartement,Advanced,99,Laag,Goed,Slecht,Gemiddeld
"Engineer, civil (contracting)",Inaya Aalts,F,Nederlands,Laag,Samenwonend met kinderen,Rechts,MBO,Islamitisch,Ongehuwd,Parttime,Appartement,Beginner,81,Laag,Gemiddeld,Goed,Slecht
"Accountant, chartered public finance",Lotte Lage-Adelaar,M,Pools,Laag,Samenwonend met kinderen,Links,VWO,Anders,Weduwe/Weduwnaar,Parttime,Studio,Advanced,76,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Multimedia specialist,Simon Vink-van Berkum,M,Turks,Hoog,Samenwonend met kinderen,Links,VMBO,Islamitisch,Gehuwd,Fulltime,Appartement,Beginner,71,Laag,Gemiddeld,Slecht,Goed
Facilities manager,Boaz Phillipsen,M,Surinaams,Laag,Samenwonend,Midden,HBO,Islamitisch,Gehuwd,Zelfstandig,Appartement,Expert,32,Laag,Goed,Gemiddeld,Goed
Learning disability nurse,Nick Zeemans-Aarden,F,Nederlands,Hoog,Samenwonend met kinderen,Links,HAVO,Islamitisch,Gehuwd,Student,Rijtjeshuis,Expert,35,Laag,Gemiddeld,Goed,Gemiddeld
Dispensing optician,Jasper van den Brink,M,Nederlands,Laag,Samenwonend met kinderen,Rechts,WO,Christelijk,Gehuwd,Zelfstandig,Twee-onder-een-kap,Intermediate,51,Laag,Slecht,Slecht,Gemiddeld
Senior tax professional/tax inspector,Mehmet van Gastel-Martel,F,Bulgaars,Gemiddeld,Alleenstaand,Rechts,HBO,Hindoeïstisch,Gehuwd,Student,Appartement,Advanced,66,Hoog,Goed,Gemiddeld,Goed
Rural practice surveyor,Floris le Matelot,M,Spaans,Gemiddeld,Samenwonend met kinderen,Links,VMBO,Islamitisch,Gehuwd,Werkloos,Rijtjeshuis,Expert,77,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Educational psychologist,Sterre van Venrooy,M,Nederlands,Gemiddeld,Alleenstaand,Links,VWO,Atheïstisch,Gescheiden,Fulltime,Rijtjeshuis,Beginner,50,Hoog,Goed,Gemiddeld,Slecht
Agricultural consultant,Nynke Kuijpers,F,Syrisch,Gemiddeld,Alleenstaand met kinderen,Midden,VMBO,Joods,Ongehuwd,Parttime,Rijtjeshuis,Advanced,51,Laag,Slecht,Slecht,Gemiddeld
