job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Herpetologist,Hidde Palman,F,Indiaas,Gemiddeld,Alleenstaand,Links,HBO,Christelijk,Ongehuwd,Fulltime,Vrijstaand,Advanced,98,Laag,Gemiddeld,Goed,Slecht
Estate manager/land agent,Zeynep Kamp-Claassen,F,Marokkaans,Laag,Samenwonend,Rechts,VWO,Islamitisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Intermediate,78,Laag,Goed,Gemiddeld,Goed
Special effects artist,Sem van der Sloot,M,Indiaas,Laag,Samenwonend met kinderen,Midden,VWO,Hindoeïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,56,Hoog,Slecht,Slecht,Slecht
Dancer,Fenne Coolen,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,HAVO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Expert,76,Gemiddeld,Gemiddeld,Gemiddeld,Goed
English as a foreign language teacher,Zakaria Kort,F,Nederlands,Gemiddeld,Samenwonend,Midden,MBO,Joods,Gehuwd,Gepensioneerd,Rijtjeshuis,Beginner,33,Laag,Goed,Gemiddeld,Goed
Catering manager,Lukas Tins,M,Marokkaans,Laag,Samenwonend met kinderen,Links,HBO,Islamitisch,Ongehuwd,Zelfstandig,Vrijstaand,Expert,26,Laag,Slecht,Gemiddeld,Gemiddeld
"Production designer, theatre/television/film",Elise de Jonge-Aeije,M,Duits,Laag,Alleenstaand,Rechts,VMBO,Islamitisch,Gescheiden,Zelfstandig,Appartement,Beginner,30,Laag,Goed,Gemiddeld,Goed
Human resources officer,Lieke Diesbergen-Wolters,F,Syrisch,Gemiddeld,Alleenstaand,Links,HBO,Islamitisch,Ongehuwd,Zelfstandig,Woonboot,Beginner,74,Laag,Gemiddeld,Goed,Goed
"Editor, magazine features",Joey van Formbach,M,Spaans,Gemiddeld,Alleenstaand,Links,MBO,Atheïstisch,Gehuwd,Gepensioneerd,Appartement,Intermediate,65,Laag,Goed,Gemiddeld,Gemiddeld
Minerals surveyor,Leah Hoelen,M,Pools,Laag,Alleenstaand met kinderen,Links,HBO,Joods,Gescheiden,Fulltime,Vrijstaand,Expert,39,Hoog,Gemiddeld,Gemiddeld,Goed
