job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Risk analyst,Amina Demmendaal-Neuteboom,M,Nederlands,Laag,Samenwonend,Rechts,WO,Christelijk,Gehuwd,Fulltime,Woonboot,Beginner,87,Gemiddeld,Goed,Gemiddeld,Gemiddeld
"Conservator, furniture",Lizzy Holthuis,F,Surinaams,Gemiddeld,Alleenstaand,Links,MBO,Christelijk,Ongehuwd,Fulltime,Woonboot,Digibeet,30,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Chartered loss adjuster,Catharina van Duvenvoirde,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,WO,Christelijk,Gescheiden,Gepensioneerd,Appartement,Beginner,98,Laag,Goed,Gemiddeld,Gemiddeld
Hospital doctor,Merle van der Heijden-van der Flaas,M,Surinaams,Hoog,Alleenstaand met kinderen,Midden,HAVO,Anders,Gescheiden,Fulltime,Appartement,Advanced,98,Laag,Slecht,Gemiddeld,Gemiddeld
"Psychotherapist, dance movement",Daniel van Dongen,F,Nederlands,Gemiddeld,Samenwonend,Midden,HAVO,Islamitisch,Gehuwd,Fulltime,Appartement,Expert,88,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Museum/gallery exhibitions officer,Cas Walsteijn,M,Chinees,Laag,Samenwonend,Midden,VMBO,Hindoeïstisch,Gehuwd,Student,Vrijstaand,Intermediate,88,Laag,Gemiddeld,Slecht,Slecht
Financial adviser,Iris Oennen,F,Portugees,Laag,Samenwonend,Rechts,HBO,Boeddhistisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,37,Gemiddeld,Goed,Slecht,Slecht
Special educational needs teacher,Fabian van de Veen-Dirven,F,Indonesisch,Hoog,Samenwonend met kinderen,Links,HAVO,Christelijk,Ongehuwd,Fulltime,Twee-onder-een-kap,Beginner,33,Laag,Goed,Gemiddeld,Gemiddeld
"Producer, television/film/video",Elias van Spreeuwel,F,Nederlands,Laag,Samenwonend met kinderen,Midden,MBO,Hindoeïstisch,Gehuwd,Fulltime,Rijtjeshuis,Expert,58,Laag,Goed,Gemiddeld,Gemiddeld
"Surveyor, mining",Liam van de Wal,F,Syrisch,Laag,Alleenstaand,Midden,VWO,Christelijk,Gehuwd,Gepensioneerd,Rijtjeshuis,Intermediate,52,Gemiddeld,Gemiddeld,Goed,Gemiddeld
