job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Prison officer,Jente Bijlsma,M,Surinaams,Laag,Alleenstaand,Rechts,MBO,Boeddhistisch,Weduwe/Weduwnaar,Student,Rijtjeshuis,Beginner,76,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Building services engineer,Benjamin van 't Wel,M,Surinaams,Gemiddeld,Samenwonend met kinderen,Rechts,MBO,Islamitisch,Ongehuwd,Parttime,Vrijstaand,Expert,89,Laag,Gemiddeld,Goed,Gemiddeld
"Administrator, sports",Yassin Suijker,F,Chinees,Hoog,Samenwonend met kinderen,Rechts,VWO,Atheïstisch,Weduwe/Weduwnaar,Zelfstandig,Rijtjeshuis,Intermediate,30,Laag,Gemiddeld,Goed,Goed
Trade union research officer,Sylvie der Kijnder,F,Nederlands,Laag,Alleenstaand,Midden,VMBO,Islamitisch,Gescheiden,Fulltime,Rijtjeshuis,Intermediate,29,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Early years teacher,Xavi Loreal,M,Duits,Gemiddeld,Alleenstaand met kinderen,Rechts,VMBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,69,Hoog,Gemiddeld,Gemiddeld,Goed
"Designer, television/film set",Kai van Duyvenvoorde-van der Brink,M,Nederlands,Laag,Alleenstaand,Rechts,VMBO,Christelijk,Gescheiden,Gepensioneerd,Rijtjeshuis,Intermediate,84,Laag,Gemiddeld,Goed,Gemiddeld
Media planner,Liv Klerks-Salet,F,Nederlands,Laag,Alleenstaand met kinderen,Links,HAVO,Christelijk,Ongehuwd,Fulltime,Appartement,Beginner,21,Gemiddeld,Slecht,Slecht,Gemiddeld
"Research officer, political party",Helena Bezemer-Kamper,F,Antilliaans,Laag,Alleenstaand,Midden,HBO,Christelijk,Gehuwd,Zelfstandig,Appartement,Beginner,97,Gemiddeld,Goed,Slecht,Gemiddeld
"Psychologist, prison and probation services",Jan Haneberg-van de Eerenbeemt,F,Indonesisch,Laag,Alleenstaand,Midden,MBO,Anders,Ongehuwd,Fulltime,Appartement,Advanced,76,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Warden/ranger,Karlijn Post,M,Portugees,Laag,Samenwonend,Midden,VWO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,95,Hoog,Goed,Goed,Goed
