job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Conservator, museum/gallery",Matthijs Heijmans,M,Nederlands,Gemiddeld,Samenwonend,Midden,HAVO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Advanced,73,Laag,Goed,Goed,Gemiddeld
Manufacturing systems engineer,Jelte Hermans,F,Nederlands,Hoog,Samenwonend,Rechts,MBO,Christelijk,Ongehuwd,Werkloos,Appartement,Intermediate,85,Hoog,Slecht,Gemiddeld,Slecht
Industrial/product designer,Kyra de Haas,M,Nederlands,Hoog,Alleenstaand,Midden,MBO,Anders,Ongehuwd,Student,Rijtjeshuis,Advanced,63,Laag,Gemiddeld,Goed,Goed
Tax adviser,Lorenzo Verheij,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,HAVO,Christelijk,Gescheiden,Gepensioneerd,Rijtjeshuis,Beginner,27,Gemiddeld,Gemiddeld,Goed,Goed
Arts administrator,Jelte Horrocks,F,Nederlands,Hoog,Alleenstaand,Midden,HAVO,Islamitisch,Gehuwd,Gepensioneerd,Appartement,Intermediate,43,Laag,Goed,Goed,Goed
Medical illustrator,Josephine Hollander,M,Turks,Laag,Samenwonend met kinderen,Midden,MBO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Intermediate,86,Laag,Gemiddeld,Goed,Slecht
"Designer, graphic",Sil van der Pouw,F,Nederlands,Gemiddeld,Samenwonend,Midden,VMBO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Intermediate,93,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Therapist, nutritional",Kayleigh Claesdr-van Bentheim,M,Roemeens,Hoog,Samenwonend met kinderen,Midden,VMBO,Christelijk,Gehuwd,Fulltime,Studio,Intermediate,84,Laag,Goed,Slecht,Goed
Energy engineer,Roos Backer,F,Antilliaans,Gemiddeld,Alleenstaand met kinderen,Midden,VWO,Atheïstisch,Weduwe/Weduwnaar,Zelfstandig,Rijtjeshuis,Intermediate,51,Laag,Gemiddeld,Goed,Slecht
Art therapist,Jamie Köster-Meeusen,F,Pools,Laag,Alleenstaand,Rechts,VMBO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Digibeet,37,Gemiddeld,Goed,Goed,Gemiddeld
"Engineer, chemical",Leon van de Biezenbos,F,Nederlands,Laag,Alleenstaand met kinderen,Midden,HBO,Anders,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Intermediate,45,Gemiddeld,Goed,Goed,Gemiddeld
Call centre manager,Louise Kunen-Roessink,F,Indonesisch,Gemiddeld,Samenwonend met kinderen,Links,HAVO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Expert,31,Laag,Gemiddeld,Goed,Slecht
Information officer,Selena van Tuijl,M,Nederlands,Hoog,Alleenstaand met kinderen,Midden,MBO,Atheïstisch,Gehuwd,Parttime,Appartement,Beginner,95,Gemiddeld,Goed,Slecht,Slecht
Stage manager,Noor Mallien,M,Nederlands,Gemiddeld,Alleenstaand,Midden,HAVO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,62,Gemiddeld,Goed,Slecht,Goed
