job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Print production planner,Naomi Stettyn-Vandenbergh,M,Turks,Laag,Samenwonend,Links,HAVO,Atheïstisch,Gescheiden,Zelfstandig,Vrijstaand,Beginner,85,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Chief Executive Officer,Zara van Evelingen,M,Portugees,Gemiddeld,Samenwonend met kinderen,Midden,VMBO,Anders,Gehuwd,Student,Vrijstaand,Beginner,84,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Mechanical engineer,Yinthe Lommert,M,Pools,Hoog,Samenwonend,Rechts,VMBO,Christelijk,Ongehuwd,Werkloos,Twee-onder-een-kap,Beginner,34,Laag,Goed,Gemiddeld,Gemiddeld
"Scientist, product/process development",Loïs van der Klijn,M,Nederlands,Gemiddeld,Alleenstaand met kinderen,Rechts,MBO,Christelijk,Weduwe/Weduwnaar,Fulltime,Vrijstaand,Beginner,58,Hoog,Gemiddeld,Gemiddeld,Goed
"Engineer, production",Melle van den Berg-van Gemert,M,Irakees,Gemiddeld,Alleenstaand,Midden,VMBO,Islamitisch,Gehuwd,Student,Twee-onder-een-kap,Expert,47,Gemiddeld,Gemiddeld,Goed,Goed
Passenger transport manager,Imke van Ochten-Vermeulen,M,Nederlands,Hoog,Alleenstaand,Rechts,MBO,Atheïstisch,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,22,Laag,Gemiddeld,Slecht,Slecht
Public affairs consultant,Lotte Winters,M,Pools,Laag,Samenwonend,Links,MBO,Joods,Gehuwd,Zelfstandig,Vrijstaand,Intermediate,21,Laag,Goed,Gemiddeld,Gemiddeld
Occupational psychologist,Guusje van de Ven,F,Bulgaars,Gemiddeld,Samenwonend met kinderen,Midden,VMBO,Hindoeïstisch,Ongehuwd,Parttime,Appartement,Digibeet,26,Hoog,Goed,Goed,Slecht
Community pharmacist,Lise Bouhuizen,F,Nederlands,Gemiddeld,Alleenstaand met kinderen,Rechts,MBO,Christelijk,Gehuwd,Student,Appartement,Advanced,54,Gemiddeld,Gemiddeld,Slecht,Slecht
Chartered public finance accountant,Adam van den Velden,M,Eritrees,Gemiddeld,Samenwonend,Rechts,HBO,Hindoeïstisch,Gescheiden,Werkloos,Appartement,Beginner,45,Gemiddeld,Goed,Goed,Gemiddeld
