job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Production assistant, television",Lex de Gratie,M,Somalisch,Laag,Alleenstaand,Links,VMBO,Islamitisch,Gescheiden,Werkloos,Rijtjeshuis,Intermediate,19,Laag,Goed,Gemiddeld,Slecht
Special educational needs teacher,Pleun van Baalen,F,Nederlands,Gemiddeld,Samenwonend,Midden,MBO,Christelijk,Gescheiden,Student,Rijtjeshuis,Expert,91,Laag,Slecht,Goed,Gemiddeld
"Engineer, manufacturing systems",Lola de Bruijn,F,Nederlands,Laag,Samenwonend,Links,HAVO,Anders,Gehuwd,Fulltime,Appartement,Intermediate,49,Gemiddeld,Goed,Slecht,Slecht
Hydrographic surveyor,Zara Mulder-van der Pouw,F,Syrisch,Gemiddeld,Alleenstaand,Links,HBO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Intermediate,28,Gemiddeld,Slecht,Slecht,Goed
Horticultural therapist,Rick Aschman,F,Nederlands,Gemiddeld,Samenwonend,Rechts,VWO,Joods,Gescheiden,Fulltime,Rijtjeshuis,Beginner,43,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Arts administrator,Ilse Garret,F,Turks,Laag,Alleenstaand met kinderen,Midden,HBO,Atheïstisch,Gehuwd,Fulltime,Appartement,Expert,39,Laag,Goed,Gemiddeld,Gemiddeld
"Programmer, applications",Vincent Zevenboom,M,Eritrees,Laag,Samenwonend,Links,MBO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Beginner,63,Hoog,Goed,Gemiddeld,Slecht
Restaurant manager,Ibrahim van Geffen,F,Nederlands,Hoog,Alleenstaand met kinderen,Rechts,HAVO,Atheïstisch,Gehuwd,Fulltime,Appartement,Beginner,65,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Fine artist,Yara Chevresson,F,Nederlands,Laag,Samenwonend,Rechts,HAVO,Hindoeïstisch,Gehuwd,Fulltime,Appartement,Beginner,81,Laag,Goed,Slecht,Slecht
"Buyer, industrial",David Winnrich,M,Nederlands,Hoog,Samenwonend met kinderen,Midden,WO,Boeddhistisch,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Digibeet,47,Laag,Slecht,Goed,Gemiddeld
Higher education lecturer,Arie van de Velden-Dachgeldt,M,Turks,Hoog,Alleenstaand met kinderen,Rechts,MBO,Anders,Ongehuwd,Gepensioneerd,Rijtjeshuis,Digibeet,57,Laag,Gemiddeld,Slecht,Goed
Archaeologist,Jolie d' Heripon,F,Turks,Hoog,Samenwonend met kinderen,Links,WO,Anders,Gescheiden,Fulltime,Appartement,Beginner,36,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Leisure centre manager,Tijn van de Kooij,M,Afghaans,Laag,Alleenstaand,Links,MBO,Islamitisch,Gehuwd,Student,Rijtjeshuis,Beginner,74,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
"Scientist, forensic",Lenn Furda,F,Surinaams,Laag,Alleenstaand,Midden,VWO,Atheïstisch,Gescheiden,Fulltime,Appartement,Intermediate,35,Laag,Slecht,Goed,Gemiddeld
Housing manager/officer,Josephine van Gils,F,Nederlands,Laag,Alleenstaand,Midden,WO,Christelijk,Ongehuwd,Gepensioneerd,Rijtjeshuis,Expert,94,Laag,Gemiddeld,Gemiddeld,Slecht
Theatre manager,Willem Galijn-de Leeuw,F,Somalisch,Laag,Samenwonend met kinderen,Rechts,HAVO,Islamitisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Intermediate,21,Laag,Slecht,Slecht,Gemiddeld
"Therapist, horticultural",Ravi van der Heyden-Mansveld,M,Indiaas,Laag,Samenwonend,Links,MBO,Christelijk,Gehuwd,Zelfstandig,Twee-onder-een-kap,Digibeet,90,Laag,Gemiddeld,Gemiddeld,Goed
"Copywriter, advertising",Alyssa Bresse,F,Nederlands,Laag,Samenwonend,Links,VMBO,Christelijk,Ongehuwd,Student,Vrijstaand,Beginner,72,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Computer games developer,Kaylee Ulrich,F,Duits,Gemiddeld,Samenwonend met kinderen,Links,WO,Christelijk,Ongehuwd,Zelfstandig,Rijtjeshuis,Beginner,44,Laag,Slecht,Goed,Goed
Primary school teacher,Zeynep Brumleve,F,Turks,Gemiddeld,Alleenstaand met kinderen,Midden,VMBO,Islamitisch,Ongehuwd,Fulltime,Appartement,Digibeet,95,Hoog,Goed,Goed,Goed
Fish farm manager,Mila Doornhem,F,Pools,Laag,Alleenstaand met kinderen,Midden,HBO,Boeddhistisch,Ongehuwd,Fulltime,Woonboot,Intermediate,96,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Gaffer,Ashley Moensendijk,F,Indonesisch,Laag,Alleenstaand,Midden,MBO,Anders,Ongehuwd,Parttime,Appartement,Digibeet,93,Laag,Gemiddeld,Goed,Gemiddeld
Animator,Benthe Schagen,F,Antilliaans,Laag,Samenwonend,Midden,WO,Atheïstisch,Ongehuwd,Parttime,Vrijstaand,Advanced,25,Laag,Gemiddeld,Slecht,Gemiddeld
