job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Futures trader,Nina Heyne-Ooms,F,Antilliaans,Laag,Samenwonend met kinderen,Midden,HBO,Islamitisch,Ongehuwd,Zelfstandig,Vrijstaand,Intermediate,51,Hoog,Goed,Goed,Gemiddeld
"Conservation officer, nature",Myrthe Marchal-Jeggij,F,Eritrees,Gemiddeld,Samenwonend met kinderen,Rechts,HAVO,Christelijk,Ongehuwd,Fulltime,Appartement,Intermediate,22,Hoog,Gemiddeld,Goed,Slecht
Oncologist,Janne van Ochten-van Enschot,F,Pools,Laag,Alleenstaand met kinderen,Midden,MBO,Christelijk,Gehuwd,Fulltime,Twee-onder-een-kap,Digibeet,82,Laag,Gemiddeld,Slecht,Gemiddeld
Magazine journalist,Dylano de Mol,F,Chinees,Gemiddeld,Samenwonend met kinderen,Midden,VWO,Christelijk,Weduwe/Weduwnaar,Zelfstandig,Appartement,Advanced,74,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
"Loss adjuster, chartered",Job Schulten,F,Antilliaans,Gemiddeld,Alleenstaand met kinderen,Links,VWO,Christelijk,Weduwe/Weduwnaar,Gepensioneerd,Appartement,Beginner,25,Laag,Gemiddeld,Gemiddeld,Goed
"Engineer, electronics",Catharina Smit,M,Irakees,Laag,Samenwonend met kinderen,Midden,MBO,Atheïstisch,Gehuwd,Fulltime,Rijtjeshuis,Beginner,18,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Art therapist,Tijmen Scuylenborchs,F,Somalisch,Gemiddeld,Samenwonend,Links,MBO,Islamitisch,Ongehuwd,Parttime,Rijtjeshuis,Digibeet,97,Laag,Goed,Goed,Gemiddeld
Make,Lucy Schroeff-Haack,M,Chinees,Gemiddeld,Alleenstaand met kinderen,Midden,HAVO,Atheïstisch,Ongehuwd,Fulltime,Woonboot,Expert,87,Laag,Goed,Gemiddeld,Gemiddeld
Museum education officer,Ecrin Molenaar,M,Italiaans,Gemiddeld,Samenwonend met kinderen,Rechts,VWO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,76,Gemiddeld,Gemiddeld,Slecht,Goed
"Teacher, music",Luke Remmers,M,Duits,Laag,Alleenstaand met kinderen,Midden,HAVO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Advanced,36,Laag,Goed,Goed,Gemiddeld
Product manager,Alex Knuf,F,Nederlands,Laag,Samenwonend,Links,HBO,Christelijk,Gescheiden,Parttime,Twee-onder-een-kap,Intermediate,45,Laag,Gemiddeld,Slecht,Goed
Chief of Staff,Mart Brugman,F,Marokkaans,Gemiddeld,Alleenstaand,Links,HAVO,Anders,Ongehuwd,Parttime,Rijtjeshuis,Beginner,68,Hoog,Goed,Gemiddeld,Goed
Toxicologist,David Belpere,F,Turks,Gemiddeld,Samenwonend met kinderen,Links,VMBO,Atheïstisch,Weduwe/Weduwnaar,Fulltime,Appartement,Advanced,90,Hoog,Gemiddeld,Slecht,Goed
Farm manager,Bart Dekker,F,Surinaams,Laag,Samenwonend met kinderen,Midden,VMBO,Christelijk,Ongehuwd,Gepensioneerd,Vrijstaand,Intermediate,79,Hoog,Goed,Slecht,Slecht
Horticultural consultant,Jasper Speijer,F,Chinees,Hoog,Alleenstaand met kinderen,Midden,VMBO,Boeddhistisch,Gehuwd,Fulltime,Appartement,Beginner,74,Hoog,Goed,Gemiddeld,Gemiddeld
Trade mark attorney,Sem Recers,M,Antilliaans,Laag,Samenwonend met kinderen,Rechts,HBO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,41,Laag,Slecht,Goed,Slecht
