job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Solicitor, Scotland",Xavi de Haas,F,Nederlands,Laag,Alleenstaand,Midden,VMBO,Christelijk,Ongehuwd,Parttime,Appartement,Advanced,39,Gemiddeld,Gemiddeld,Gemiddeld,Goed
"Conservator, museum/gallery",Mick van den Bosch-Fechant,M,Marokkaans,Laag,Alleenstaand,Rechts,VMBO,Joods,Ongehuwd,Parttime,Appartement,Advanced,47,Laag,Slecht,Goed,Slecht
Theatre manager,Elise Sprong,M,Nederlands,Laag,Alleenstaand,Midden,MBO,Christelijk,Gescheiden,Fulltime,Woonboot,Beginner,59,Laag,Goed,Gemiddeld,Gemiddeld
Youth worker,Joey Willemsen,F,Chinees,Laag,Alleenstaand met kinderen,Links,VWO,Islamitisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Intermediate,28,Gemiddeld,Goed,Gemiddeld,Slecht
"Psychotherapist, dance movement",Faas Wright,M,Eritrees,Laag,Samenwonend,Midden,HAVO,Christelijk,Gehuwd,Zelfstandig,Vrijstaand,Beginner,28,Hoog,Gemiddeld,Gemiddeld,Goed
Scientific laboratory technician,Jasper Schipper-van Oudewater,F,Nederlands,Hoog,Samenwonend met kinderen,Midden,HAVO,Boeddhistisch,Ongehuwd,Student,Rijtjeshuis,Digibeet,82,Laag,Gemiddeld,Gemiddeld,Goed
"Conservation officer, historic buildings",Ayoub Blewanus-van Heusden,F,Nederlands,Laag,Samenwonend,Links,VMBO,Christelijk,Gehuwd,Student,Appartement,Advanced,41,Gemiddeld,Goed,Gemiddeld,Goed
IT sales professional,Isa Jeggij,F,Chinees,Gemiddeld,Samenwonend,Midden,MBO,Hindoeïstisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Intermediate,82,Hoog,Goed,Gemiddeld,Goed
"Psychologist, prison and probation services",Amelia van Holland-Kortman,F,Nederlands,Hoog,Samenwonend met kinderen,Rechts,MBO,Atheïstisch,Gehuwd,Fulltime,Appartement,Intermediate,96,Laag,Goed,Gemiddeld,Goed
Plant breeder/geneticist,Rick Françoise-Schakelaar,M,Turks,Gemiddeld,Samenwonend met kinderen,Links,VWO,Christelijk,Gehuwd,Gepensioneerd,Appartement,Advanced,71,Gemiddeld,Slecht,Slecht,Gemiddeld
Hydrographic surveyor,Isabel van Embden,F,Marokkaans,Gemiddeld,Samenwonend met kinderen,Rechts,HBO,Christelijk,Ongehuwd,Fulltime,Appartement,Beginner,38,Gemiddeld,Slecht,Goed,Slecht
"Horticulturist, commercial",Lot Texier,M,Surinaams,Laag,Alleenstaand,Links,HBO,Atheïstisch,Ongehuwd,Werkloos,Appartement,Intermediate,68,Laag,Slecht,Goed,Slecht
Communications engineer,Aron Bertho,M,Nederlands,Laag,Samenwonend,Midden,HAVO,Hindoeïstisch,Gehuwd,Parttime,Rijtjeshuis,Intermediate,57,Hoog,Slecht,Goed,Goed
"Teacher, adult education",Rens Spruit,F,Spaans,Gemiddeld,Samenwonend,Rechts,HBO,Atheïstisch,Gescheiden,Parttime,Vrijstaand,Expert,79,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Editorial assistant,Mason Lorreijn,M,Irakees,Laag,Alleenstaand,Midden,MBO,Anders,Ongehuwd,Gepensioneerd,Appartement,Advanced,42,Hoog,Gemiddeld,Goed,Gemiddeld
Private music teacher,Siem Wolzak,F,Nederlands,Laag,Samenwonend met kinderen,Midden,Basisonderwijs,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Intermediate,40,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
"Civil engineer, contracting",Jente Karels,F,Indiaas,Gemiddeld,Alleenstaand,Rechts,MBO,Christelijk,Gescheiden,Werkloos,Appartement,Intermediate,45,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Call centre manager,Lorenzo Molegraaf,M,Duits,Laag,Samenwonend,Links,MBO,Christelijk,Ongehuwd,Fulltime,Appartement,Beginner,95,Laag,Gemiddeld,Slecht,Slecht
Agricultural consultant,Cornelis van der Lede,M,Duits,Gemiddeld,Alleenstaand,Links,MBO,Christelijk,Gehuwd,Gepensioneerd,Appartement,Intermediate,42,Gemiddeld,Goed,Gemiddeld,Gemiddeld
"Investment banker, corporate",Sepp van Loon,F,Nederlands,Laag,Samenwonend met kinderen,Midden,HBO,Islamitisch,Gescheiden,Zelfstandig,Twee-onder-een-kap,Digibeet,95,Hoog,Goed,Goed,Slecht
Control and instrumentation engineer,Sarah Verharen,F,Roemeens,Hoog,Alleenstaand met kinderen,Rechts,MBO,Christelijk,Ongehuwd,Zelfstandig,Appartement,Beginner,93,Laag,Gemiddeld,Gemiddeld,Gemiddeld
