job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Learning disability nurse,Bart van Wessex,M,Turks,Laag,Alleenstaand,Links,MBO,Atheïstisch,Weduwe/Weduwnaar,Parttime,Vrijstaand,Beginner,54,Gemiddeld,Slecht,Gemiddeld,Goed
Multimedia programmer,Jay le Gulcher,M,Chinees,Laag,Samenwonend,Rechts,MBO,Christelijk,Ongehuwd,Student,Woonboot,Beginner,96,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
"Producer, radio",Jordy Postma,F,Nederlands,Gemiddeld,Samenwonend,Links,VMBO,Atheïstisch,Weduwe/Weduwnaar,Student,Rijtjeshuis,Expert,98,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Haematologist,Ceylin Blonk,F,Indiaas,Laag,Alleenstaand,Midden,VWO,Islamitisch,Gehuwd,Parttime,Rijtjeshuis,Expert,52,Laag,Gemiddeld,Goed,Goed
Armed forces technical officer,Lars Wilmont,M,Roemeens,Laag,Samenwonend,Links,VMBO,Hindoeïstisch,Gehuwd,Student,Twee-onder-een-kap,Expert,96,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Magazine journalist,Daniël Bezemer,M,Somalisch,Laag,Alleenstaand,Rechts,HBO,Atheïstisch,Weduwe/Weduwnaar,Gepensioneerd,Studio,Beginner,50,Laag,Goed,Goed,Gemiddeld
Osteopath,Tara Scheffers,F,Chinees,Laag,Alleenstaand met kinderen,Rechts,VMBO,Islamitisch,Gehuwd,Fulltime,Vrijstaand,Intermediate,51,Laag,Goed,Slecht,Gemiddeld
Art therapist,Bibi van Wijk-de Vroege,M,Turks,Gemiddeld,Alleenstaand met kinderen,Rechts,VMBO,Atheïstisch,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,25,Laag,Slecht,Gemiddeld,Goed
Orthoptist,Angelina Duivenvoorden,M,Antilliaans,Gemiddeld,Alleenstaand met kinderen,Midden,HAVO,Atheïstisch,Gehuwd,Zelfstandig,Appartement,Intermediate,56,Laag,Slecht,Gemiddeld,Slecht
Furniture conservator/restorer,Jesper Perck,F,Indiaas,Hoog,Alleenstaand met kinderen,Rechts,MBO,Boeddhistisch,Ongehuwd,Student,Vrijstaand,Expert,96,Hoog,Gemiddeld,Gemiddeld,Slecht
Water quality scientist,Nisa Vertooren,F,Irakees,Laag,Alleenstaand met kinderen,Midden,VMBO,Boeddhistisch,Ongehuwd,Gepensioneerd,Appartement,Beginner,64,Gemiddeld,Goed,Goed,Gemiddeld
Patent attorney,Eva le Luc-van de Plas,M,Pools,Laag,Alleenstaand,Midden,Basisonderwijs,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,85,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Architect,Lynn Cornelissen,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,MBO,Christelijk,Gehuwd,Zelfstandig,Rijtjeshuis,Intermediate,53,Laag,Goed,Gemiddeld,Gemiddeld
Operational investment banker,Collin van Ochten-van Gorp,M,Duits,Gemiddeld,Samenwonend,Links,Basisonderwijs,Boeddhistisch,Gehuwd,Student,Studio,Digibeet,70,Laag,Slecht,Slecht,Gemiddeld
"Engineer, automotive",Thijmen van Beieren,M,Nederlands,Laag,Alleenstaand met kinderen,Links,VWO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Digibeet,78,Laag,Gemiddeld,Slecht,Gemiddeld
Pathologist,Elise van der Pluijm,F,Nederlands,Gemiddeld,Alleenstaand,Rechts,MBO,Islamitisch,Gehuwd,Student,Appartement,Intermediate,98,Laag,Gemiddeld,Goed,Gemiddeld
Futures trader,Lindsey van Evelingen,M,Irakees,Laag,Samenwonend,Midden,VWO,Islamitisch,Gescheiden,Fulltime,Rijtjeshuis,Intermediate,36,Laag,Goed,Gemiddeld,Slecht
IT sales professional,Maya Texier,M,Duits,Laag,Samenwonend met kinderen,Rechts,VWO,Hindoeïstisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Beginner,62,Laag,Gemiddeld,Goed,Gemiddeld
Human resources officer,Thijn Vaessen,F,Indonesisch,Laag,Samenwonend,Links,VMBO,Islamitisch,Gescheiden,Werkloos,Rijtjeshuis,Advanced,25,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Chartered public finance accountant,Eliza van Nus,M,Portugees,Laag,Samenwonend,Rechts,WO,Islamitisch,Ongehuwd,Gepensioneerd,Appartement,Advanced,41,Hoog,Gemiddeld,Slecht,Slecht
Therapeutic radiographer,Siem Sitters-Waardeloo,F,Nederlands,Gemiddeld,Samenwonend,Rechts,MBO,Atheïstisch,Gehuwd,Zelfstandig,Rijtjeshuis,Intermediate,76,Hoog,Goed,Gemiddeld,Gemiddeld
"Psychologist, occupational",Jan Steenbeek,F,Nederlands,Laag,Samenwonend,Links,VMBO,Joods,Gehuwd,Parttime,Rijtjeshuis,Beginner,76,Hoog,Slecht,Goed,Gemiddeld
Dramatherapist,Cornelis van Heusden,F,Surinaams,Gemiddeld,Samenwonend met kinderen,Rechts,HBO,Atheïstisch,Gehuwd,Parttime,Woonboot,Advanced,27,Laag,Gemiddeld,Slecht,Gemiddeld
Psychotherapist,Job Texier,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Rechts,MBO,Anders,Gescheiden,Parttime,Rijtjeshuis,Beginner,25,Hoog,Gemiddeld,Slecht,Gemiddeld
Nutritional therapist,Dani Zeemans,M,Surinaams,Laag,Samenwonend,Links,VWO,Joods,Ongehuwd,Zelfstandig,Twee-onder-een-kap,Beginner,55,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Arts administrator,Sienna Amalrada,M,Pools,Gemiddeld,Alleenstaand,Rechts,HAVO,Christelijk,Weduwe/Weduwnaar,Zelfstandig,Rijtjeshuis,Advanced,24,Hoog,Gemiddeld,Goed,Gemiddeld
Therapeutic radiographer,Jonas Bruynzeels,F,Nederlands,Gemiddeld,Samenwonend,Rechts,WO,Islamitisch,Ongehuwd,Werkloos,Appartement,Digibeet,86,Laag,Gemiddeld,Goed,Gemiddeld
