job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Lecturer, higher education",Pim Luster,F,Nederlands,Hoog,Alleenstaand,Rechts,VMBO,Islamitisch,Gehuwd,Fulltime,Twee-onder-een-kap,Advanced,59,Hoog,Goed,Gemiddeld,Gemiddeld
Advertising account executive,Olivia Jansen,F,Chinees,Gemiddeld,Samenwonend met kinderen,Rechts,HAVO,Islamitisch,Ongehuwd,Parttime,Appartement,Advanced,79,Gemiddeld,Goed,Gemiddeld,Goed
"Radiographer, therapeutic",Joost Carnotte-de Lange,F,Antilliaans,Gemiddeld,Samenwonend met kinderen,Links,HAVO,Joods,Ongehuwd,Fulltime,Rijtjeshuis,Expert,75,Hoog,Gemiddeld,Goed,Goed
Museum/gallery curator,Jurre Goedhart,F,Nederlands,Laag,Samenwonend met kinderen,Midden,VWO,Christelijk,Gescheiden,Student,Appartement,Beginner,67,Laag,Slecht,Gemiddeld,Goed
Cytogeneticist,James Bruijne van der Veen,F,Irakees,Gemiddeld,Alleenstaand,Rechts,MBO,Islamitisch,Weduwe/Weduwnaar,Parttime,Appartement,Advanced,54,Gemiddeld,Gemiddeld,Goed,Gemiddeld
"Teacher, adult education",Lex van den Berg,F,Italiaans,Laag,Alleenstaand,Midden,HAVO,Boeddhistisch,Gehuwd,Parttime,Rijtjeshuis,Beginner,35,Gemiddeld,Goed,Slecht,Gemiddeld
General practice doctor,Evy van Dongen,M,Indonesisch,Gemiddeld,Alleenstaand,Rechts,VWO,Christelijk,Gehuwd,Gepensioneerd,Twee-onder-een-kap,Expert,63,Gemiddeld,Goed,Gemiddeld,Slecht
Clinical psychologist,Dean de Boer,F,Pools,Hoog,Samenwonend,Midden,VMBO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Beginner,40,Gemiddeld,Gemiddeld,Gemiddeld,Goed
"Librarian, public",Silke Jansen,F,Turks,Gemiddeld,Samenwonend,Midden,VWO,Atheïstisch,Ongehuwd,Fulltime,Woonboot,Beginner,53,Laag,Gemiddeld,Gemiddeld,Goed
Intelligence analyst,Fedde van der Linden,M,Marokkaans,Laag,Samenwonend,Rechts,HAVO,Atheïstisch,Gescheiden,Fulltime,Woonboot,Intermediate,52,Hoog,Slecht,Goed,Gemiddeld
Theme park manager,Catharina Elsenaar,M,Italiaans,Hoog,Alleenstaand met kinderen,Links,Basisonderwijs,Anders,Gescheiden,Fulltime,Rijtjeshuis,Beginner,21,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Exhibition designer,James van der Avoirt,F,Chinees,Gemiddeld,Alleenstaand,Links,MBO,Anders,Ongehuwd,Fulltime,Appartement,Beginner,95,Laag,Slecht,Gemiddeld,Gemiddeld
Broadcast journalist,Daniel Pison,F,Bulgaars,Hoog,Samenwonend,Midden,HAVO,Islamitisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Expert,81,Hoog,Goed,Slecht,Gemiddeld
"Accountant, chartered certified",Dewi Hoogers,M,Nederlands,Hoog,Samenwonend met kinderen,Midden,VWO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Expert,77,Laag,Goed,Gemiddeld,Slecht
"Engineer, chemical",Kay van Santen,F,Nederlands,Laag,Samenwonend met kinderen,Midden,VMBO,Joods,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,93,Hoog,Slecht,Gemiddeld,Gemiddeld
Politician's assistant,Faye Bave-Winters,M,Somalisch,Laag,Samenwonend met kinderen,Midden,WO,Christelijk,Weduwe/Weduwnaar,Fulltime,Appartement,Beginner,52,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
"Engineer, civil (consulting)",Elena Janssen,F,Pools,Laag,Alleenstaand met kinderen,Midden,MBO,Atheïstisch,Gehuwd,Fulltime,Rijtjeshuis,Beginner,79,Laag,Gemiddeld,Slecht,Gemiddeld
Theatre stage manager,Thom Perrono,M,Surinaams,Laag,Alleenstaand,Midden,HAVO,Islamitisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Beginner,56,Gemiddeld,Gemiddeld,Gemiddeld,Goed
"Scientist, research (maths)",Esther Stange,M,Nederlands,Gemiddeld,Samenwonend,Links,WO,Christelijk,Ongehuwd,Zelfstandig,Rijtjeshuis,Intermediate,33,Hoog,Goed,Gemiddeld,Slecht
Theatre director,Liv van Oudewater,M,Italiaans,Hoog,Samenwonend met kinderen,Midden,MBO,Atheïstisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Beginner,71,Laag,Goed,Goed,Goed
Community pharmacist,Jelte Jacobi,F,Pools,Laag,Samenwonend met kinderen,Midden,VMBO,Christelijk,Gescheiden,Parttime,Appartement,Digibeet,46,Laag,Gemiddeld,Slecht,Slecht
Rural practice surveyor,Matthijs Ariens,F,Somalisch,Laag,Alleenstaand,Rechts,HAVO,Boeddhistisch,Gescheiden,Werkloos,Twee-onder-een-kap,Advanced,70,Laag,Gemiddeld,Goed,Gemiddeld
Accommodation manager,Liza Pauwels-Room,M,Bulgaars,Laag,Samenwonend met kinderen,Rechts,MBO,Joods,Gehuwd,Fulltime,Rijtjeshuis,Expert,28,Laag,Gemiddeld,Goed,Gemiddeld
Broadcast presenter,Catharina Garret,M,Syrisch,Gemiddeld,Alleenstaand,Rechts,VMBO,Islamitisch,Gehuwd,Fulltime,Twee-onder-een-kap,Digibeet,83,Laag,Goed,Goed,Slecht
"Copywriter, advertising",Aylin Haengreve,M,Duits,Gemiddeld,Alleenstaand met kinderen,Midden,MBO,Atheïstisch,Gehuwd,Student,Rijtjeshuis,Intermediate,58,Hoog,Slecht,Gemiddeld,Gemiddeld
