job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Geographical information systems officer,Benjamin Bolkesteijn,F,Nederlands,Gemiddeld,Alleenstaand,Links,MBO,Islamitisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Intermediate,50,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Early years teacher,Kyra van Haeften,M,Turks,Hoog,Samenwonend,Links,VWO,Christelijk,Gehuwd,Zelfstandig,Rijtjeshuis,Beginner,85,Laag,Gemiddeld,Slecht,Gemiddeld
Horticultural consultant,Isabelle Kalman,F,Indiaas,Laag,Samenwonend met kinderen,Midden,WO,Atheïstisch,Gehuwd,Gepensioneerd,Rijtjeshuis,Intermediate,87,Hoog,Goed,Slecht,Gemiddeld
"Engineer, maintenance",Charlotte van Salmen,M,Nederlands,Gemiddeld,Alleenstaand met kinderen,Rechts,WO,Islamitisch,Ongehuwd,Parttime,Rijtjeshuis,Advanced,35,Laag,Goed,Goed,Gemiddeld
Chief Strategy Officer,Nick Fredriks,F,Syrisch,Hoog,Samenwonend,Rechts,HBO,Christelijk,Ongehuwd,Zelfstandig,Rijtjeshuis,Beginner,57,Gemiddeld,Slecht,Goed,Gemiddeld
Phytotherapist,Selena der Kijnder,F,Nederlands,Laag,Alleenstaand met kinderen,Rechts,HAVO,Anders,Ongehuwd,Student,Twee-onder-een-kap,Beginner,31,Gemiddeld,Goed,Gemiddeld,Goed
Heritage manager,Marinus Neuteboom,M,Nederlands,Gemiddeld,Alleenstaand,Rechts,VWO,Atheïstisch,Ongehuwd,Parttime,Appartement,Intermediate,49,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Charity fundraiser,Elif van den Berg-Oude Heer,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,MBO,Christelijk,Gescheiden,Gepensioneerd,Appartement,Advanced,25,Hoog,Goed,Gemiddeld,Goed
Oncologist,Dewi Leguit,F,Duits,Gemiddeld,Alleenstaand,Links,HAVO,Islamitisch,Gescheiden,Zelfstandig,Rijtjeshuis,Beginner,94,Laag,Goed,Gemiddeld,Gemiddeld
Television camera operator,Luca Bouthoorn,M,Nederlands,Laag,Samenwonend,Links,VWO,Christelijk,Ongehuwd,Gepensioneerd,Rijtjeshuis,Advanced,94,Gemiddeld,Slecht,Slecht,Gemiddeld
Secondary school teacher,Dave van den Corput,M,Indiaas,Laag,Samenwonend met kinderen,Midden,MBO,Hindoeïstisch,Gescheiden,Fulltime,Appartement,Intermediate,92,Gemiddeld,Goed,Slecht,Gemiddeld
"Engineer, energy",Aylin Wever,F,Nederlands,Laag,Alleenstaand,Midden,MBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,60,Laag,Goed,Gemiddeld,Goed
Media buyer,Daniël Ramaker-Speijer,F,Chinees,Hoog,Alleenstaand met kinderen,Midden,MBO,Atheïstisch,Gescheiden,Parttime,Twee-onder-een-kap,Advanced,98,Laag,Gemiddeld,Slecht,Gemiddeld
"Exhibitions officer, museum/gallery",Quinty van Luxemburg,M,Nederlands,Hoog,Samenwonend met kinderen,Rechts,HAVO,Christelijk,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Beginner,27,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
