job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Research scientist (medical),Ibrahim Geneart,M,Nederlands,Laag,Alleenstaand,Links,VWO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,82,Laag,Gemiddeld,Slecht,Goed
Soil scientist,David van der Spaendonc-Courtier,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,Basisonderwijs,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,60,Laag,Goed,Gemiddeld,Slecht
"Buyer, retail",Oscar Hulshouts,M,Antilliaans,Laag,Samenwonend,Midden,VMBO,Hindoeïstisch,Ongehuwd,Student,Appartement,Expert,57,Laag,Slecht,Gemiddeld,Gemiddeld
"Engineer, manufacturing",Elise Kleibrink,M,Nederlands,Laag,Samenwonend met kinderen,Midden,VMBO,Atheïstisch,Gehuwd,Gepensioneerd,Appartement,Advanced,67,Gemiddeld,Gemiddeld,Goed,Slecht
"Editor, commissioning",Roan Mansvelt,M,Roemeens,Laag,Alleenstaand,Midden,VMBO,Anders,Gehuwd,Student,Appartement,Beginner,68,Laag,Goed,Gemiddeld,Gemiddeld
Television production assistant,Mads Luboch,M,Roemeens,Gemiddeld,Alleenstaand,Rechts,MBO,Hindoeïstisch,Gehuwd,Gepensioneerd,Rijtjeshuis,Intermediate,41,Hoog,Goed,Slecht,Goed
Tree surgeon,Guus Vaessen,F,Antilliaans,Laag,Alleenstaand,Rechts,MBO,Boeddhistisch,Ongehuwd,Werkloos,Appartement,Beginner,79,Laag,Slecht,Gemiddeld,Gemiddeld
Product designer,Riley Stange,F,Nederlands,Gemiddeld,Alleenstaand,Rechts,MBO,Atheïstisch,Gescheiden,Gepensioneerd,Rijtjeshuis,Intermediate,42,Gemiddeld,Goed,Slecht,Gemiddeld
Heritage manager,Puk Sanders,M,Antilliaans,Laag,Samenwonend met kinderen,Midden,VWO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Beginner,66,Laag,Gemiddeld,Slecht,Goed
"Pharmacist, hospital",Aiden de Jode Vastraedsd,F,Somalisch,Laag,Samenwonend met kinderen,Links,VMBO,Boeddhistisch,Ongehuwd,Fulltime,Vrijstaand,Intermediate,99,Laag,Goed,Gemiddeld,Goed
Facilities manager,Maaike van Leeuwen,F,Chinees,Laag,Samenwonend met kinderen,Midden,VMBO,Hindoeïstisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Beginner,61,Laag,Slecht,Gemiddeld,Gemiddeld
Fashion designer,Jade Coreth von und zu Coredo und Starkenberg,M,Nederlands,Gemiddeld,Alleenstaand,Midden,MBO,Anders,Gescheiden,Werkloos,Rijtjeshuis,Advanced,46,Hoog,Gemiddeld,Goed,Gemiddeld
"Restaurant manager, fast food",Dex Mathol,M,Roemeens,Hoog,Samenwonend,Midden,VMBO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Digibeet,92,Laag,Gemiddeld,Goed,Slecht
