job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Cartographer,Jet de Heer,F,Nederlands,Laag,Alleenstaand met kinderen,Links,HBO,Anders,Gescheiden,Parttime,Appartement,Advanced,51,Laag,Slecht,Goed,Gemiddeld
Facilities manager,Levi Ouwel,M,Indonesisch,Gemiddeld,Samenwonend met kinderen,Midden,HBO,Atheïstisch,Gescheiden,Zelfstandig,Rijtjeshuis,Intermediate,37,Gemiddeld,Goed,Gemiddeld,Goed
Production engineer,Tycho Wensen,M,Turks,Laag,Samenwonend,Midden,VMBO,Christelijk,Weduwe/Weduwnaar,Parttime,Appartement,Beginner,50,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
"Engineer, drilling",Berat van Egisheim,F,Duits,Hoog,Samenwonend met kinderen,Links,HBO,Christelijk,Gehuwd,Fulltime,Vrijstaand,Intermediate,39,Hoog,Gemiddeld,Slecht,Goed
Administrator,Selena Miltenburg,F,Marokkaans,Hoog,Samenwonend,Rechts,HBO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Advanced,74,Laag,Gemiddeld,Gemiddeld,Goed
"Development worker, community",Raf Verhoeven,M,Nederlands,Laag,Samenwonend,Rechts,VMBO,Islamitisch,Gehuwd,Student,Rijtjeshuis,Advanced,23,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
"Psychologist, prison and probation services",Michelle van Roijen-van Oosten,M,Nederlands,Laag,Alleenstaand met kinderen,Midden,VMBO,Boeddhistisch,Gehuwd,Werkloos,Rijtjeshuis,Advanced,20,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Geoscientist,Yusuf Kremer-die Bont,F,Marokkaans,Laag,Alleenstaand,Midden,VMBO,Christelijk,Gescheiden,Werkloos,Appartement,Intermediate,18,Laag,Goed,Goed,Goed
Therapeutic radiographer,Tirza Garret,F,Nederlands,Laag,Samenwonend met kinderen,Rechts,HAVO,Anders,Gescheiden,Zelfstandig,Woonboot,Beginner,53,Laag,Gemiddeld,Gemiddeld,Slecht
"Loss adjuster, chartered",Rayan Moenen,M,Indiaas,Laag,Alleenstaand,Rechts,Basisonderwijs,Islamitisch,Ongehuwd,Fulltime,Appartement,Intermediate,72,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
