job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Hydrogeologist,Anna Marchal,F,Nederlands,Laag,Alleenstaand met kinderen,Rechts,MBO,Islamitisch,Ongehuwd,Parttime,Rijtjeshuis,Advanced,54,Laag,Gemiddeld,Goed,Goed
Visual merchandiser,Liam van Beaumont,F,Turks,Laag,Alleenstaand,Rechts,MBO,Anders,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,87,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Health service manager,Tessa Romijn,F,Syrisch,Gemiddeld,Alleenstaand,Rechts,VMBO,Islamitisch,Ongehuwd,Zelfstandig,Studio,Advanced,57,Laag,Gemiddeld,Slecht,Goed
Probation officer,Bram van de Ven,M,Surinaams,Gemiddeld,Samenwonend met kinderen,Midden,Basisonderwijs,Atheïstisch,Gescheiden,Student,Appartement,Intermediate,43,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Forest/woodland manager,Esila van der Avoirt,M,Duits,Gemiddeld,Samenwonend met kinderen,Links,VMBO,Atheïstisch,Gescheiden,Zelfstandig,Rijtjeshuis,Intermediate,92,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Ranger/warden,Samuel Vignon-Wolters,M,Marokkaans,Laag,Samenwonend met kinderen,Links,VMBO,Anders,Weduwe/Weduwnaar,Parttime,Rijtjeshuis,Advanced,45,Laag,Gemiddeld,Gemiddeld,Slecht
Learning disability nurse,Nikki Lijn,F,Surinaams,Gemiddeld,Samenwonend met kinderen,Rechts,VWO,Hindoeïstisch,Gescheiden,Werkloos,Appartement,Advanced,37,Laag,Goed,Gemiddeld,Gemiddeld
"Embryologist, clinical",Dana Vos,M,Nederlands,Laag,Samenwonend met kinderen,Midden,WO,Atheïstisch,Ongehuwd,Gepensioneerd,Twee-onder-een-kap,Intermediate,18,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Teacher, early years/pre",Jesper Janssen,M,Antilliaans,Laag,Samenwonend met kinderen,Links,HBO,Christelijk,Gescheiden,Werkloos,Rijtjeshuis,Beginner,52,Laag,Gemiddeld,Gemiddeld,Goed
Product manager,Lenn van Beeck Beeckmans,F,Chinees,Laag,Alleenstaand met kinderen,Midden,HAVO,Islamitisch,Ongehuwd,Werkloos,Rijtjeshuis,Beginner,43,Gemiddeld,Goed,Goed,Goed
Advertising account planner,Sten van den Nieuwenhuijsen,F,Marokkaans,Laag,Samenwonend met kinderen,Rechts,HBO,Boeddhistisch,Gescheiden,Parttime,Rijtjeshuis,Beginner,49,Laag,Goed,Goed,Goed
Geochemist,Noëlle van Holland-Overdijk,F,Nederlands,Hoog,Samenwonend,Links,MBO,Atheïstisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Advanced,82,Gemiddeld,Gemiddeld,Goed,Goed
Immunologist,Bente van Doorn,F,Turks,Hoog,Samenwonend met kinderen,Rechts,VMBO,Christelijk,Gescheiden,Fulltime,Appartement,Intermediate,88,Hoog,Slecht,Gemiddeld,Gemiddeld
"Designer, exhibition/display",Livia Vallenduuk,F,Portugees,Gemiddeld,Samenwonend met kinderen,Midden,HAVO,Christelijk,Gescheiden,Fulltime,Vrijstaand,Advanced,35,Gemiddeld,Gemiddeld,Goed,Slecht
IT technical support officer,Livia Höning-van de Klashorst,M,Indiaas,Laag,Samenwonend met kinderen,Midden,HBO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Advanced,41,Laag,Gemiddeld,Gemiddeld,Goed
"Surveyor, mining",Tara Erhout,M,Marokkaans,Hoog,Samenwonend met kinderen,Rechts,VMBO,Anders,Gescheiden,Werkloos,Rijtjeshuis,Intermediate,42,Laag,Goed,Goed,Gemiddeld
Education administrator,Sven van Dam-Verbeeck,M,Turks,Laag,Samenwonend met kinderen,Rechts,MBO,Islamitisch,Weduwe/Weduwnaar,Student,Rijtjeshuis,Advanced,93,Hoog,Slecht,Gemiddeld,Goed
Manufacturing engineer,David Hermans-Jeggij,M,Syrisch,Hoog,Samenwonend met kinderen,Rechts,WO,Joods,Gehuwd,Fulltime,Rijtjeshuis,Beginner,95,Laag,Gemiddeld,Gemiddeld,Slecht
Ambulance person,Sienna Recers-Sprong,M,Surinaams,Gemiddeld,Samenwonend met kinderen,Links,HAVO,Atheïstisch,Gescheiden,Gepensioneerd,Appartement,Digibeet,78,Laag,Goed,Gemiddeld,Slecht
TEFL teacher,Alicia van Dijk-Sestig,F,Indonesisch,Laag,Samenwonend met kinderen,Rechts,VWO,Boeddhistisch,Gehuwd,Fulltime,Appartement,Intermediate,65,Laag,Gemiddeld,Slecht,Gemiddeld
Science writer,Niels van Rijnsbergen-van Gent,F,Indonesisch,Hoog,Samenwonend,Links,MBO,Atheïstisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Advanced,40,Laag,Gemiddeld,Goed,Gemiddeld
Mental health nurse,Maryam Doyle,F,Marokkaans,Laag,Alleenstaand,Rechts,MBO,Christelijk,Gehuwd,Student,Rijtjeshuis,Intermediate,25,Hoog,Goed,Gemiddeld,Gemiddeld
Naval architect,Jordy van Olst,M,Duits,Gemiddeld,Alleenstaand,Links,VMBO,Christelijk,Ongehuwd,Gepensioneerd,Appartement,Expert,36,Laag,Gemiddeld,Slecht,Gemiddeld
Race relations officer,Amira Manne,M,Turks,Laag,Samenwonend,Rechts,HAVO,Anders,Ongehuwd,Fulltime,Vrijstaand,Intermediate,54,Hoog,Goed,Gemiddeld,Gemiddeld
IT consultant,Tyler Shupe,M,Nederlands,Hoog,Samenwonend met kinderen,Links,Basisonderwijs,Islamitisch,Ongehuwd,Werkloos,Appartement,Beginner,84,Gemiddeld,Gemiddeld,Goed,Gemiddeld
"Psychologist, forensic",Chris Jurrijens-van Tuijl,M,Antilliaans,Laag,Samenwonend met kinderen,Links,HAVO,Christelijk,Ongehuwd,Zelfstandig,Rijtjeshuis,Advanced,99,Laag,Gemiddeld,Gemiddeld,Goed
Actuary,Riley van Daal-Horrocks,F,Nederlands,Hoog,Samenwonend,Links,HAVO,Hindoeïstisch,Gehuwd,Werkloos,Studio,Beginner,53,Laag,Goed,Goed,Slecht
Statistician,Alex van Gemert,F,Duits,Gemiddeld,Samenwonend,Links,HAVO,Islamitisch,Gehuwd,Parttime,Twee-onder-een-kap,Intermediate,57,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Product manager,Norah Lucas,M,Nederlands,Gemiddeld,Samenwonend,Rechts,Basisonderwijs,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Advanced,83,Laag,Slecht,Goed,Gemiddeld
"Engineer, broadcasting (operations)",Liv Spanhaak,F,Surinaams,Gemiddeld,Alleenstaand,Links,VMBO,Islamitisch,Ongehuwd,Fulltime,Appartement,Beginner,58,Laag,Gemiddeld,Slecht,Goed
Insurance underwriter,Matthijs Peterse,M,Nederlands,Hoog,Samenwonend,Rechts,VWO,Christelijk,Ongehuwd,Parttime,Studio,Digibeet,75,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Media planner,Keano Verharen,M,Pools,Laag,Alleenstaand met kinderen,Rechts,VMBO,Islamitisch,Ongehuwd,Gepensioneerd,Appartement,Digibeet,63,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
