job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Designer, industrial/product",Jennifer Verheuvel,M,Nederlands,Hoog,Alleenstaand,Rechts,HBO,Christelijk,Gehuwd,Parttime,Appartement,Beginner,98,Gemiddeld,Slecht,Slecht,Slecht
Educational psychologist,Suze de Bock,M,Bulgaars,Hoog,Samenwonend met kinderen,Midden,VMBO,Islamitisch,Ongehuwd,Parttime,Appartement,Expert,95,Hoog,Gemiddeld,Gemiddeld,Slecht
Politician's assistant,Linn van Haspengouw Hesbaye-de Mol,M,Portugees,Gemiddeld,Samenwonend,Midden,VMBO,Christelijk,Gehuwd,Fulltime,Twee-onder-een-kap,Intermediate,44,Hoog,Gemiddeld,Goed,Gemiddeld
Animal nutritionist,Maaike Konings,F,Chinees,Laag,Alleenstaand,Links,VMBO,Christelijk,Weduwe/Weduwnaar,Parttime,Twee-onder-een-kap,Intermediate,95,Laag,Goed,Goed,Goed
Network engineer,Felix Ruijs-Courtier,F,Indiaas,Laag,Alleenstaand,Midden,HAVO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Beginner,44,Laag,Gemiddeld,Goed,Gemiddeld
Dancer,Ayoub Wever-van Kuijc,M,Portugees,Laag,Alleenstaand,Rechts,HBO,Joods,Ongehuwd,Werkloos,Twee-onder-een-kap,Intermediate,80,Gemiddeld,Slecht,Gemiddeld,Goed
Patent attorney,Milan van Spreeuwel-Otto,F,Marokkaans,Gemiddeld,Alleenstaand met kinderen,Midden,HBO,Anders,Ongehuwd,Parttime,Appartement,Expert,55,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Tourist information centre manager,Mara Wutke,F,Nederlands,Gemiddeld,Samenwonend,Rechts,MBO,Christelijk,Ongehuwd,Student,Appartement,Beginner,74,Laag,Gemiddeld,Gemiddeld,Goed
Occupational psychologist,Riley Jansen,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,MBO,Anders,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,69,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Accountant, chartered",Johannes Slagmolen-Blokland,F,Roemeens,Laag,Alleenstaand,Midden,MBO,Atheïstisch,Ongehuwd,Student,Studio,Digibeet,56,Hoog,Goed,Gemiddeld,Slecht
"Engineer, energy",Isa van de Coterlet,M,Somalisch,Laag,Alleenstaand met kinderen,Links,VWO,Anders,Gehuwd,Fulltime,Appartement,Advanced,56,Laag,Goed,Gemiddeld,Gemiddeld
Haematologist,Jamie Stoffel,F,Somalisch,Hoog,Alleenstaand,Links,VWO,Christelijk,Ongehuwd,Parttime,Vrijstaand,Advanced,52,Laag,Gemiddeld,Goed,Slecht
Chartered accountant,Tess van Loon,M,Chinees,Laag,Alleenstaand,Rechts,MBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,78,Laag,Slecht,Slecht,Goed
"Accountant, chartered certified",Karlijn Molen-Brouwer,F,Nederlands,Laag,Samenwonend met kinderen,Midden,MBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,88,Laag,Goed,Slecht,Goed
Financial trader,Nisa van Nimwegen,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,WO,Christelijk,Ongehuwd,Fulltime,Woonboot,Intermediate,61,Hoog,Goed,Gemiddeld,Slecht
Arboriculturist,Kai Roosenboom-van Geffen,M,Nederlands,Gemiddeld,Alleenstaand,Midden,MBO,Anders,Gescheiden,Gepensioneerd,Rijtjeshuis,Intermediate,33,Laag,Goed,Slecht,Gemiddeld
"Surveyor, commercial/residential",Victor Perck,F,Turks,Laag,Samenwonend met kinderen,Midden,VMBO,Christelijk,Gehuwd,Fulltime,Woonboot,Beginner,88,Gemiddeld,Goed,Gemiddeld,Goed
"Therapist, music",Bas Spreeuw-van Soest,F,Portugees,Gemiddeld,Alleenstaand met kinderen,Midden,HAVO,Atheïstisch,Gescheiden,Student,Twee-onder-een-kap,Beginner,95,Laag,Gemiddeld,Gemiddeld,Goed
Science writer,Loïs Verheuvel-Ehlert,M,Bulgaars,Gemiddeld,Alleenstaand,Links,MBO,Hindoeïstisch,Gehuwd,Fulltime,Rijtjeshuis,Advanced,91,Gemiddeld,Goed,Slecht,Gemiddeld
"Development worker, international aid",Justin Westerbeek,M,Turks,Gemiddeld,Samenwonend met kinderen,Links,MBO,Joods,Gehuwd,Werkloos,Appartement,Advanced,30,Hoog,Gemiddeld,Goed,Goed
Risk analyst,Joy Joosten,F,Nederlands,Laag,Samenwonend,Midden,MBO,Atheïstisch,Gehuwd,Fulltime,Rijtjeshuis,Beginner,41,Gemiddeld,Gemiddeld,Gemiddeld,Goed
