job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Research scientist (medical),Sanne Peterse,F,Nederlands,Laag,Samenwonend met kinderen,Links,VMBO,Atheïstisch,Gehuwd,Gepensioneerd,Rijtjeshuis,Beginner,57,Hoog,Gemiddeld,Slecht,Gemiddeld
"Designer, jewellery",Aya van Nus,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Rechts,MBO,Christelijk,Gehuwd,Fulltime,Appartement,Advanced,93,Hoog,Gemiddeld,Slecht,Gemiddeld
Public relations officer,Ilse Wilcken,F,Somalisch,Gemiddeld,Samenwonend,Rechts,HBO,Islamitisch,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,50,Laag,Goed,Gemiddeld,Slecht
Social worker,Annabel d' Heripon,M,Nederlands,Hoog,Samenwonend met kinderen,Links,HAVO,Christelijk,Gehuwd,Parttime,Studio,Intermediate,57,Laag,Goed,Slecht,Goed
Academic librarian,Aron van Opper-Lotharingen,F,Antilliaans,Gemiddeld,Alleenstaand,Midden,HAVO,Christelijk,Gescheiden,Werkloos,Appartement,Advanced,46,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Professor Emeritus,Naud van Oirschot,F,Eritrees,Laag,Alleenstaand met kinderen,Links,VWO,Anders,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Beginner,76,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Clinical research associate,Maarten Feltzer,M,Turks,Laag,Samenwonend met kinderen,Links,Basisonderwijs,Anders,Ongehuwd,Zelfstandig,Vrijstaand,Advanced,50,Hoog,Gemiddeld,Goed,Slecht
Contractor,Azra Freshour,M,Nederlands,Laag,Samenwonend,Midden,VMBO,Hindoeïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,50,Laag,Slecht,Goed,Gemiddeld
Naval architect,Gerrit Mercks,M,Indonesisch,Hoog,Alleenstaand,Rechts,MBO,Islamitisch,Ongehuwd,Parttime,Woonboot,Expert,38,Laag,Goed,Slecht,Goed
Osteopath,Ivan Kuit,M,Italiaans,Hoog,Alleenstaand met kinderen,Rechts,HAVO,Christelijk,Gehuwd,Parttime,Woonboot,Beginner,26,Hoog,Goed,Slecht,Slecht
Chief of Staff,Justin Rehorst-van de Wiel,F,Pools,Hoog,Samenwonend met kinderen,Links,HAVO,Christelijk,Gehuwd,Zelfstandig,Rijtjeshuis,Intermediate,74,Laag,Goed,Gemiddeld,Gemiddeld
"Conservation officer, nature",Keano Heerschop-Lemmens,M,Nederlands,Laag,Alleenstaand,Links,VWO,Islamitisch,Ongehuwd,Fulltime,Appartement,Beginner,58,Gemiddeld,Goed,Gemiddeld,Gemiddeld
"Social research officer, government",Mason van Venrooy-van der Spaendonck,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Rechts,Basisonderwijs,Christelijk,Gehuwd,Gepensioneerd,Appartement,Beginner,58,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Pharmacologist,Xavi Heerschop-de Jong,M,Italiaans,Gemiddeld,Samenwonend met kinderen,Rechts,HBO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,41,Hoog,Slecht,Slecht,Gemiddeld
"Restaurant manager, fast food",Seth van Bovene-de Kok,M,Duits,Gemiddeld,Alleenstaand,Midden,VWO,Islamitisch,Gehuwd,Parttime,Rijtjeshuis,Intermediate,63,Gemiddeld,Slecht,Goed,Gemiddeld
"Surveyor, building control",Jesper Kuipers,M,Irakees,Gemiddeld,Samenwonend,Midden,VMBO,Joods,Ongehuwd,Fulltime,Twee-onder-een-kap,Beginner,80,Laag,Gemiddeld,Gemiddeld,Goed
Geophysical data processor,Bart Booden,M,Portugees,Hoog,Alleenstaand met kinderen,Rechts,HBO,Joods,Gehuwd,Fulltime,Rijtjeshuis,Digibeet,38,Laag,Goed,Goed,Slecht
Barrister,Kyara van de Brink,F,Nederlands,Laag,Alleenstaand met kinderen,Midden,VWO,Christelijk,Gehuwd,Student,Appartement,Digibeet,76,Laag,Gemiddeld,Gemiddeld,Goed
"Radiographer, therapeutic",Chloë Kas,M,Antilliaans,Gemiddeld,Samenwonend met kinderen,Rechts,VMBO,Christelijk,Ongehuwd,Student,Rijtjeshuis,Intermediate,54,Gemiddeld,Goed,Gemiddeld,Gemiddeld
