job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Commissioning editor,Esther van Jumiège-Karels,M,Marokkaans,Gemiddeld,Samenwonend met kinderen,Rechts,MBO,Christelijk,Gescheiden,Student,Studio,Expert,65,Hoog,Goed,Gemiddeld,Slecht
Psychiatric nurse,Muhammed Neuzerling,F,Afghaans,Laag,Samenwonend met kinderen,Links,VMBO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,45,Laag,Slecht,Goed,Gemiddeld
"Exhibitions officer, museum/gallery",Charlotte van Dalem,M,Indiaas,Laag,Alleenstaand met kinderen,Rechts,Basisonderwijs,Boeddhistisch,Ongehuwd,Student,Appartement,Beginner,50,Laag,Slecht,Slecht,Gemiddeld
"Sound technician, broadcasting/film/video",Anouk Gervais-Schellekens,F,Indonesisch,Laag,Samenwonend met kinderen,Midden,VWO,Boeddhistisch,Gehuwd,Fulltime,Appartement,Expert,98,Laag,Gemiddeld,Goed,Slecht
Site engineer,Lana Martel,M,Nederlands,Hoog,Alleenstaand met kinderen,Midden,HBO,Islamitisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Advanced,53,Laag,Gemiddeld,Goed,Slecht
Oncologist,Fenne Suijker-Kriens,M,Eritrees,Laag,Alleenstaand,Midden,MBO,Christelijk,Ongehuwd,Fulltime,Appartement,Beginner,64,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Microbiologist,Job Marceron,F,Afghaans,Laag,Samenwonend,Rechts,HBO,Islamitisch,Ongehuwd,Werkloos,Vrijstaand,Beginner,30,Laag,Goed,Gemiddeld,Goed
Diplomatic Services operational officer,Iris Wijland-van Ghoerle,F,Nederlands,Hoog,Alleenstaand,Rechts,HAVO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,58,Hoog,Gemiddeld,Slecht,Gemiddeld
Fine artist,Nynke van Geest-de Kok,M,Surinaams,Hoog,Alleenstaand,Midden,VMBO,Christelijk,Gescheiden,Werkloos,Rijtjeshuis,Intermediate,53,Hoog,Slecht,Gemiddeld,Gemiddeld
Management consultant,Sarah Mathieu,F,Eritrees,Laag,Samenwonend,Rechts,Basisonderwijs,Christelijk,Ongehuwd,Gepensioneerd,Rijtjeshuis,Expert,72,Laag,Goed,Slecht,Goed
Trade mark attorney,Cato Walsteijn-Verboom,M,Nederlands,Laag,Samenwonend,Rechts,HBO,Christelijk,Ongehuwd,Gepensioneerd,Appartement,Intermediate,93,Laag,Gemiddeld,Goed,Gemiddeld
"Geologist, engineering",David van Wel,F,Afghaans,Hoog,Samenwonend met kinderen,Midden,HAVO,Anders,Gescheiden,Fulltime,Appartement,Beginner,68,Gemiddeld,Slecht,Gemiddeld,Goed
"Scientist, research (life sciences)",Zara Rijcken,M,Chinees,Laag,Samenwonend met kinderen,Rechts,WO,Joods,Gehuwd,Parttime,Twee-onder-een-kap,Expert,83,Gemiddeld,Goed,Goed,Goed
Public librarian,Anna Jorrisen,F,Turks,Laag,Samenwonend,Links,VMBO,Christelijk,Ongehuwd,Fulltime,Vrijstaand,Digibeet,73,Gemiddeld,Goed,Goed,Gemiddeld
Fashion designer,Jonas van der Heijden,M,Nederlands,Hoog,Samenwonend met kinderen,Midden,HBO,Christelijk,Ongehuwd,Student,Vrijstaand,Advanced,58,Hoog,Goed,Gemiddeld,Goed
Fisheries officer,Esmee Coret-van Loon,F,Nederlands,Laag,Alleenstaand,Midden,HAVO,Christelijk,Gehuwd,Gepensioneerd,Rijtjeshuis,Beginner,26,Laag,Gemiddeld,Gemiddeld,Goed
Chemical engineer,Jan van de Greef,F,Surinaams,Laag,Samenwonend,Links,VMBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,23,Gemiddeld,Gemiddeld,Goed,Gemiddeld
"Scientist, research (medical)",Damian Demmendaal,M,Nederlands,Gemiddeld,Alleenstaand met kinderen,Midden,HAVO,Christelijk,Ongehuwd,Werkloos,Twee-onder-een-kap,Intermediate,64,Laag,Goed,Goed,Goed
Legal secretary,Daniël Arnold-van Salm,M,Nederlands,Laag,Samenwonend,Rechts,MBO,Islamitisch,Gehuwd,Parttime,Rijtjeshuis,Intermediate,84,Hoog,Slecht,Slecht,Goed
"Conservation officer, historic buildings",Dirk van Beaumont,M,Nederlands,Laag,Samenwonend,Rechts,HAVO,Anders,Gescheiden,Gepensioneerd,Appartement,Intermediate,74,Laag,Gemiddeld,Goed,Slecht
"Teacher, adult education",Chloé Perck,F,Turks,Laag,Alleenstaand,Midden,MBO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Beginner,60,Gemiddeld,Gemiddeld,Gemiddeld,Goed
