job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Waste management officer,Aylin Muijs,M,Nederlands,Gemiddeld,Samenwonend,Rechts,HAVO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,83,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Surveyor, minerals",Giovanni Arnold,F,Nederlands,Hoog,Alleenstaand met kinderen,Rechts,MBO,Anders,Ongehuwd,Gepensioneerd,Woonboot,Digibeet,95,Laag,Gemiddeld,Gemiddeld,Gemiddeld
IT trainer,Evelien Scardino-van de Eerenbeemt,F,Turks,Hoog,Samenwonend met kinderen,Links,VMBO,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Intermediate,75,Hoog,Goed,Gemiddeld,Gemiddeld
"Teacher, early years/pre",Ivan Rehorst,M,Antilliaans,Gemiddeld,Samenwonend met kinderen,Links,HBO,Joods,Gescheiden,Fulltime,Rijtjeshuis,Intermediate,70,Laag,Slecht,Gemiddeld,Gemiddeld
"Psychologist, occupational",Cas Blonk,F,Turks,Laag,Samenwonend,Rechts,HAVO,Islamitisch,Ongehuwd,Student,Appartement,Intermediate,50,Laag,Gemiddeld,Goed,Slecht
Public librarian,Dirk van Haeften,F,Pools,Hoog,Samenwonend met kinderen,Links,HBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,21,Hoog,Slecht,Slecht,Goed
"Accountant, chartered public finance",Jesper Geerts,M,Indonesisch,Gemiddeld,Alleenstaand met kinderen,Rechts,MBO,Christelijk,Gehuwd,Zelfstandig,Vrijstaand,Beginner,92,Hoog,Slecht,Slecht,Gemiddeld
Lexicographer,Brent van den Brand-van Dokkum,M,Nederlands,Laag,Samenwonend,Rechts,HBO,Islamitisch,Ongehuwd,Werkloos,Rijtjeshuis,Advanced,30,Laag,Gemiddeld,Goed,Gemiddeld
"Psychologist, forensic",Aaron Wagenvoort,M,Indiaas,Gemiddeld,Samenwonend met kinderen,Midden,WO,Islamitisch,Ongehuwd,Fulltime,Woonboot,Beginner,37,Laag,Goed,Goed,Goed
"Teacher, secondary school",Isabel Eckhardt-Strik,F,Nederlands,Laag,Alleenstaand,Midden,HBO,Christelijk,Gescheiden,Fulltime,Twee-onder-een-kap,Expert,31,Gemiddeld,Goed,Goed,Gemiddeld
"Teacher, secondary school",Jinthe Kisman,M,Nederlands,Laag,Samenwonend,Links,WO,Christelijk,Weduwe/Weduwnaar,Gepensioneerd,Rijtjeshuis,Beginner,93,Laag,Gemiddeld,Gemiddeld,Slecht
"Producer, television/film/video",Jasper van der Laarse,M,Syrisch,Hoog,Alleenstaand,Rechts,VMBO,Anders,Ongehuwd,Fulltime,Appartement,Intermediate,35,Laag,Gemiddeld,Goed,Gemiddeld
"Investment banker, operational",Liz van Wallaert,M,Nederlands,Hoog,Alleenstaand,Midden,HBO,Christelijk,Ongehuwd,Fulltime,Vrijstaand,Intermediate,82,Hoog,Gemiddeld,Slecht,Slecht
Operations geologist,"Livia Werl-Arnsberg, van-van Hoevel en van Zwindrecht",F,Indiaas,Laag,Samenwonend met kinderen,Links,HAVO,Anders,Gescheiden,Zelfstandig,Appartement,Advanced,47,Laag,Gemiddeld,Goed,Slecht
Emergency planning/management officer,Ali van Breugel,M,Nederlands,Gemiddeld,Alleenstaand,Links,MBO,Christelijk,Ongehuwd,Werkloos,Vrijstaand,Beginner,95,Laag,Goed,Gemiddeld,Gemiddeld
Mudlogger,Lieke Schrant,M,Chinees,Gemiddeld,Samenwonend met kinderen,Links,WO,Joods,Ongehuwd,Werkloos,Twee-onder-een-kap,Beginner,28,Laag,Gemiddeld,Gemiddeld,Goed
Horticultural therapist,Ilse de Grunt,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,HAVO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Digibeet,87,Hoog,Gemiddeld,Goed,Gemiddeld
Tree surgeon,Esther Uittenbosch-Haack,M,Syrisch,Gemiddeld,Alleenstaand,Rechts,WO,Christelijk,Gehuwd,Student,Appartement,Intermediate,84,Laag,Goed,Gemiddeld,Gemiddeld
Translator,Quinten van Breukeleveen-van der Loo,M,Duits,Laag,Alleenstaand,Rechts,Basisonderwijs,Islamitisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Intermediate,82,Laag,Gemiddeld,Gemiddeld,Goed
Environmental education officer,Mustafa Horrocks,F,Nederlands,Hoog,Samenwonend met kinderen,Rechts,HAVO,Christelijk,Ongehuwd,Werkloos,Appartement,Intermediate,77,Hoog,Gemiddeld,Slecht,Goed
"Administrator, charities/voluntary organisations",Evy van Oirschot,F,Nederlands,Gemiddeld,Samenwonend,Links,VWO,Islamitisch,Ongehuwd,Parttime,Appartement,Digibeet,52,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
"Restaurant manager, fast food",Colin Scuylenborchs,F,Spaans,Hoog,Samenwonend,Midden,MBO,Christelijk,Gehuwd,Fulltime,Twee-onder-een-kap,Intermediate,70,Gemiddeld,Slecht,Gemiddeld,Slecht
