job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Senior tax professional/tax inspector,Abel Barents-Visser,F,Marokkaans,Laag,Samenwonend,Links,VMBO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Expert,57,Gemiddeld,Slecht,Goed,Gemiddeld
Curator,Levi Moensendijk,F,Bulgaars,Gemiddeld,Samenwonend,Links,HBO,Christelijk,Ongehuwd,Fulltime,Appartement,Intermediate,44,Laag,Slecht,Gemiddeld,Gemiddeld
Health visitor,Nienke Labado-Koster,M,Duits,Hoog,Samenwonend,Midden,HAVO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Beginner,36,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Industrial buyer,Janna Blees,M,Eritrees,Gemiddeld,Samenwonend,Links,MBO,Christelijk,Weduwe/Weduwnaar,Fulltime,Vrijstaand,Digibeet,26,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Producer, television/film/video",Jet van Duvenvoirde-Goderts,F,Eritrees,Laag,Samenwonend,Links,WO,Christelijk,Ongehuwd,Fulltime,Appartement,Expert,51,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Geophysicist/field seismologist,Florian van Dokkum,F,Indiaas,Laag,Samenwonend,Rechts,HBO,Atheïstisch,Gehuwd,Werkloos,Rijtjeshuis,Intermediate,36,Laag,Slecht,Gemiddeld,Gemiddeld
Theatre director,Jay van Luin-Hondeveld,M,Nederlands,Gemiddeld,Alleenstaand,Midden,HBO,Anders,Gehuwd,Fulltime,Appartement,Digibeet,21,Laag,Gemiddeld,Gemiddeld,Goed
Museum education officer,Puck Bertho,F,Nederlands,Gemiddeld,Alleenstaand,Rechts,HBO,Islamitisch,Gehuwd,Fulltime,Vrijstaand,Intermediate,97,Laag,Gemiddeld,Goed,Gemiddeld
Chief Marketing Officer,Jay van de Biezenbos,M,Nederlands,Laag,Samenwonend,Links,HAVO,Islamitisch,Ongehuwd,Fulltime,Appartement,Expert,32,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Youth worker,Adriana van Susa,M,Nederlands,Laag,Alleenstaand,Midden,HBO,Atheïstisch,Gehuwd,Zelfstandig,Appartement,Beginner,35,Laag,Gemiddeld,Goed,Goed
"Biochemist, clinical",Nick Korstman-Sprong,M,Nederlands,Hoog,Samenwonend met kinderen,Links,VMBO,Joods,Gehuwd,Fulltime,Twee-onder-een-kap,Beginner,77,Laag,Goed,Goed,Goed
Firefighter,Sep van Spreeuwel-Lankle,M,Marokkaans,Hoog,Alleenstaand,Links,HAVO,Christelijk,Gescheiden,Werkloos,Appartement,Beginner,58,Hoog,Gemiddeld,Goed,Gemiddeld
"Engineer, structural",Ayden van der Heyden,F,Surinaams,Gemiddeld,Samenwonend met kinderen,Links,HAVO,Christelijk,Gescheiden,Student,Appartement,Intermediate,86,Laag,Goed,Gemiddeld,Goed
"Therapist, speech and language",Jelle Bronder,M,Nederlands,Laag,Alleenstaand,Rechts,VMBO,Christelijk,Ongehuwd,Student,Rijtjeshuis,Beginner,57,Hoog,Slecht,Gemiddeld,Gemiddeld
"Therapist, speech and language",Vajèn Hermans-Duivenvoorden,M,Nederlands,Hoog,Alleenstaand,Rechts,HAVO,Boeddhistisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Beginner,87,Laag,Gemiddeld,Goed,Gemiddeld
