job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Quality manager,Lauren le Gulcher,M,Nederlands,Laag,Alleenstaand met kinderen,Links,VWO,Anders,Weduwe/Weduwnaar,Fulltime,Appartement,Intermediate,70,Gemiddeld,Goed,Gemiddeld,Goed
Marketing executive,Pepijn Westermann,F,Nederlands,Laag,Alleenstaand met kinderen,Links,HBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,54,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Chartered management accountant,Fenna Janse-van Nes,F,Nederlands,Laag,Samenwonend,Links,HAVO,Atheïstisch,Gehuwd,Fulltime,Woonboot,Beginner,53,Laag,Goed,Slecht,Goed
Careers adviser,Mart Boudewijns,M,Marokkaans,Laag,Alleenstaand met kinderen,Midden,HBO,Islamitisch,Ongehuwd,Werkloos,Studio,Intermediate,99,Laag,Slecht,Slecht,Gemiddeld
"Designer, furniture",Jim Passchiers,M,Marokkaans,Laag,Samenwonend,Rechts,Basisonderwijs,Hindoeïstisch,Ongehuwd,Parttime,Rijtjeshuis,Advanced,71,Laag,Gemiddeld,Goed,Gemiddeld
Drilling engineer,Mohamed van der Plas-Merkx,F,Nederlands,Laag,Alleenstaand,Links,HBO,Boeddhistisch,Ongehuwd,Zelfstandig,Vrijstaand,Beginner,62,Gemiddeld,Goed,Goed,Gemiddeld
Hospital pharmacist,Tijmen Geldens-Wever,F,Indiaas,Laag,Alleenstaand,Rechts,VMBO,Joods,Ongehuwd,Fulltime,Rijtjeshuis,Digibeet,89,Hoog,Gemiddeld,Slecht,Slecht
Computer games developer,Mustafa Mulder-van Zwaben,M,Nederlands,Hoog,Alleenstaand met kinderen,Links,HAVO,Christelijk,Ongehuwd,Werkloos,Appartement,Advanced,51,Laag,Gemiddeld,Goed,Slecht
Forensic scientist,Emma Wildschut-Mansvelt,F,Surinaams,Gemiddeld,Samenwonend,Links,MBO,Christelijk,Ongehuwd,Zelfstandig,Vrijstaand,Intermediate,37,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Art gallery manager,Ashley Schouten,F,Chinees,Laag,Samenwonend,Rechts,HBO,Christelijk,Gehuwd,Gepensioneerd,Rijtjeshuis,Intermediate,36,Laag,Gemiddeld,Slecht,Goed
