job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Education administrator,Phileine Billung,F,Surinaams,Laag,Alleenstaand met kinderen,Links,Basisonderwijs,Islamitisch,Ongehuwd,Student,Vrijstaand,Beginner,95,Laag,Gemiddeld,Goed,Slecht
Fisheries officer,Marijn Ridder,M,Nederlands,Gemiddeld,Samenwonend,Midden,VMBO,Anders,Ongehuwd,Gepensioneerd,Vrijstaand,Intermediate,92,Laag,Gemiddeld,Gemiddeld,Slecht
Theatre stage manager,Fenne Fremie,M,Eritrees,Gemiddeld,Alleenstaand,Rechts,MBO,Christelijk,Gescheiden,Fulltime,Twee-onder-een-kap,Intermediate,36,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
"Editor, film/video",Cornelia Koster,M,Marokkaans,Laag,Alleenstaand met kinderen,Rechts,MBO,Christelijk,Gescheiden,Werkloos,Appartement,Digibeet,93,Laag,Gemiddeld,Goed,Goed
"Civil engineer, contracting",Sep de Jager,M,Nederlands,Laag,Samenwonend,Links,MBO,Christelijk,Gehuwd,Student,Twee-onder-een-kap,Beginner,50,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
IT sales professional,Floor Lensen,M,Roemeens,Hoog,Alleenstaand met kinderen,Links,MBO,Christelijk,Ongehuwd,Werkloos,Vrijstaand,Beginner,67,Gemiddeld,Slecht,Goed,Gemiddeld
Ceramics designer,Suze Vos-Duivenvoorden,M,Marokkaans,Laag,Samenwonend,Rechts,HAVO,Christelijk,Gescheiden,Zelfstandig,Rijtjeshuis,Intermediate,91,Gemiddeld,Slecht,Gemiddeld,Slecht
Press photographer,Noah van Brunswijk,M,Roemeens,Gemiddeld,Samenwonend,Links,MBO,Anders,Gehuwd,Fulltime,Appartement,Intermediate,21,Hoog,Goed,Slecht,Goed
Operational investment banker,Thijn Fortuyn,F,Somalisch,Gemiddeld,Alleenstaand met kinderen,Rechts,HBO,Atheïstisch,Ongehuwd,Zelfstandig,Twee-onder-een-kap,Beginner,80,Laag,Slecht,Goed,Gemiddeld
Social worker,Mehmet Westermann,M,Indiaas,Gemiddeld,Samenwonend,Links,HBO,Anders,Ongehuwd,Zelfstandig,Rijtjeshuis,Intermediate,99,Gemiddeld,Goed,Goed,Slecht
"Scientist, research (maths)",Jort Bernaards,M,Chinees,Hoog,Samenwonend met kinderen,Midden,MBO,Christelijk,Ongehuwd,Fulltime,Studio,Beginner,96,Laag,Goed,Goed,Gemiddeld
Trade union research officer,Angelina de Reede,M,Nederlands,Laag,Alleenstaand,Links,MBO,Christelijk,Gehuwd,Fulltime,Appartement,Advanced,47,Laag,Goed,Gemiddeld,Gemiddeld
Research scientist (physical sciences),Lieve Doornhem,M,Nederlands,Laag,Samenwonend,Midden,MBO,Islamitisch,Ongehuwd,Parttime,Rijtjeshuis,Beginner,48,Laag,Goed,Slecht,Gemiddeld
"Radiographer, therapeutic",Lucas van Suinvorde-Molen,F,Chinees,Gemiddeld,Alleenstaand met kinderen,Rechts,VMBO,Christelijk,Gehuwd,Parttime,Appartement,Beginner,98,Gemiddeld,Slecht,Slecht,Gemiddeld
Quarry manager,Mathijs Strik,M,Bulgaars,Laag,Alleenstaand,Rechts,Basisonderwijs,Islamitisch,Gehuwd,Fulltime,Appartement,Intermediate,71,Laag,Gemiddeld,Gemiddeld,Goed
Financial controller,Annabel Eckhardt-Kloppert,F,Syrisch,Gemiddeld,Alleenstaand,Links,WO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Beginner,72,Laag,Slecht,Goed,Gemiddeld
Geochemist,Tirza Nedermeijer,F,Surinaams,Laag,Samenwonend,Links,MBO,Anders,Gehuwd,Gepensioneerd,Rijtjeshuis,Digibeet,24,Laag,Goed,Gemiddeld,Slecht
