job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Librarian, public",Lisa van de Brink,F,Surinaams,Laag,Alleenstaand met kinderen,Links,HAVO,Joods,Ongehuwd,Fulltime,Appartement,Advanced,83,Laag,Gemiddeld,Gemiddeld,Slecht
"Surveyor, land/geomatics",Kyano Volcke,M,Nederlands,Gemiddeld,Samenwonend,Rechts,VMBO,Islamitisch,Ongehuwd,Werkloos,Appartement,Intermediate,55,Laag,Goed,Goed,Gemiddeld
"Designer, fashion/clothing",Berend Merckx-Goedhart,M,Chinees,Laag,Samenwonend met kinderen,Midden,VWO,Islamitisch,Gehuwd,Fulltime,Vrijstaand,Intermediate,50,Laag,Gemiddeld,Goed,Gemiddeld
Oncologist,Rosa Vial,M,Italiaans,Laag,Samenwonend,Rechts,HAVO,Atheïstisch,Ongehuwd,Fulltime,Vrijstaand,Advanced,77,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Cabin crew,Colin Schipper,F,Syrisch,Laag,Alleenstaand met kinderen,Rechts,MBO,Christelijk,Gehuwd,Parttime,Appartement,Intermediate,32,Gemiddeld,Goed,Goed,Gemiddeld
Recycling officer,Joep van der Plas-Kok,M,Marokkaans,Gemiddeld,Alleenstaand,Midden,VWO,Hindoeïstisch,Ongehuwd,Student,Rijtjeshuis,Intermediate,87,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Trading standards officer,Fabiënne Hulst,M,Nederlands,Laag,Samenwonend,Midden,MBO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Beginner,63,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Special effects artist,Luc Bouthoorn,F,Antilliaans,Laag,Samenwonend met kinderen,Midden,MBO,Anders,Ongehuwd,Zelfstandig,Appartement,Advanced,37,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Operations geologist,Sterre Westermann,M,Marokkaans,Gemiddeld,Alleenstaand,Midden,MBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Digibeet,20,Laag,Slecht,Goed,Gemiddeld
"Surveyor, hydrographic",Daniël Oosterhout,M,Eritrees,Gemiddeld,Alleenstaand met kinderen,Rechts,VMBO,Anders,Ongehuwd,Student,Woonboot,Expert,19,Hoog,Goed,Slecht,Slecht
Advertising account executive,Fenne Schiffer,F,Eritrees,Laag,Alleenstaand met kinderen,Midden,MBO,Islamitisch,Ongehuwd,Student,Appartement,Beginner,66,Laag,Goed,Gemiddeld,Gemiddeld
Dietitian,Aaliyah Weyland,M,Portugees,Gemiddeld,Samenwonend met kinderen,Midden,HBO,Christelijk,Ongehuwd,Parttime,Twee-onder-een-kap,Beginner,36,Laag,Slecht,Slecht,Goed
Clothing/textile technologist,Emir Kallen-van Vliet,M,Portugees,Laag,Samenwonend met kinderen,Rechts,HAVO,Christelijk,Ongehuwd,Gepensioneerd,Appartement,Intermediate,97,Hoog,Slecht,Gemiddeld,Gemiddeld
"Embryologist, clinical",Hugo Hekker,F,Nederlands,Laag,Samenwonend,Midden,HBO,Atheïstisch,Ongehuwd,Parttime,Twee-onder-een-kap,Advanced,46,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Licensed conveyancer,Kaylee van Voorhout,M,Nederlands,Laag,Samenwonend,Midden,HAVO,Hindoeïstisch,Ongehuwd,Fulltime,Appartement,Intermediate,41,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Corporate treasurer,Lorenzo Oude Heer-Geerts,M,Nederlands,Hoog,Samenwonend,Rechts,HAVO,Christelijk,Ongehuwd,Gepensioneerd,Twee-onder-een-kap,Beginner,67,Gemiddeld,Goed,Gemiddeld,Slecht
