job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Further education lecturer,Nienke Adriaansen,F,Marokkaans,Laag,Samenwonend met kinderen,Links,HBO,Atheïstisch,Gehuwd,Parttime,Appartement,Digibeet,39,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Sports therapist,Dylano Schenk,M,Pools,Laag,Alleenstaand met kinderen,Rechts,MBO,Atheïstisch,Gehuwd,Werkloos,Rijtjeshuis,Expert,80,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Chartered public finance accountant,Gijs Niermann,M,Nederlands,Laag,Samenwonend,Midden,VMBO,Islamitisch,Gehuwd,Fulltime,Studio,Beginner,49,Hoog,Goed,Slecht,Gemiddeld
Air traffic controller,Rens Kuijpers-van Boven,M,Pools,Gemiddeld,Samenwonend,Rechts,VMBO,Islamitisch,Ongehuwd,Parttime,Appartement,Advanced,67,Laag,Gemiddeld,Goed,Gemiddeld
"Psychotherapist, dance movement",Jamie Unruoch Hunerik,F,Antilliaans,Laag,Samenwonend,Rechts,VMBO,Christelijk,Gescheiden,Gepensioneerd,Rijtjeshuis,Intermediate,55,Hoog,Gemiddeld,Slecht,Goed
Senior tax professional/tax inspector,Noortje Wilson,M,Nederlands,Laag,Alleenstaand met kinderen,Rechts,HAVO,Islamitisch,Ongehuwd,Fulltime,Studio,Beginner,28,Hoog,Slecht,Gemiddeld,Goed
Personal assistant,Jelle Kloppert,M,Roemeens,Laag,Alleenstaand,Links,HAVO,Hindoeïstisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Intermediate,46,Laag,Gemiddeld,Goed,Goed
"Scientist, research (physical sciences)",Pim Bud-Remmers,F,Chinees,Gemiddeld,Alleenstaand,Midden,VMBO,Christelijk,Weduwe/Weduwnaar,Fulltime,Studio,Beginner,78,Gemiddeld,Gemiddeld,Goed,Gemiddeld
"Clinical scientist, histocompatibility and immunogenetics",Yinthe Haack,M,Turks,Gemiddeld,Samenwonend,Links,HAVO,Anders,Ongehuwd,Parttime,Twee-onder-een-kap,Advanced,26,Gemiddeld,Goed,Gemiddeld,Goed
Records manager,Ties Blees-Noordijk,M,Somalisch,Laag,Samenwonend,Midden,HAVO,Islamitisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Digibeet,96,Laag,Gemiddeld,Slecht,Goed
Licensed conveyancer,Pim van Santen,M,Nederlands,Laag,Alleenstaand met kinderen,Midden,VMBO,Christelijk,Weduwe/Weduwnaar,Parttime,Rijtjeshuis,Expert,25,Laag,Goed,Gemiddeld,Gemiddeld
Ophthalmologist,Ninthe Bezemer,M,Nederlands,Laag,Samenwonend,Links,HBO,Islamitisch,Ongehuwd,Parttime,Appartement,Advanced,84,Hoog,Slecht,Goed,Goed
Public librarian,Mehmet Hulst,F,Duits,Gemiddeld,Samenwonend,Rechts,MBO,Christelijk,Gehuwd,Fulltime,Studio,Digibeet,37,Gemiddeld,Gemiddeld,Slecht,Goed
