job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Agricultural engineer,Brent van Rijnsbergen,M,Pools,Gemiddeld,Samenwonend,Rechts,MBO,Islamitisch,Weduwe/Weduwnaar,Zelfstandig,Appartement,Beginner,88,Laag,Gemiddeld,Slecht,Gemiddeld
Speech and language therapist,Job van de Wiel,M,Pools,Laag,Samenwonend,Rechts,VMBO,Christelijk,Gescheiden,Zelfstandig,Woonboot,Intermediate,79,Laag,Gemiddeld,Goed,Goed
Media buyer,Bram Kolen,F,Nederlands,Hoog,Samenwonend met kinderen,Rechts,WO,Islamitisch,Gehuwd,Gepensioneerd,Vrijstaand,Advanced,60,Gemiddeld,Gemiddeld,Slecht,Goed
Industrial/product designer,Amira Sanders,F,Indiaas,Hoog,Samenwonend,Rechts,MBO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Expert,99,Gemiddeld,Goed,Gemiddeld,Goed
Forest/woodland manager,Nisa de Vries,F,Italiaans,Gemiddeld,Alleenstaand,Midden,HAVO,Joods,Gehuwd,Parttime,Appartement,Beginner,26,Hoog,Slecht,Goed,Slecht
Fisheries officer,Stef Zuidweg,M,Duits,Gemiddeld,Alleenstaand,Rechts,MBO,Atheïstisch,Gescheiden,Fulltime,Appartement,Advanced,94,Laag,Goed,Gemiddeld,Gemiddeld
Recruitment consultant,Lukas Smith,F,Indonesisch,Hoog,Alleenstaand,Rechts,VMBO,Anders,Gescheiden,Parttime,Vrijstaand,Beginner,20,Hoog,Goed,Gemiddeld,Gemiddeld
Field seismologist,Tyler van de Klashorst,F,Nederlands,Gemiddeld,Samenwonend,Rechts,HBO,Islamitisch,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Beginner,67,Hoog,Slecht,Slecht,Gemiddeld
Volunteer coordinator,Benjamin van Kempen-Jansen,M,Pools,Laag,Samenwonend met kinderen,Midden,HAVO,Islamitisch,Weduwe/Weduwnaar,Parttime,Twee-onder-een-kap,Beginner,96,Laag,Slecht,Gemiddeld,Goed
Broadcast journalist,Thijs Hak-van Salmen,M,Nederlands,Hoog,Samenwonend,Midden,HAVO,Christelijk,Ongehuwd,Parttime,Twee-onder-een-kap,Digibeet,94,Hoog,Goed,Slecht,Gemiddeld
"Teacher, adult education",Zoey Schuylenborch,F,Bulgaars,Laag,Alleenstaand,Links,MBO,Islamitisch,Ongehuwd,Parttime,Woonboot,Beginner,32,Gemiddeld,Goed,Goed,Gemiddeld
Advertising account planner,Dani van der Smeede,F,Eritrees,Hoog,Alleenstaand,Links,MBO,Christelijk,Ongehuwd,Student,Appartement,Expert,58,Laag,Slecht,Slecht,Slecht
Television floor manager,Johanna Shupe,M,Chinees,Gemiddeld,Alleenstaand,Midden,HAVO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,44,Laag,Slecht,Gemiddeld,Slecht
"Doctor, general practice",Ties Eijkelboom,M,Roemeens,Laag,Samenwonend met kinderen,Links,WO,Hindoeïstisch,Gescheiden,Fulltime,Studio,Beginner,66,Laag,Goed,Slecht,Goed
"Designer, jewellery",Guusje van Noort,M,Marokkaans,Gemiddeld,Samenwonend met kinderen,Links,VMBO,Anders,Ongehuwd,Fulltime,Twee-onder-een-kap,Beginner,24,Laag,Gemiddeld,Slecht,Goed
Broadcast engineer,Imran van den Velde,F,Nederlands,Laag,Samenwonend,Midden,VMBO,Anders,Gehuwd,Student,Rijtjeshuis,Beginner,44,Laag,Gemiddeld,Slecht,Goed
"Programme researcher, broadcasting/film/video",Veerle Verhagen,F,Somalisch,Gemiddeld,Alleenstaand met kinderen,Rechts,VMBO,Hindoeïstisch,Gehuwd,Fulltime,Rijtjeshuis,Beginner,32,Laag,Gemiddeld,Goed,Gemiddeld
Chief of Staff,Berat Louws,M,Chinees,Laag,Samenwonend,Links,WO,Christelijk,Gescheiden,Werkloos,Twee-onder-een-kap,Advanced,86,Gemiddeld,Gemiddeld,Slecht,Goed
"Runner, broadcasting/film/video",Tirza Rippey,M,Surinaams,Laag,Alleenstaand met kinderen,Links,MBO,Atheïstisch,Gehuwd,Zelfstandig,Rijtjeshuis,Advanced,41,Hoog,Goed,Goed,Goed
"Production assistant, radio",Raf Luitgardis van Neustrië,M,Nederlands,Gemiddeld,Samenwonend,Rechts,MBO,Atheïstisch,Ongehuwd,Werkloos,Studio,Advanced,56,Laag,Gemiddeld,Gemiddeld,Slecht
