job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Chartered loss adjuster,Lizz Jansse,F,Surinaams,Laag,Samenwonend,Midden,WO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,23,Hoog,Goed,Gemiddeld,Gemiddeld
Sales promotion account executive,Lot Room,F,Pools,Laag,Alleenstaand,Links,VMBO,Anders,Gescheiden,Fulltime,Rijtjeshuis,Beginner,41,Laag,Goed,Slecht,Goed
"Administrator, sports",Raf Beekman-van den Brand,F,Nederlands,Laag,Samenwonend,Links,HAVO,Anders,Gescheiden,Werkloos,Rijtjeshuis,Advanced,81,Hoog,Goed,Goed,Goed
"Engineer, land",Maya Gerritse-Broek,M,Spaans,Hoog,Alleenstaand met kinderen,Rechts,HBO,Atheïstisch,Gescheiden,Student,Rijtjeshuis,Beginner,36,Laag,Goed,Gemiddeld,Goed
Product/process development scientist,Laurens Nollee,M,Surinaams,Laag,Alleenstaand,Rechts,HAVO,Christelijk,Ongehuwd,Gepensioneerd,Rijtjeshuis,Digibeet,42,Laag,Gemiddeld,Goed,Goed
Warden/ranger,Maartje Bresé-Smith,F,Pools,Laag,Samenwonend met kinderen,Midden,MBO,Hindoeïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Expert,45,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Museum education officer,Janna Timmerman-Goyaerts van Waderle,F,Surinaams,Laag,Samenwonend met kinderen,Links,Basisonderwijs,Atheïstisch,Ongehuwd,Fulltime,Woonboot,Advanced,36,Laag,Gemiddeld,Goed,Gemiddeld
Charity officer,Mats Ponci-Geerts,M,Marokkaans,Hoog,Samenwonend met kinderen,Rechts,MBO,Christelijk,Gehuwd,Student,Rijtjeshuis,Digibeet,55,Hoog,Gemiddeld,Gemiddeld,Slecht
"Scientist, audiological",Kick de Hoog-Haengreve,F,Nederlands,Laag,Alleenstaand,Midden,Basisonderwijs,Christelijk,Gehuwd,Fulltime,Twee-onder-een-kap,Beginner,47,Laag,Gemiddeld,Gemiddeld,Goed
Ship broker,Maud van den Bosch,M,Syrisch,Gemiddeld,Alleenstaand met kinderen,Midden,VMBO,Christelijk,Gehuwd,Fulltime,Vrijstaand,Beginner,64,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Health promotion specialist,Jet Berends-Lelijveld,F,Chinees,Laag,Samenwonend met kinderen,Rechts,MBO,Boeddhistisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Beginner,18,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Herbalist,Jill Stettyn,M,Syrisch,Laag,Alleenstaand met kinderen,Links,VMBO,Islamitisch,Ongehuwd,Gepensioneerd,Vrijstaand,Digibeet,91,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Bookseller,Max Melet,F,Irakees,Gemiddeld,Alleenstaand met kinderen,Links,WO,Atheïstisch,Gehuwd,Gepensioneerd,Appartement,Intermediate,71,Hoog,Goed,Gemiddeld,Gemiddeld
"Pharmacist, community",Hidde Demmendaal,M,Nederlands,Laag,Samenwonend,Links,WO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,69,Laag,Gemiddeld,Gemiddeld,Goed
Teaching laboratory technician,Melissa Claesdr-Bökenkamp,M,Antilliaans,Hoog,Samenwonend,Midden,HBO,Atheïstisch,Weduwe/Weduwnaar,Fulltime,Twee-onder-een-kap,Digibeet,31,Laag,Goed,Goed,Goed
"Surveyor, commercial/residential",Jelte Strijker,M,Duits,Hoog,Samenwonend met kinderen,Rechts,MBO,Anders,Gehuwd,Fulltime,Appartement,Beginner,27,Hoog,Goed,Goed,Gemiddeld
Information systems manager,Julian Tamsma,M,Eritrees,Laag,Samenwonend met kinderen,Rechts,HBO,Atheïstisch,Gehuwd,Parttime,Vrijstaand,Intermediate,93,Gemiddeld,Goed,Slecht,Goed
Agricultural consultant,Jesper Overeem,M,Nederlands,Hoog,Samenwonend met kinderen,Links,HBO,Christelijk,Gescheiden,Zelfstandig,Twee-onder-een-kap,Intermediate,50,Gemiddeld,Slecht,Gemiddeld,Slecht
"Lighting technician, broadcasting/film/video",Rosalie Schiffer,F,Indiaas,Gemiddeld,Alleenstaand,Midden,MBO,Atheïstisch,Ongehuwd,Parttime,Twee-onder-een-kap,Expert,43,Gemiddeld,Gemiddeld,Slecht,Goed
Electrical engineer,Amber Broekhoven,M,Syrisch,Hoog,Samenwonend,Midden,HAVO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Beginner,19,Laag,Gemiddeld,Gemiddeld,Goed
"Research officer, trade union",Daniël Dirven,M,Surinaams,Laag,Alleenstaand,Links,MBO,Islamitisch,Gehuwd,Fulltime,Woonboot,Intermediate,82,Laag,Goed,Slecht,Goed
Armed forces operational officer,Julius Lamore,M,Surinaams,Hoog,Alleenstaand met kinderen,Rechts,WO,Islamitisch,Gescheiden,Fulltime,Vrijstaand,Intermediate,61,Laag,Gemiddeld,Goed,Gemiddeld
Environmental health practitioner,Isa Scherms,F,Nederlands,Laag,Samenwonend met kinderen,Midden,VMBO,Christelijk,Ongehuwd,Gepensioneerd,Appartement,Beginner,80,Laag,Gemiddeld,Slecht,Slecht
Armed forces logistics/support/administrative officer,Joël van Asten,M,Indonesisch,Hoog,Alleenstaand,Links,WO,Hindoeïstisch,Gescheiden,Gepensioneerd,Rijtjeshuis,Beginner,60,Gemiddeld,Goed,Slecht,Slecht
Social worker,Sander van der Sloot,F,Nederlands,Laag,Samenwonend met kinderen,Links,MBO,Christelijk,Gehuwd,Gepensioneerd,Rijtjeshuis,Intermediate,49,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Database administrator,Helena Kathagen,F,Turks,Gemiddeld,Samenwonend,Midden,HBO,Christelijk,Ongehuwd,Fulltime,Twee-onder-een-kap,Intermediate,69,Gemiddeld,Goed,Slecht,Gemiddeld
Financial controller,Jill van de Weterink,F,Turks,Hoog,Alleenstaand met kinderen,Rechts,HAVO,Christelijk,Ongehuwd,Gepensioneerd,Rijtjeshuis,Intermediate,68,Gemiddeld,Gemiddeld,Slecht,Goed
Airline pilot,Joris Bernaards,F,Turks,Laag,Samenwonend met kinderen,Midden,MBO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Intermediate,80,Laag,Goed,Gemiddeld,Goed
Financial planner,Mette Zwart-de Werd,M,Nederlands,Laag,Samenwonend,Midden,HBO,Joods,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,84,Laag,Goed,Goed,Gemiddeld
Tourist information centre manager,Dylano van de Wal,F,Afghaans,Laag,Samenwonend,Rechts,WO,Atheïstisch,Ongehuwd,Fulltime,Vrijstaand,Advanced,31,Laag,Gemiddeld,Goed,Gemiddeld
