job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Public affairs consultant,Dean van Limburg,F,Surinaams,Gemiddeld,Alleenstaand met kinderen,Rechts,VWO,Christelijk,Gehuwd,Fulltime,Vrijstaand,Intermediate,65,Laag,Goed,Gemiddeld,Gemiddeld
Research scientist (maths),Johanna Spaan,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,MBO,Christelijk,Ongehuwd,Student,Appartement,Intermediate,55,Hoog,Gemiddeld,Gemiddeld,Goed
Hydrogeologist,Karlijn van Vlaanderen,M,Turks,Gemiddeld,Alleenstaand met kinderen,Links,VMBO,Joods,Ongehuwd,Parttime,Appartement,Intermediate,87,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Plant breeder/geneticist,Guus Kolen-Romijn,M,Nederlands,Gemiddeld,Alleenstaand,Midden,VMBO,Islamitisch,Weduwe/Weduwnaar,Zelfstandig,Rijtjeshuis,Expert,51,Gemiddeld,Goed,Gemiddeld,Goed
"Nurse, adult",Imke van Dijk,M,Marokkaans,Gemiddeld,Samenwonend,Midden,HBO,Christelijk,Gescheiden,Fulltime,Twee-onder-een-kap,Beginner,45,Gemiddeld,Slecht,Slecht,Gemiddeld
Sports coach,Amy Oemencs-van der Strigt,M,Antilliaans,Laag,Samenwonend,Links,HBO,Christelijk,Ongehuwd,Fulltime,Twee-onder-een-kap,Beginner,34,Hoog,Goed,Gemiddeld,Slecht
Travel agency manager,Jesse van de Wal,F,Nederlands,Laag,Alleenstaand,Midden,MBO,Boeddhistisch,Ongehuwd,Student,Appartement,Advanced,32,Laag,Slecht,Goed,Goed
"Programmer, applications",Mick van der Horst,F,Chinees,Gemiddeld,Samenwonend,Links,VMBO,Christelijk,Gehuwd,Parttime,Vrijstaand,Advanced,38,Laag,Slecht,Slecht,Goed
"Pharmacist, community",Amelia Hendricks,M,Indonesisch,Laag,Samenwonend,Rechts,Basisonderwijs,Anders,Gescheiden,Gepensioneerd,Rijtjeshuis,Beginner,41,Laag,Goed,Goed,Gemiddeld
Claims inspector/assessor,Nick Ligtvoet,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,WO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,88,Laag,Gemiddeld,Goed,Gemiddeld
Charity officer,Kay Fechant,F,Nederlands,Hoog,Samenwonend,Rechts,WO,Anders,Gehuwd,Werkloos,Appartement,Intermediate,40,Gemiddeld,Goed,Slecht,Goed
Corporate treasurer,Adam de Vrome,M,Marokkaans,Gemiddeld,Samenwonend met kinderen,Links,VMBO,Anders,Gehuwd,Parttime,Twee-onder-een-kap,Intermediate,92,Hoog,Goed,Gemiddeld,Goed
Clinical biochemist,Yara van het Heerenveen,F,Nederlands,Gemiddeld,Alleenstaand,Links,HAVO,Islamitisch,Ongehuwd,Werkloos,Appartement,Beginner,88,Laag,Slecht,Goed,Goed
Biomedical scientist,Philip van Laon,F,Portugees,Laag,Samenwonend,Links,MBO,Atheïstisch,Gehuwd,Fulltime,Rijtjeshuis,Expert,21,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Higher education lecturer,Tess Weerdenburg,F,Chinees,Laag,Samenwonend,Midden,VMBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,73,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Astronomer,Lorenzo Wolffel,F,Marokkaans,Laag,Samenwonend met kinderen,Links,MBO,Christelijk,Ongehuwd,Gepensioneerd,Rijtjeshuis,Beginner,36,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Museum/gallery curator,Tobias Oostveen,F,Chinees,Laag,Samenwonend met kinderen,Links,MBO,Islamitisch,Gescheiden,Fulltime,Woonboot,Beginner,87,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Conservator, museum/gallery",Alicia Momberg,M,Nederlands,Laag,Samenwonend met kinderen,Links,VMBO,Christelijk,Gehuwd,Fulltime,Appartement,Intermediate,35,Laag,Gemiddeld,Goed,Goed
Fisheries officer,Maurits van Stralen-de Reede,F,Nederlands,Hoog,Alleenstaand,Rechts,MBO,Hindoeïstisch,Ongehuwd,Fulltime,Appartement,Intermediate,35,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Systems analyst,Mike van Formbach,M,Turks,Laag,Alleenstaand,Links,VMBO,Christelijk,Ongehuwd,Gepensioneerd,Vrijstaand,Advanced,32,Laag,Gemiddeld,Gemiddeld,Slecht
"Surveyor, commercial/residential",Quinty van den Bergh,M,Turks,Gemiddeld,Samenwonend met kinderen,Links,HBO,Atheïstisch,Ongehuwd,Student,Rijtjeshuis,Advanced,95,Gemiddeld,Gemiddeld,Gemiddeld,Goed
