job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Engineer, drilling",Anouk Roodesteijn,M,Nederlands,Laag,Alleenstaand,Midden,Basisonderwijs,Christelijk,Ongehuwd,Student,Rijtjeshuis,Intermediate,27,Laag,Goed,Slecht,Goed
"Engineer, broadcasting (operations)",Tess Heymans,F,Indonesisch,Laag,Samenwonend,Rechts,MBO,Hindoeïstisch,Ongehuwd,Werkloos,Rijtjeshuis,Advanced,27,Laag,Goed,Slecht,Goed
Water engineer,Yasmine Goudriaan,M,Antilliaans,Gemiddeld,Alleenstaand,Links,VWO,Christelijk,Ongehuwd,Parttime,Twee-onder-een-kap,Digibeet,97,Hoog,Slecht,Goed,Gemiddeld
Hotel manager,Pepijn Gerritse,M,Bulgaars,Laag,Samenwonend met kinderen,Rechts,MBO,Hindoeïstisch,Ongehuwd,Student,Appartement,Beginner,72,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Press photographer,Fabian van Hoevel en van Zwindrecht,F,Indiaas,Hoog,Samenwonend,Links,MBO,Atheïstisch,Gescheiden,Parttime,Appartement,Beginner,60,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Ergonomist,Zakaria Saxo,M,Nederlands,Laag,Samenwonend,Links,MBO,Christelijk,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Digibeet,25,Laag,Gemiddeld,Slecht,Slecht
"Scientist, audiological",Fenna Mansveld,M,Nederlands,Laag,Alleenstaand met kinderen,Links,MBO,Christelijk,Ongehuwd,Fulltime,Appartement,Intermediate,53,Laag,Goed,Goed,Gemiddeld
Chief Financial Officer,Ninthe Pieters van der Maes,F,Chinees,Laag,Samenwonend met kinderen,Links,MBO,Christelijk,Ongehuwd,Fulltime,Studio,Expert,22,Hoog,Goed,Gemiddeld,Gemiddeld
Commercial art gallery manager,Janna Mangel-van der Hoeven,M,Surinaams,Laag,Alleenstaand,Rechts,MBO,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Beginner,76,Hoog,Gemiddeld,Gemiddeld,Goed
"Scientist, audiological",Youssef Peronne,M,Chinees,Laag,Samenwonend,Links,Basisonderwijs,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Digibeet,93,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Data processing manager,Lana Haselaar,F,Portugees,Laag,Alleenstaand,Links,HAVO,Atheïstisch,Gehuwd,Parttime,Vrijstaand,Beginner,38,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Commissioning editor,Joris Woutersz,F,Nederlands,Laag,Alleenstaand,Rechts,VMBO,Islamitisch,Gehuwd,Student,Rijtjeshuis,Beginner,39,Hoog,Gemiddeld,Gemiddeld,Goed
Bookseller,Raf Vignon,M,Chinees,Laag,Samenwonend,Rechts,MBO,Anders,Ongehuwd,Parttime,Appartement,Advanced,18,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Politician's assistant,Jill Brumleve,F,Nederlands,Gemiddeld,Samenwonend,Links,MBO,Boeddhistisch,Gehuwd,Fulltime,Appartement,Expert,34,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Forensic psychologist,Maarten van der Ploeg,M,Irakees,Gemiddeld,Samenwonend met kinderen,Rechts,HAVO,Islamitisch,Gescheiden,Gepensioneerd,Rijtjeshuis,Advanced,66,Gemiddeld,Gemiddeld,Goed,Goed
Administrator,Jason Wolters-Kleijse,F,Marokkaans,Gemiddeld,Samenwonend,Midden,HAVO,Joods,Ongehuwd,Fulltime,Rijtjeshuis,Digibeet,47,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Futures trader,Ravi Brizee,F,Bulgaars,Hoog,Samenwonend,Rechts,HBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,91,Hoog,Slecht,Gemiddeld,Gemiddeld
Agricultural engineer,Anna Prins,F,Marokkaans,Gemiddeld,Alleenstaand met kinderen,Rechts,HBO,Islamitisch,Gehuwd,Zelfstandig,Studio,Beginner,76,Hoog,Slecht,Gemiddeld,Gemiddeld
Occupational therapist,Hugo van Beeck-Knoers,F,Chinees,Gemiddeld,Samenwonend met kinderen,Links,MBO,Hindoeïstisch,Ongehuwd,Fulltime,Appartement,Beginner,99,Hoog,Slecht,Gemiddeld,Slecht
Arts development officer,Anna van Loon-Guit,M,Chinees,Gemiddeld,Samenwonend,Midden,HBO,Islamitisch,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,22,Gemiddeld,Gemiddeld,Gemiddeld,Goed
"Engineer, water",Mathijs van Dongen-Persijn,F,Turks,Gemiddeld,Alleenstaand,Midden,VWO,Christelijk,Gehuwd,Werkloos,Rijtjeshuis,Expert,88,Hoog,Gemiddeld,Goed,Slecht
"Psychologist, prison and probation services",Eliza Amalrada,M,Marokkaans,Laag,Samenwonend,Links,VMBO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Advanced,89,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Records manager,Keano Miltenburg,F,Eritrees,Gemiddeld,Samenwonend,Links,MBO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Beginner,87,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Building surveyor,Senn Mansvelt,M,Roemeens,Hoog,Alleenstaand,Midden,VWO,Atheïstisch,Gescheiden,Fulltime,Studio,Advanced,42,Laag,Slecht,Goed,Gemiddeld
