job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Health and safety adviser,Maarten Room,M,Marokkaans,Laag,Samenwonend met kinderen,Links,MBO,Joods,Gescheiden,Parttime,Rijtjeshuis,Intermediate,82,Gemiddeld,Gemiddeld,Goed,Gemiddeld
"Programme researcher, broadcasting/film/video",Linn van Mil,M,Nederlands,Hoog,Samenwonend,Links,WO,Anders,Gehuwd,Zelfstandig,Appartement,Digibeet,43,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Manufacturing engineer,Yara van Dalem,F,Nederlands,Laag,Samenwonend,Midden,VWO,Islamitisch,Ongehuwd,Gepensioneerd,Twee-onder-een-kap,Intermediate,58,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Pharmacologist,Brent van de Pavert-de Hoog,M,Nederlands,Hoog,Samenwonend,Midden,WO,Christelijk,Gescheiden,Fulltime,Twee-onder-een-kap,Intermediate,92,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Sports development officer,Lars Jansse,F,Duits,Hoog,Alleenstaand,Links,HBO,Christelijk,Gescheiden,Student,Appartement,Intermediate,73,Hoog,Gemiddeld,Gemiddeld,Slecht
Office manager,Alicia van den Eijssel,M,Nederlands,Laag,Alleenstaand,Links,MBO,Islamitisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Expert,20,Laag,Goed,Slecht,Slecht
Advertising art director,Jelle Cornelissen-de Vroege,M,Nederlands,Hoog,Alleenstaand,Midden,VMBO,Christelijk,Gescheiden,Gepensioneerd,Appartement,Advanced,53,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Marine scientist,Mads Reijers,F,Syrisch,Gemiddeld,Alleenstaand met kinderen,Rechts,HBO,Hindoeïstisch,Gescheiden,Zelfstandig,Appartement,Intermediate,44,Gemiddeld,Goed,Goed,Slecht
Educational psychologist,Job de Bont,F,Irakees,Laag,Samenwonend,Links,VMBO,Christelijk,Gescheiden,Student,Twee-onder-een-kap,Intermediate,53,Gemiddeld,Goed,Gemiddeld,Gemiddeld
"Scientist, audiological",Hugo van 't Wel,M,Turks,Laag,Samenwonend met kinderen,Midden,VWO,Christelijk,Ongehuwd,Fulltime,Vrijstaand,Advanced,94,Laag,Slecht,Slecht,Gemiddeld
"Programmer, applications",Quinten Hak,F,Nederlands,Gemiddeld,Samenwonend,Rechts,WO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,26,Laag,Gemiddeld,Gemiddeld,Slecht
Community education officer,Thijs Van Bragt,F,Pools,Hoog,Alleenstaand,Rechts,HAVO,Hindoeïstisch,Ongehuwd,Zelfstandig,Appartement,Beginner,92,Gemiddeld,Slecht,Goed,Goed
"Doctor, general practice",Charlotte Bastiaanse,F,Irakees,Laag,Samenwonend,Rechts,MBO,Atheïstisch,Ongehuwd,Gepensioneerd,Appartement,Advanced,46,Laag,Gemiddeld,Goed,Slecht
"Scientist, clinical (histocompatibility and immunogenetics)",Daan van der Meulen,F,Turks,Gemiddeld,Alleenstaand,Links,VWO,Anders,Gehuwd,Gepensioneerd,Rijtjeshuis,Beginner,23,Hoog,Gemiddeld,Slecht,Slecht
Translator,Luna van der Maes,M,Nederlands,Gemiddeld,Alleenstaand,Midden,VWO,Anders,Gescheiden,Fulltime,Rijtjeshuis,Expert,64,Laag,Slecht,Gemiddeld,Gemiddeld
Dramatherapist,Jayda Roessink,M,Nederlands,Gemiddeld,Samenwonend,Links,MBO,Islamitisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Expert,76,Hoog,Goed,Gemiddeld,Goed
Government social research officer,Fem Luboch-The Elder,F,Nederlands,Gemiddeld,Alleenstaand met kinderen,Midden,VMBO,Christelijk,Ongehuwd,Fulltime,Appartement,Expert,22,Hoog,Gemiddeld,Gemiddeld,Slecht
Arts development officer,Vince Erhout-Mulders,F,Nederlands,Gemiddeld,Alleenstaand,Rechts,MBO,Atheïstisch,Gehuwd,Student,Twee-onder-een-kap,Beginner,53,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Hospital doctor,Frederique Sitters-Visser,F,Marokkaans,Laag,Alleenstaand met kinderen,Midden,VMBO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Beginner,84,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Health and safety inspector,Vigo Verschuere,M,Roemeens,Laag,Samenwonend met kinderen,Midden,HBO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,75,Hoog,Goed,Gemiddeld,Gemiddeld
