job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Marine scientist,Michael Pierson,M,Nederlands,Laag,Alleenstaand,Links,Basisonderwijs,Christelijk,Ongehuwd,Zelfstandig,Rijtjeshuis,Beginner,30,Hoog,Goed,Goed,Goed
Magazine features editor,Aaron van der Maath,F,Indonesisch,Gemiddeld,Samenwonend met kinderen,Links,MBO,Anders,Gehuwd,Gepensioneerd,Rijtjeshuis,Digibeet,57,Laag,Gemiddeld,Gemiddeld,Slecht
Maintenance engineer,Valerie van Mare-Godfrey van Alemannië,F,Marokkaans,Laag,Samenwonend met kinderen,Midden,HAVO,Christelijk,Ongehuwd,Werkloos,Twee-onder-een-kap,Intermediate,24,Gemiddeld,Gemiddeld,Gemiddeld,Goed
"Editor, film/video",Thijs Lafleur-van Ooyen,M,Turks,Laag,Samenwonend,Midden,MBO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Advanced,46,Gemiddeld,Gemiddeld,Goed,Goed
Estate agent,Alicia Chotzen,M,Duits,Gemiddeld,Alleenstaand,Rechts,HBO,Christelijk,Ongehuwd,Fulltime,Appartement,Intermediate,19,Laag,Gemiddeld,Goed,Gemiddeld
"Optician, dispensing",Noah Latier-de Vos,M,Marokkaans,Laag,Alleenstaand,Midden,WO,Christelijk,Gehuwd,Parttime,Appartement,Beginner,86,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Diplomatic Services operational officer,Yusuf Rijntjes,M,Chinees,Laag,Samenwonend,Rechts,HAVO,Christelijk,Gehuwd,Zelfstandig,Appartement,Advanced,77,Laag,Goed,Gemiddeld,Gemiddeld
Medical physicist,Liv van Wallaert-Voortman,M,Syrisch,Laag,Alleenstaand,Rechts,MBO,Islamitisch,Ongehuwd,Student,Rijtjeshuis,Advanced,46,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Corporate treasurer,Nina Roose,M,Somalisch,Laag,Samenwonend met kinderen,Midden,MBO,Anders,Ongehuwd,Parttime,Twee-onder-een-kap,Intermediate,91,Laag,Goed,Gemiddeld,Slecht
"Nurse, learning disability",Jim Hemma van Allemanië,F,Afghaans,Hoog,Samenwonend,Links,HAVO,Islamitisch,Ongehuwd,Parttime,Appartement,Intermediate,75,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Personal assistant,Pepijn Ariens Ansems,M,Chinees,Laag,Samenwonend met kinderen,Rechts,VMBO,Hindoeïstisch,Gehuwd,Zelfstandig,Rijtjeshuis,Beginner,82,Laag,Slecht,Gemiddeld,Goed
"Programmer, systems",Kate Huijbrechts,M,Turks,Laag,Samenwonend met kinderen,Links,MBO,Christelijk,Ongehuwd,Gepensioneerd,Woonboot,Intermediate,59,Laag,Goed,Gemiddeld,Slecht
"Sound technician, broadcasting/film/video",Amélie van Stralen,F,Nederlands,Hoog,Alleenstaand,Midden,MBO,Islamitisch,Ongehuwd,Gepensioneerd,Studio,Intermediate,53,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Consulting civil engineer,Liz Wouters van Eijndhoven-van Dam,M,Marokkaans,Hoog,Samenwonend,Links,VMBO,Christelijk,Gescheiden,Werkloos,Vrijstaand,Beginner,27,Laag,Gemiddeld,Slecht,Goed
Academic librarian,Lieve van Gorp,F,Surinaams,Laag,Alleenstaand,Links,MBO,Christelijk,Gehuwd,Zelfstandig,Appartement,Expert,67,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Community pharmacist,Noah Wolters,M,Marokkaans,Laag,Alleenstaand,Links,MBO,Islamitisch,Gescheiden,Fulltime,Vrijstaand,Intermediate,32,Laag,Gemiddeld,Gemiddeld,Slecht
