job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Financial adviser,Vigo Knuf,F,Nederlands,Laag,Samenwonend met kinderen,Links,HAVO,Islamitisch,Gescheiden,Parttime,Rijtjeshuis,Intermediate,45,Laag,Slecht,Gemiddeld,Gemiddeld
Colour technologist,Sep van de Klashorst-Marchal,M,Chinees,Laag,Alleenstaand met kinderen,Midden,VWO,Atheïstisch,Gescheiden,Fulltime,Appartement,Beginner,33,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Financial trader,Liza Cornelisz,F,Marokkaans,Laag,Samenwonend met kinderen,Links,HAVO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Expert,78,Laag,Gemiddeld,Goed,Gemiddeld
"Engineer, civil (contracting)",Carlijn Volcke-Kruns,M,Indiaas,Gemiddeld,Samenwonend met kinderen,Rechts,HAVO,Hindoeïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Digibeet,75,Laag,Gemiddeld,Goed,Gemiddeld
Video editor,Rosa Hendriks-Pieters,F,Marokkaans,Laag,Samenwonend met kinderen,Rechts,VMBO,Atheïstisch,Ongehuwd,Werkloos,Vrijstaand,Intermediate,52,Laag,Gemiddeld,Gemiddeld,Slecht
Energy engineer,Morris van Loon,F,Portugees,Hoog,Alleenstaand,Rechts,WO,Anders,Gescheiden,Werkloos,Appartement,Intermediate,21,Laag,Goed,Slecht,Slecht
Planning and development surveyor,Norah Vaessen,M,Nederlands,Laag,Samenwonend met kinderen,Links,HAVO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,74,Laag,Gemiddeld,Goed,Slecht
"Administrator, local government",Yara Zwart,F,Turks,Gemiddeld,Samenwonend,Midden,HBO,Anders,Ongehuwd,Zelfstandig,Vrijstaand,Advanced,18,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Immunologist,Mirte Maas-Bud,M,Duits,Laag,Alleenstaand,Rechts,Basisonderwijs,Hindoeïstisch,Weduwe/Weduwnaar,Gepensioneerd,Rijtjeshuis,Expert,63,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Media buyer,Levi Meeres,F,Irakees,Gemiddeld,Samenwonend,Midden,MBO,Hindoeïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,48,Laag,Goed,Gemiddeld,Gemiddeld
Recycling officer,Maud van Hamaland,F,Marokkaans,Gemiddeld,Alleenstaand,Midden,HBO,Boeddhistisch,Ongehuwd,Zelfstandig,Woonboot,Digibeet,87,Laag,Gemiddeld,Gemiddeld,Slecht
Diagnostic radiographer,Levi Prins,M,Surinaams,Laag,Alleenstaand met kinderen,Links,HAVO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Advanced,58,Hoog,Gemiddeld,Slecht,Goed
Social worker,Tessa Adryaens-van de Weterink,M,Chinees,Gemiddeld,Alleenstaand,Rechts,HBO,Christelijk,Ongehuwd,Fulltime,Twee-onder-een-kap,Intermediate,52,Laag,Gemiddeld,Slecht,Gemiddeld
Interior and spatial designer,Hamza Verhagen,M,Chinees,Hoog,Samenwonend met kinderen,Midden,HAVO,Anders,Gehuwd,Zelfstandig,Woonboot,Intermediate,87,Hoog,Gemiddeld,Slecht,Goed
Museum/gallery curator,Luc van 't Wel,F,Eritrees,Gemiddeld,Samenwonend,Links,VWO,Hindoeïstisch,Gehuwd,Student,Vrijstaand,Intermediate,76,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Secondary school teacher,Sara Janssen,M,Marokkaans,Hoog,Samenwonend met kinderen,Rechts,MBO,Boeddhistisch,Ongehuwd,Student,Appartement,Intermediate,39,Laag,Gemiddeld,Goed,Gemiddeld
