job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Civil Service fast streamer,Roos de Keijzer-Brisee,F,Surinaams,Gemiddeld,Alleenstaand,Rechts,MBO,Islamitisch,Gehuwd,Gepensioneerd,Rijtjeshuis,Beginner,66,Gemiddeld,Slecht,Goed,Goed
Counsellor,Suus Noordijk,M,Nederlands,Gemiddeld,Samenwonend,Rechts,MBO,Christelijk,Ongehuwd,Gepensioneerd,Twee-onder-een-kap,Intermediate,33,Laag,Gemiddeld,Gemiddeld,Slecht
"Radiographer, diagnostic",Isa van Velthoven,F,Bulgaars,Laag,Samenwonend met kinderen,Rechts,VMBO,Boeddhistisch,Gescheiden,Student,Rijtjeshuis,Expert,26,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
"Pilot, airline",Joris Vial,F,Turks,Gemiddeld,Alleenstaand,Rechts,MBO,Atheïstisch,Gehuwd,Fulltime,Appartement,Beginner,51,Laag,Gemiddeld,Slecht,Gemiddeld
Operational investment banker,Jelte Bud,M,Nederlands,Gemiddeld,Alleenstaand met kinderen,Links,VWO,Islamitisch,Gehuwd,Fulltime,Appartement,Advanced,51,Gemiddeld,Goed,Gemiddeld,Slecht
Land/geomatics surveyor,Puk Veenstra,M,Nederlands,Laag,Alleenstaand met kinderen,Midden,MBO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,18,Hoog,Gemiddeld,Slecht,Gemiddeld
Fine artist,Maria Persijn,F,Nederlands,Laag,Samenwonend met kinderen,Links,HAVO,Anders,Gescheiden,Fulltime,Appartement,Beginner,36,Laag,Goed,Gemiddeld,Goed
Contractor,Niels de Bruyn,M,Chinees,Hoog,Samenwonend met kinderen,Midden,VWO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Beginner,85,Laag,Gemiddeld,Slecht,Goed
"Engineer, broadcasting (operations)",Louise van Schweinfurt,F,Nederlands,Gemiddeld,Samenwonend,Midden,VMBO,Joods,Gescheiden,Fulltime,Appartement,Digibeet,67,Hoog,Gemiddeld,Goed,Goed
Community development worker,Guusje Ariens,F,Nederlands,Laag,Alleenstaand,Links,VMBO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,70,Laag,Gemiddeld,Goed,Slecht
"Designer, furniture",Jurre Woudenberg-van den Broek,M,Nederlands,Laag,Samenwonend met kinderen,Midden,VWO,Christelijk,Gehuwd,Student,Rijtjeshuis,Expert,95,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Product/process development scientist,Ashley Steenbakkers-Tamsma,M,Irakees,Hoog,Alleenstaand met kinderen,Links,VWO,Christelijk,Ongehuwd,Fulltime,Appartement,Expert,47,Gemiddeld,Goed,Slecht,Goed
Ergonomist,Mats Ketel,F,Afghaans,Gemiddeld,Alleenstaand,Links,HAVO,Atheïstisch,Gehuwd,Fulltime,Vrijstaand,Advanced,46,Hoog,Goed,Gemiddeld,Gemiddeld
Careers information officer,Angelina van den Velde-van den Velden,M,Syrisch,Laag,Samenwonend,Links,MBO,Boeddhistisch,Weduwe/Weduwnaar,Student,Rijtjeshuis,Advanced,57,Laag,Slecht,Gemiddeld,Gemiddeld
Medical physicist,Jonas Martel,M,Indonesisch,Hoog,Samenwonend,Links,HAVO,Joods,Gehuwd,Parttime,Vrijstaand,Beginner,33,Laag,Goed,Goed,Slecht
Community development worker,Jayden Hofman,M,Somalisch,Hoog,Alleenstaand met kinderen,Midden,HAVO,Boeddhistisch,Gehuwd,Parttime,Rijtjeshuis,Expert,99,Laag,Gemiddeld,Slecht,Goed
Market researcher,Rick van Lucel,M,Marokkaans,Gemiddeld,Alleenstaand,Rechts,HBO,Islamitisch,Weduwe/Weduwnaar,Parttime,Rijtjeshuis,Advanced,81,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Dramatherapist,Fay van den Velde,F,Eritrees,Laag,Alleenstaand met kinderen,Midden,HAVO,Atheïstisch,Gehuwd,Student,Woonboot,Intermediate,66,Laag,Goed,Gemiddeld,Gemiddeld
Fisheries officer,Siem van Heusden,F,Spaans,Laag,Alleenstaand met kinderen,Links,VMBO,Islamitisch,Ongehuwd,Gepensioneerd,Appartement,Advanced,40,Gemiddeld,Gemiddeld,Gemiddeld,Goed
