job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Bonds trader,Jesse der Kijnder,M,Nederlands,Hoog,Samenwonend,Rechts,MBO,Christelijk,Ongehuwd,Student,Appartement,Intermediate,18,Hoog,Gemiddeld,Slecht,Gemiddeld
"Designer, blown glass/stained glass",Sep van den Brink,M,Afghaans,Hoog,Samenwonend,Rechts,HBO,Christelijk,Gehuwd,Student,Appartement,Beginner,93,Gemiddeld,Slecht,Goed,Gemiddeld
Diagnostic radiographer,Lorenzo van den Brink,F,Turks,Laag,Samenwonend met kinderen,Rechts,VMBO,Islamitisch,Ongehuwd,Werkloos,Woonboot,Advanced,41,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Educational psychologist,Berend Scardino-Wunderink,F,Turks,Laag,Alleenstaand met kinderen,Rechts,WO,Atheïstisch,Ongehuwd,Fulltime,Vrijstaand,Digibeet,20,Laag,Slecht,Gemiddeld,Gemiddeld
Probation officer,Joël Kronenberg,F,Nederlands,Laag,Samenwonend met kinderen,Rechts,HBO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Beginner,46,Laag,Goed,Gemiddeld,Gemiddeld
Higher education lecturer,Maryam van Ham,F,Chinees,Laag,Alleenstaand met kinderen,Rechts,VMBO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Advanced,48,Laag,Goed,Goed,Gemiddeld
Commercial art gallery manager,Mirthe van Gemert-de Smit,M,Turks,Laag,Alleenstaand,Links,MBO,Atheïstisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Intermediate,30,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Photographer,Faye le Matelot,M,Chinees,Gemiddeld,Alleenstaand,Midden,VMBO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Beginner,34,Hoog,Goed,Slecht,Goed
Records manager,Quinn Jacobs,M,Duits,Gemiddeld,Samenwonend met kinderen,Links,VMBO,Christelijk,Ongehuwd,Gepensioneerd,Rijtjeshuis,Intermediate,54,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
"Civil engineer, consulting",Dirk Pison,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Rechts,WO,Atheïstisch,Ongehuwd,Werkloos,Vrijstaand,Beginner,87,Laag,Goed,Gemiddeld,Gemiddeld
Theatre director,Ibrahim van Hemert,M,Nederlands,Laag,Alleenstaand,Midden,WO,Joods,Ongehuwd,Parttime,Vrijstaand,Beginner,40,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Cytogeneticist,Kyara van der Schuijt,M,Antilliaans,Gemiddeld,Alleenstaand met kinderen,Midden,VMBO,Boeddhistisch,Ongehuwd,Fulltime,Appartement,Beginner,58,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
"Designer, fashion/clothing",Ise Oda,F,Antilliaans,Laag,Alleenstaand,Rechts,VWO,Christelijk,Gescheiden,Student,Rijtjeshuis,Beginner,68,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Museum/gallery exhibitions officer,Ize Koning,F,Turks,Laag,Samenwonend,Links,VMBO,Christelijk,Ongehuwd,Gepensioneerd,Rijtjeshuis,Advanced,95,Laag,Gemiddeld,Slecht,Gemiddeld
Geochemist,Keano Rijn,M,Nederlands,Hoog,Alleenstaand met kinderen,Rechts,HAVO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,32,Laag,Goed,Goed,Gemiddeld
Pension scheme manager,Niek Genefaas,M,Eritrees,Gemiddeld,Samenwonend,Midden,HAVO,Joods,Ongehuwd,Parttime,Rijtjeshuis,Advanced,52,Laag,Gemiddeld,Gemiddeld,Goed
Lawyer,Senna VI-Adriaense,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,MBO,Joods,Ongehuwd,Parttime,Rijtjeshuis,Expert,83,Laag,Slecht,Gemiddeld,Gemiddeld
"Administrator, local government",Thomas de Groot-Corstiaens,M,Marokkaans,Gemiddeld,Samenwonend,Rechts,VMBO,Atheïstisch,Gehuwd,Parttime,Twee-onder-een-kap,Intermediate,50,Laag,Gemiddeld,Slecht,Slecht
Multimedia programmer,Mia van der Laan,M,Nederlands,Laag,Alleenstaand met kinderen,Midden,HAVO,Joods,Ongehuwd,Werkloos,Studio,Beginner,32,Hoog,Goed,Gemiddeld,Gemiddeld
Dancer,Lisanne Ramaker,M,Marokkaans,Laag,Samenwonend met kinderen,Links,Basisonderwijs,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,98,Laag,Goed,Goed,Gemiddeld
Best boy,Dina van Duivenvoorde,F,Chinees,Hoog,Alleenstaand,Midden,HBO,Boeddhistisch,Gescheiden,Fulltime,Appartement,Beginner,25,Laag,Gemiddeld,Goed,Gemiddeld
