job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Financial trader,Elias Miltenburg,M,Turks,Laag,Samenwonend,Midden,MBO,Islamitisch,Ongehuwd,Gepensioneerd,Appartement,Beginner,63,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Public house manager,Lana van Kuijc,M,Eritrees,Laag,Alleenstaand,Rechts,HBO,Anders,Gehuwd,Parttime,Appartement,Advanced,84,Laag,Gemiddeld,Gemiddeld,Goed
Legal executive,Joy van Laon-van de Klashorst,F,Turks,Hoog,Alleenstaand met kinderen,Links,MBO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,74,Gemiddeld,Slecht,Slecht,Goed
Water engineer,Joost Goderts,F,Eritrees,Laag,Samenwonend,Links,HAVO,Islamitisch,Ongehuwd,Parttime,Rijtjeshuis,Digibeet,50,Laag,Goed,Gemiddeld,Gemiddeld
Exhibition designer,Vajèn Mijsberg,M,Antilliaans,Laag,Samenwonend met kinderen,Rechts,HBO,Atheïstisch,Ongehuwd,Werkloos,Rijtjeshuis,Expert,25,Laag,Goed,Goed,Slecht
Licensed conveyancer,Eline Oosterhek-Schotte,F,Roemeens,Gemiddeld,Samenwonend,Links,HBO,Christelijk,Ongehuwd,Parttime,Appartement,Intermediate,55,Hoog,Goed,Gemiddeld,Goed
"Therapist, nutritional",David Kathagen,M,Marokkaans,Hoog,Samenwonend,Midden,VWO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,87,Hoog,Gemiddeld,Gemiddeld,Goed
"Engineer, maintenance",Jan van Riet,M,Nederlands,Gemiddeld,Samenwonend,Links,WO,Joods,Gehuwd,Student,Rijtjeshuis,Intermediate,97,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Research scientist (physical sciences),Faas Wunderink,M,Portugees,Laag,Alleenstaand met kinderen,Links,WO,Christelijk,Gescheiden,Gepensioneerd,Twee-onder-een-kap,Intermediate,47,Laag,Gemiddeld,Gemiddeld,Goed
Quarry manager,Maja van Haspengouw Hesbaye-'s Gravensande,M,Marokkaans,Laag,Samenwonend met kinderen,Midden,HBO,Atheïstisch,Ongehuwd,Parttime,Vrijstaand,Intermediate,24,Gemiddeld,Goed,Goed,Gemiddeld
Magazine features editor,Morris Kruns,F,Chinees,Laag,Samenwonend met kinderen,Links,HAVO,Islamitisch,Ongehuwd,Parttime,Appartement,Intermediate,51,Laag,Gemiddeld,Slecht,Slecht
