job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Psychologist, clinical",Floor van Duivenvoorde,F,Pools,Hoog,Alleenstaand,Midden,MBO,Islamitisch,Ongehuwd,Fulltime,Vrijstaand,Expert,89,Hoog,Gemiddeld,Slecht,Goed
Medical physicist,Iris Coreth von und zu Coredo und Starkenberg-Tamsma,F,Chinees,Gemiddeld,Samenwonend met kinderen,Rechts,VWO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,36,Laag,Gemiddeld,Goed,Gemiddeld
"Buyer, industrial",Ninthe Ferran,M,Turks,Laag,Alleenstaand met kinderen,Rechts,HAVO,Christelijk,Ongehuwd,Zelfstandig,Appartement,Intermediate,36,Laag,Goed,Slecht,Gemiddeld
Careers information officer,Bryan Reijers,F,Surinaams,Laag,Alleenstaand,Links,Basisonderwijs,Boeddhistisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Intermediate,98,Laag,Gemiddeld,Goed,Gemiddeld
Paramedic,Yara Heerkens,F,Chinees,Gemiddeld,Alleenstaand met kinderen,Midden,MBO,Christelijk,Gehuwd,Fulltime,Vrijstaand,Intermediate,45,Hoog,Slecht,Goed,Gemiddeld
Gaffer,Luc Zwijsen,M,Nederlands,Laag,Alleenstaand met kinderen,Rechts,HAVO,Atheïstisch,Ongehuwd,Gepensioneerd,Appartement,Beginner,86,Laag,Slecht,Goed,Gemiddeld
Film/video editor,Dani van de Berg-Willems,F,Irakees,Gemiddeld,Alleenstaand,Rechts,VWO,Islamitisch,Gehuwd,Gepensioneerd,Rijtjeshuis,Intermediate,86,Hoog,Gemiddeld,Slecht,Gemiddeld
Artist,Evy Ponci-Stoffelsz,M,Roemeens,Laag,Alleenstaand,Midden,MBO,Islamitisch,Gehuwd,Werkloos,Appartement,Intermediate,44,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Marketing executive,Selena Zwart,F,Nederlands,Laag,Samenwonend,Midden,MBO,Islamitisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Intermediate,74,Hoog,Gemiddeld,Goed,Gemiddeld
"Therapist, music",Nick van Drenthe-le Matelot,M,Surinaams,Hoog,Samenwonend met kinderen,Midden,VWO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Expert,72,Gemiddeld,Gemiddeld,Goed,Goed
Trading standards officer,Boris le Gallen-van Dalem,M,Indonesisch,Hoog,Samenwonend met kinderen,Midden,VMBO,Christelijk,Ongehuwd,Zelfstandig,Rijtjeshuis,Advanced,94,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
"Optician, dispensing",Jort de Swart,F,Indiaas,Laag,Samenwonend,Midden,VMBO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,63,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Sports administrator,Kay Goderts,M,Turks,Gemiddeld,Alleenstaand,Midden,MBO,Atheïstisch,Gescheiden,Parttime,Appartement,Advanced,39,Hoog,Goed,Slecht,Gemiddeld
Firefighter,Pieter Luitgardis van Neustrië,M,Nederlands,Laag,Samenwonend,Midden,HBO,Anders,Ongehuwd,Fulltime,Appartement,Advanced,43,Laag,Slecht,Gemiddeld,Goed
Mechanical engineer,Karlijn Bakker,M,Roemeens,Laag,Alleenstaand,Rechts,VMBO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,86,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Electrical engineer,Mette de Vrome,M,Turks,Laag,Alleenstaand,Links,HBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,36,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Librarian, academic",Maurits Jochems,F,Antilliaans,Gemiddeld,Alleenstaand,Midden,MBO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Beginner,81,Gemiddeld,Slecht,Slecht,Slecht
"Research officer, government",Fedde van Tours,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,VWO,Boeddhistisch,Gehuwd,Parttime,Appartement,Beginner,55,Laag,Gemiddeld,Goed,Goed
"Engineer, chemical",Abel Klerks,F,Eritrees,Hoog,Alleenstaand met kinderen,Rechts,MBO,Atheïstisch,Ongehuwd,Fulltime,Vrijstaand,Advanced,31,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Commercial horticulturist,Roos Blom,M,Indiaas,Gemiddeld,Alleenstaand met kinderen,Rechts,VMBO,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Intermediate,58,Hoog,Gemiddeld,Goed,Goed
"Nurse, adult",Jenna van Herstal,F,Chinees,Gemiddeld,Alleenstaand,Links,HBO,Anders,Ongehuwd,Werkloos,Rijtjeshuis,Beginner,53,Laag,Goed,Slecht,Goed
"Conservation officer, nature",Sarah van Emmelen,F,Nederlands,Gemiddeld,Alleenstaand,Links,Basisonderwijs,Atheïstisch,Gescheiden,Student,Studio,Beginner,78,Laag,Goed,Goed,Gemiddeld
