job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Editor, commissioning",Liz Middelkoop,M,Nederlands,Hoog,Alleenstaand met kinderen,Rechts,Basisonderwijs,Joods,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,36,Laag,Goed,Goed,Goed
Advertising art director,Lotte Otto,F,Marokkaans,Laag,Samenwonend,Midden,WO,Atheïstisch,Ongehuwd,Student,Rijtjeshuis,Intermediate,52,Gemiddeld,Slecht,Goed,Gemiddeld
Chartered legal executive (England and Wales),Chris van Haeften,F,Nederlands,Gemiddeld,Alleenstaand,Links,VWO,Islamitisch,Gehuwd,Zelfstandig,Appartement,Digibeet,48,Laag,Gemiddeld,Gemiddeld,Goed
Sub,Lize van Munster,M,Nederlands,Laag,Samenwonend,Links,HAVO,Islamitisch,Gehuwd,Fulltime,Vrijstaand,Advanced,80,Laag,Slecht,Slecht,Gemiddeld
Stage manager,Mohammed Muller,M,Nederlands,Laag,Samenwonend met kinderen,Rechts,HAVO,Christelijk,Ongehuwd,Gepensioneerd,Appartement,Intermediate,32,Gemiddeld,Goed,Slecht,Gemiddeld
Medical technical officer,Joep Potters,M,Marokkaans,Laag,Samenwonend,Links,VMBO,Christelijk,Ongehuwd,Zelfstandig,Rijtjeshuis,Expert,96,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Furniture designer,Mia Vegt,M,Nederlands,Laag,Samenwonend,Midden,VWO,Christelijk,Gehuwd,Fulltime,Appartement,Beginner,25,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
"Librarian, public",Owen Dircken-Bruynzeels,F,Antilliaans,Laag,Alleenstaand,Midden,HAVO,Christelijk,Gehuwd,Parttime,Appartement,Beginner,98,Laag,Gemiddeld,Gemiddeld,Goed
"Administrator, sports",Isabella van Dooren-den Buytelaar,F,Turks,Laag,Samenwonend met kinderen,Midden,MBO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Digibeet,67,Gemiddeld,Goed,Goed,Goed
"Engineer, broadcasting (operations)",Leah Becht-van Gastel,F,Nederlands,Laag,Alleenstaand met kinderen,Midden,VWO,Christelijk,Ongehuwd,Fulltime,Twee-onder-een-kap,Beginner,76,Gemiddeld,Goed,Goed,Goed
