job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Embryologist, clinical",Puck van Stralen,M,Bulgaars,Gemiddeld,Samenwonend met kinderen,Rechts,HBO,Anders,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,43,Laag,Gemiddeld,Slecht,Goed
Magazine journalist,Lola van Ghoerle,F,Nederlands,Gemiddeld,Samenwonend,Rechts,HAVO,Christelijk,Gehuwd,Fulltime,Woonboot,Digibeet,97,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Media planner,Ravi Gervais,M,Irakees,Gemiddeld,Samenwonend,Rechts,VWO,Joods,Ongehuwd,Zelfstandig,Appartement,Advanced,37,Laag,Goed,Slecht,Gemiddeld
Community pharmacist,Lotte Hulshouts,M,Pools,Laag,Samenwonend met kinderen,Midden,VMBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Digibeet,90,Gemiddeld,Gemiddeld,Goed,Slecht
"Runner, broadcasting/film/video",Simon Scholten-Soos,M,Indonesisch,Hoog,Samenwonend,Rechts,MBO,Christelijk,Gehuwd,Fulltime,Twee-onder-een-kap,Intermediate,67,Hoog,Gemiddeld,Gemiddeld,Goed
Television/film/video producer,Kay van Breugel,M,Syrisch,Laag,Samenwonend,Rechts,VMBO,Atheïstisch,Ongehuwd,Werkloos,Rijtjeshuis,Beginner,64,Hoog,Slecht,Gemiddeld,Slecht
"Embryologist, clinical",Stella van den Bergh-van Stralen,M,Chinees,Hoog,Alleenstaand met kinderen,Rechts,HBO,Hindoeïstisch,Gehuwd,Zelfstandig,Rijtjeshuis,Beginner,83,Laag,Goed,Goed,Slecht
Architectural technologist,Mika van Hulten-Emmen,M,Nederlands,Laag,Samenwonend,Midden,MBO,Christelijk,Ongehuwd,Parttime,Appartement,Beginner,31,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Information systems manager,Marinus Everde,M,Chinees,Gemiddeld,Samenwonend met kinderen,Rechts,VMBO,Christelijk,Gescheiden,Student,Rijtjeshuis,Advanced,52,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Patent attorney,Ceylin Willems,F,Nederlands,Laag,Alleenstaand met kinderen,Midden,MBO,Islamitisch,Gescheiden,Fulltime,Vrijstaand,Beginner,23,Laag,Slecht,Gemiddeld,Goed
"Journalist, newspaper",Kyara van den Hoek,M,Irakees,Laag,Samenwonend,Links,WO,Atheïstisch,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,29,Hoog,Slecht,Slecht,Goed
Advice worker,Berat Bastiaense-Janse,F,Nederlands,Laag,Alleenstaand,Rechts,Basisonderwijs,Christelijk,Gehuwd,Werkloos,Rijtjeshuis,Advanced,39,Laag,Goed,Slecht,Gemiddeld
