job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Lobbyist,Anouk Bosman,M,Nederlands,Laag,Samenwonend met kinderen,Rechts,VMBO,Atheïstisch,Gehuwd,Student,Appartement,Beginner,48,Hoog,Slecht,Goed,Gemiddeld
Scientific laboratory technician,Melle Aschman,M,Nederlands,Hoog,Samenwonend met kinderen,Links,VWO,Islamitisch,Gehuwd,Zelfstandig,Rijtjeshuis,Intermediate,85,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Theatre director,Boris Spruit,F,Nederlands,Laag,Alleenstaand,Midden,HAVO,Islamitisch,Gescheiden,Student,Woonboot,Intermediate,55,Gemiddeld,Gemiddeld,Goed,Goed
Manufacturing systems engineer,Tijs Martel,M,Nederlands,Laag,Alleenstaand met kinderen,Rechts,VMBO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,89,Laag,Gemiddeld,Goed,Gemiddeld
Civil Service fast streamer,Carlijn Recer-van der Heijden,F,Italiaans,Laag,Alleenstaand met kinderen,Links,VMBO,Christelijk,Ongehuwd,Werkloos,Studio,Beginner,58,Laag,Goed,Gemiddeld,Gemiddeld
Food technologist,Thijmen Reimes,M,Pools,Hoog,Alleenstaand,Links,MBO,Christelijk,Gehuwd,Gepensioneerd,Rijtjeshuis,Advanced,73,Hoog,Goed,Gemiddeld,Gemiddeld
"Restaurant manager, fast food",Anne Kof,F,Nederlands,Laag,Alleenstaand met kinderen,Links,VMBO,Christelijk,Ongehuwd,Fulltime,Appartement,Beginner,31,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
"Engineer, electronics",Eliza Wensen,F,Marokkaans,Laag,Samenwonend,Midden,MBO,Anders,Ongehuwd,Gepensioneerd,Vrijstaand,Expert,21,Hoog,Slecht,Gemiddeld,Gemiddeld
Event organiser,Mirthe Linschoten,M,Turks,Laag,Alleenstaand met kinderen,Links,Basisonderwijs,Boeddhistisch,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,78,Laag,Goed,Goed,Gemiddeld
"Production assistant, television",Dylano Willems van Lier,F,Duits,Hoog,Alleenstaand met kinderen,Midden,HBO,Atheïstisch,Ongehuwd,Fulltime,Woonboot,Digibeet,94,Laag,Gemiddeld,Gemiddeld,Slecht
