job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Food technologist,Beau van Holland,M,Turks,Hoog,Alleenstaand met kinderen,Rechts,VWO,Atheïstisch,Ongehuwd,Parttime,Woonboot,Beginner,34,Gemiddeld,Goed,Slecht,Goed
"Scientist, water quality",Faas van Laon,F,Turks,Hoog,Samenwonend met kinderen,Links,HAVO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Expert,59,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Trade union research officer,Senn Visser,F,Indonesisch,Gemiddeld,Samenwonend met kinderen,Rechts,MBO,Islamitisch,Gehuwd,Student,Woonboot,Advanced,86,Laag,Gemiddeld,Goed,Slecht
"Conservator, museum/gallery",Esmée Giselmeyer,F,Antilliaans,Laag,Alleenstaand,Links,VWO,Atheïstisch,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Intermediate,49,Laag,Goed,Gemiddeld,Gemiddeld
"Scientist, research (life sciences)",Thom Lorreijn,F,Indiaas,Laag,Samenwonend met kinderen,Links,WO,Islamitisch,Gehuwd,Fulltime,Woonboot,Intermediate,35,Laag,Gemiddeld,Gemiddeld,Goed
Geophysicist/field seismologist,Yara Wutke-Oemencs,F,Surinaams,Gemiddeld,Samenwonend,Rechts,HAVO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Intermediate,22,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Chief Strategy Officer,Elena Ouwel,F,Syrisch,Laag,Samenwonend,Midden,VWO,Christelijk,Weduwe/Weduwnaar,Werkloos,Rijtjeshuis,Intermediate,68,Hoog,Gemiddeld,Gemiddeld,Goed
Learning disability nurse,Alexander van Haspengouw,F,Turks,Gemiddeld,Samenwonend,Rechts,VMBO,Atheïstisch,Gescheiden,Zelfstandig,Twee-onder-een-kap,Intermediate,90,Gemiddeld,Gemiddeld,Goed,Goed
Multimedia programmer,Jordy Huijs-Haneberg,F,Nederlands,Gemiddeld,Alleenstaand,Rechts,MBO,Hindoeïstisch,Ongehuwd,Fulltime,Vrijstaand,Intermediate,31,Laag,Gemiddeld,Goed,Gemiddeld
Prison officer,Jonathan Adelaar-van Tuijl,M,Nederlands,Gemiddeld,Samenwonend,Rechts,Basisonderwijs,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Digibeet,79,Laag,Gemiddeld,Gemiddeld,Goed
Tree surgeon,Floor Fechant,F,Roemeens,Gemiddeld,Samenwonend met kinderen,Midden,MBO,Anders,Gehuwd,Gepensioneerd,Appartement,Intermediate,78,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Telecommunications researcher,Noah van Herstal,M,Antilliaans,Hoog,Samenwonend met kinderen,Rechts,MBO,Christelijk,Gehuwd,Zelfstandig,Vrijstaand,Intermediate,84,Laag,Gemiddeld,Gemiddeld,Goed
Materials engineer,Jesse Molen,F,Surinaams,Gemiddeld,Alleenstaand,Midden,HAVO,Atheïstisch,Gescheiden,Fulltime,Appartement,Intermediate,77,Laag,Goed,Goed,Gemiddeld
Set designer,Jules Greij,M,Antilliaans,Laag,Samenwonend,Rechts,VMBO,Atheïstisch,Gehuwd,Parttime,Vrijstaand,Beginner,60,Laag,Gemiddeld,Slecht,Gemiddeld
Counsellor,Daniel Pieters,F,Nederlands,Laag,Samenwonend,Midden,HAVO,Islamitisch,Gehuwd,Fulltime,Appartement,Digibeet,70,Laag,Slecht,Goed,Gemiddeld
IT consultant,Nout Hexspoor-Peronne,F,Marokkaans,Gemiddeld,Samenwonend,Midden,WO,Atheïstisch,Ongehuwd,Fulltime,Vrijstaand,Beginner,21,Gemiddeld,Goed,Slecht,Goed
Careers information officer,Justin van Grondelle,F,Surinaams,Gemiddeld,Alleenstaand,Rechts,MBO,Islamitisch,Ongehuwd,Fulltime,Appartement,Intermediate,48,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Surgeon,Dewi Verda-Diesbergen,M,Bulgaars,Gemiddeld,Samenwonend,Midden,HBO,Christelijk,Ongehuwd,Fulltime,Vrijstaand,Expert,52,Hoog,Gemiddeld,Slecht,Goed
Applications developer,Stefan Goudriaan,F,Nederlands,Hoog,Alleenstaand met kinderen,Links,VMBO,Christelijk,Ongehuwd,Zelfstandig,Appartement,Advanced,18,Laag,Slecht,Goed,Gemiddeld
Proofreader,Cornelia Dirven,F,Nederlands,Laag,Samenwonend,Links,VMBO,Christelijk,Gescheiden,Fulltime,Appartement,Digibeet,43,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Physiotherapist,Tijmen Stettyn-de Plantard,F,Chinees,Gemiddeld,Samenwonend,Rechts,HBO,Hindoeïstisch,Ongehuwd,Parttime,Twee-onder-een-kap,Digibeet,54,Laag,Goed,Goed,Gemiddeld
Geographical information systems officer,Jennifer Bouthoorn,F,Nederlands,Gemiddeld,Alleenstaand,Links,MBO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,89,Gemiddeld,Goed,Slecht,Gemiddeld
Advertising account planner,Lisanne van Noort,M,Italiaans,Laag,Samenwonend,Rechts,VMBO,Anders,Gehuwd,Parttime,Twee-onder-een-kap,Digibeet,84,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Fast food restaurant manager,Michelle die Bont,M,Somalisch,Laag,Alleenstaand met kinderen,Links,MBO,Islamitisch,Ongehuwd,Parttime,Appartement,Beginner,40,Gemiddeld,Gemiddeld,Goed,Gemiddeld
"Civil engineer, consulting",Evie de Heer-Gervais,F,Surinaams,Laag,Samenwonend met kinderen,Midden,MBO,Hindoeïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,46,Gemiddeld,Gemiddeld,Slecht,Goed
Environmental health practitioner,Imke Verhoeven-van Loon,M,Duits,Gemiddeld,Samenwonend met kinderen,Rechts,HAVO,Islamitisch,Ongehuwd,Werkloos,Rijtjeshuis,Digibeet,88,Gemiddeld,Gemiddeld,Goed,Goed
Animator,Elias de Smit,M,Turks,Laag,Samenwonend met kinderen,Midden,VMBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,62,Laag,Goed,Gemiddeld,Gemiddeld
