job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Engineer, building services",Luuk Demmendaal-van Hostaden,F,Nederlands,Laag,Samenwonend met kinderen,Links,WO,Atheïstisch,Ongehuwd,Zelfstandig,Appartement,Intermediate,77,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Broadcast presenter,Liza Wooning,F,Nederlands,Gemiddeld,Alleenstaand,Midden,VWO,Islamitisch,Ongehuwd,Gepensioneerd,Twee-onder-een-kap,Advanced,39,Laag,Gemiddeld,Gemiddeld,Slecht
Emergency planning/management officer,Cato van de Ven,M,Italiaans,Gemiddeld,Samenwonend met kinderen,Links,HAVO,Islamitisch,Gehuwd,Parttime,Rijtjeshuis,Beginner,45,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
"Teacher, adult education",Tijs Perrono,M,Syrisch,Laag,Samenwonend,Rechts,VMBO,Islamitisch,Gehuwd,Gepensioneerd,Vrijstaand,Advanced,66,Hoog,Gemiddeld,Gemiddeld,Slecht
"Radiographer, diagnostic",Hanna Zeemans,F,Nederlands,Hoog,Samenwonend met kinderen,Midden,VWO,Islamitisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Advanced,96,Laag,Gemiddeld,Gemiddeld,Goed
Accommodation manager,Mirthe van Bruchem,F,Irakees,Gemiddeld,Alleenstaand,Midden,MBO,Christelijk,Gehuwd,Fulltime,Vrijstaand,Beginner,75,Gemiddeld,Gemiddeld,Gemiddeld,Goed
"Lighting technician, broadcasting/film/video",Maryam van Ooste-Muller,M,Nederlands,Gemiddeld,Alleenstaand,Rechts,VWO,Christelijk,Ongehuwd,Fulltime,Woonboot,Intermediate,54,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Print production planner,Dana Cosman-Kortman,F,Nederlands,Hoog,Alleenstaand,Links,VWO,Atheïstisch,Ongehuwd,Werkloos,Appartement,Advanced,60,Hoog,Goed,Gemiddeld,Slecht
"Surveyor, hydrographic",Amir van Ooste,F,Duits,Laag,Samenwonend met kinderen,Midden,WO,Christelijk,Ongehuwd,Gepensioneerd,Appartement,Advanced,48,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Designer, industrial/product",Sofie Lemmens,F,Turks,Laag,Alleenstaand,Links,Basisonderwijs,Islamitisch,Gehuwd,Student,Appartement,Beginner,80,Hoog,Goed,Gemiddeld,Gemiddeld
Health and safety inspector,Bjorn Perck,F,Nederlands,Hoog,Samenwonend met kinderen,Links,MBO,Islamitisch,Gehuwd,Parttime,Rijtjeshuis,Intermediate,74,Gemiddeld,Gemiddeld,Goed,Slecht
Heritage manager,Liv Kolen,F,Pools,Gemiddeld,Samenwonend met kinderen,Midden,HBO,Anders,Ongehuwd,Parttime,Rijtjeshuis,Digibeet,27,Laag,Goed,Goed,Goed
Transport planner,Aya Muller,M,Irakees,Laag,Samenwonend,Rechts,WO,Atheïstisch,Ongehuwd,Zelfstandig,Appartement,Beginner,83,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Dramatherapist,Bilal van Tuijl,M,Nederlands,Laag,Samenwonend,Links,MBO,Joods,Gescheiden,Student,Appartement,Intermediate,67,Laag,Gemiddeld,Goed,Gemiddeld
Diplomatic Services operational officer,Maarten van Salmen,F,Surinaams,Laag,Alleenstaand,Rechts,VMBO,Islamitisch,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Intermediate,26,Hoog,Goed,Gemiddeld,Gemiddeld
