job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Forensic psychologist,Amber Smits,M,Nederlands,Laag,Samenwonend,Links,HBO,Christelijk,Gehuwd,Fulltime,Appartement,Intermediate,47,Laag,Slecht,Gemiddeld,Gemiddeld
Games developer,Isabella Gerrits,F,Roemeens,Laag,Samenwonend met kinderen,Rechts,WO,Atheïstisch,Gehuwd,Fulltime,Rijtjeshuis,Digibeet,44,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
"Librarian, public",Aaron Meijer,F,Nederlands,Hoog,Samenwonend,Rechts,HAVO,Islamitisch,Gehuwd,Werkloos,Rijtjeshuis,Intermediate,20,Laag,Gemiddeld,Goed,Gemiddeld
"Designer, blown glass/stained glass",Yara van den Assem,M,Surinaams,Laag,Alleenstaand,Links,HAVO,Hindoeïstisch,Gescheiden,Parttime,Rijtjeshuis,Beginner,36,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
"Optician, dispensing",Daniël Stook-van der Steen,F,Indonesisch,Hoog,Samenwonend,Midden,HAVO,Islamitisch,Gescheiden,Werkloos,Studio,Advanced,28,Hoog,Slecht,Goed,Gemiddeld
Therapeutic radiographer,Samuel Bos,M,Nederlands,Gemiddeld,Samenwonend,Rechts,HBO,Christelijk,Gehuwd,Fulltime,Twee-onder-een-kap,Intermediate,40,Laag,Goed,Goed,Gemiddeld
Pharmacologist,Marinus Mansveld-Middelkoop,F,Nederlands,Hoog,Samenwonend,Midden,HBO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Intermediate,40,Laag,Goed,Slecht,Gemiddeld
Air cabin crew,Rick Draaisma,F,Nederlands,Laag,Samenwonend,Links,HAVO,Christelijk,Gehuwd,Zelfstandig,Rijtjeshuis,Expert,75,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Medical technical officer,Philip van Beeck Beeckmans,F,Portugees,Hoog,Samenwonend,Links,Basisonderwijs,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Beginner,54,Laag,Goed,Gemiddeld,Gemiddeld
Marketing executive,Jesper van der Sloot,F,Nederlands,Laag,Alleenstaand met kinderen,Links,HBO,Christelijk,Ongehuwd,Fulltime,Appartement,Advanced,62,Hoog,Gemiddeld,Gemiddeld,Goed
