job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Government social research officer,Mads Bruggeman,M,Portugees,Gemiddeld,Alleenstaand met kinderen,Links,WO,Atheïstisch,Gehuwd,Student,Appartement,Intermediate,94,Hoog,Gemiddeld,Goed,Gemiddeld
"Designer, fashion/clothing",Finn de Gruson-le Briel,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,WO,Islamitisch,Ongehuwd,Parttime,Studio,Beginner,62,Laag,Goed,Gemiddeld,Slecht
Child psychotherapist,Timo Thatcher,F,Marokkaans,Gemiddeld,Samenwonend,Rechts,MBO,Islamitisch,Gescheiden,Fulltime,Appartement,Digibeet,37,Laag,Goed,Gemiddeld,Gemiddeld
Stage manager,Anne Kof,M,Chinees,Laag,Alleenstaand,Links,VMBO,Hindoeïstisch,Gehuwd,Fulltime,Vrijstaand,Intermediate,36,Laag,Gemiddeld,Goed,Gemiddeld
Site engineer,Madelief Velderman,M,Indiaas,Laag,Samenwonend,Links,VMBO,Christelijk,Ongehuwd,Student,Woonboot,Beginner,27,Laag,Slecht,Goed,Goed
Adult guidance worker,Milo ter Waarbeek,M,Indonesisch,Gemiddeld,Samenwonend,Links,VWO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Beginner,63,Laag,Goed,Gemiddeld,Gemiddeld
Prison officer,Arie Mathieu,M,Pools,Hoog,Samenwonend,Links,HBO,Islamitisch,Ongehuwd,Zelfstandig,Woonboot,Intermediate,97,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Physiotherapist,Yfke Werdes,F,Nederlands,Laag,Samenwonend,Rechts,WO,Joods,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,45,Laag,Gemiddeld,Goed,Gemiddeld
Chief Strategy Officer,Noah Jochems,M,Nederlands,Laag,Samenwonend met kinderen,Midden,HBO,Christelijk,Ongehuwd,Fulltime,Appartement,Digibeet,61,Laag,Goed,Goed,Goed
Psychiatrist,Elise van der Stael de Jonge,M,Turks,Laag,Samenwonend met kinderen,Midden,MBO,Christelijk,Weduwe/Weduwnaar,Fulltime,Appartement,Intermediate,90,Hoog,Goed,Goed,Slecht
Energy engineer,Johannes Groenendaal,F,Antilliaans,Laag,Samenwonend,Rechts,VWO,Anders,Ongehuwd,Fulltime,Vrijstaand,Intermediate,67,Hoog,Gemiddeld,Goed,Gemiddeld
Gaffer,Jorn Houdijk-Kallen,M,Antilliaans,Hoog,Samenwonend,Midden,MBO,Atheïstisch,Gehuwd,Fulltime,Rijtjeshuis,Beginner,42,Hoog,Goed,Slecht,Slecht
"Production designer, theatre/television/film",Valerie Paillet,F,Chinees,Hoog,Samenwonend,Rechts,VMBO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Beginner,82,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Music therapist,Meike van Voorhout,F,Roemeens,Laag,Samenwonend,Rechts,HAVO,Christelijk,Ongehuwd,Zelfstandig,Studio,Advanced,56,Laag,Goed,Slecht,Slecht
Physiotherapist,Sterre Blonk,M,Chinees,Laag,Samenwonend met kinderen,Midden,HAVO,Anders,Gehuwd,Fulltime,Appartement,Beginner,82,Laag,Goed,Slecht,Gemiddeld
"Radiographer, diagnostic",Mick van Grondelle-Aalts,F,Irakees,Laag,Samenwonend met kinderen,Rechts,VWO,Boeddhistisch,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,89,Laag,Slecht,Goed,Gemiddeld
"Surveyor, commercial/residential",Janne Grondel,F,Nederlands,Laag,Alleenstaand,Midden,HBO,Boeddhistisch,Gescheiden,Fulltime,Rijtjeshuis,Intermediate,31,Hoog,Gemiddeld,Goed,Goed
Engineering geologist,Mohammed Boeser,F,Turks,Laag,Alleenstaand met kinderen,Rechts,HBO,Joods,Gescheiden,Parttime,Vrijstaand,Intermediate,51,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Naval architect,Aron Kolen-de Mol,F,Turks,Hoog,Alleenstaand,Midden,VWO,Christelijk,Gehuwd,Fulltime,Woonboot,Intermediate,67,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Consulting civil engineer,Daphne Huel-Laffray,M,Nederlands,Laag,Samenwonend,Midden,MBO,Christelijk,Gehuwd,Fulltime,Appartement,Expert,97,Gemiddeld,Goed,Slecht,Slecht
"Librarian, public",Tess Butselaar,F,Bulgaars,Gemiddeld,Samenwonend,Rechts,VMBO,Hindoeïstisch,Gehuwd,Zelfstandig,Appartement,Advanced,70,Gemiddeld,Gemiddeld,Goed,Goed
"Nurse, learning disability",Esther de Hoogh,F,Nederlands,Gemiddeld,Samenwonend,Midden,MBO,Islamitisch,Ongehuwd,Student,Rijtjeshuis,Digibeet,27,Hoog,Gemiddeld,Gemiddeld,Goed
"Engineer, agricultural",Mads Willemsen-van den Hoek,M,Surinaams,Laag,Alleenstaand met kinderen,Links,HBO,Joods,Gescheiden,Werkloos,Appartement,Intermediate,74,Laag,Gemiddeld,Goed,Slecht
