job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Estate manager/land agent,Evie Barents,F,Nederlands,Laag,Samenwonend met kinderen,Midden,MBO,Christelijk,Ongehuwd,Fulltime,Appartement,Intermediate,42,Gemiddeld,Goed,Slecht,Gemiddeld
IT trainer,Roan Schroeff,F,Indonesisch,Laag,Alleenstaand met kinderen,Rechts,VMBO,Islamitisch,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,50,Laag,Gemiddeld,Goed,Goed
Retail manager,Ali Schelvis,M,Irakees,Laag,Samenwonend met kinderen,Links,HBO,Atheïstisch,Gescheiden,Gepensioneerd,Vrijstaand,Advanced,36,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Broadcast presenter,Kaylee Wilson,M,Marokkaans,Laag,Alleenstaand,Links,VMBO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Advanced,98,Laag,Gemiddeld,Slecht,Slecht
Volunteer coordinator,Dani de Jonge,F,Roemeens,Laag,Samenwonend met kinderen,Rechts,MBO,Islamitisch,Ongehuwd,Parttime,Appartement,Intermediate,80,Hoog,Goed,Gemiddeld,Goed
"Psychotherapist, child",Mustafa Karels,F,Nederlands,Hoog,Samenwonend,Midden,VWO,Atheïstisch,Ongehuwd,Parttime,Studio,Beginner,43,Laag,Gemiddeld,Gemiddeld,Goed
Financial planner,Mehmet van het Heerenveen,F,Surinaams,Laag,Samenwonend,Midden,HAVO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Beginner,69,Hoog,Gemiddeld,Goed,Slecht
Colour technologist,Mathijs Krabbe-Massa,F,Nederlands,Gemiddeld,Samenwonend,Rechts,VMBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,38,Hoog,Gemiddeld,Slecht,Goed
Insurance risk surveyor,Jennifer Doyle-van Ginneke,M,Nederlands,Gemiddeld,Samenwonend,Midden,HAVO,Atheïstisch,Gehuwd,Parttime,Appartement,Advanced,36,Laag,Goed,Goed,Slecht
Fish farm manager,Noud Simons,F,Surinaams,Laag,Samenwonend,Links,WO,Hindoeïstisch,Gehuwd,Parttime,Vrijstaand,Advanced,28,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Counsellor,Bente Heijmen,F,Nederlands,Gemiddeld,Samenwonend,Rechts,VMBO,Boeddhistisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Beginner,81,Hoog,Slecht,Slecht,Goed
"Engineer, maintenance (IT)",Olivia van den Bergh,M,Antilliaans,Hoog,Samenwonend met kinderen,Links,MBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Digibeet,86,Hoog,Gemiddeld,Gemiddeld,Slecht
Video editor,Senna Korstman,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,MBO,Islamitisch,Ongehuwd,Werkloos,Woonboot,Beginner,93,Laag,Gemiddeld,Gemiddeld,Slecht
Professor Emeritus,Vincent Velderman,M,Surinaams,Laag,Samenwonend,Rechts,MBO,Anders,Ongehuwd,Parttime,Rijtjeshuis,Digibeet,18,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
"Education officer, community",Nisa Korsman,F,Nederlands,Laag,Samenwonend met kinderen,Midden,VWO,Christelijk,Gehuwd,Gepensioneerd,Twee-onder-een-kap,Beginner,36,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Regulatory affairs officer,Bram de Bruyn-Beernink,M,Antilliaans,Hoog,Samenwonend met kinderen,Rechts,VMBO,Atheïstisch,Gehuwd,Fulltime,Appartement,Intermediate,48,Laag,Gemiddeld,Goed,Gemiddeld
"Sales professional, IT",Willem Bresé-Jans,M,Syrisch,Hoog,Samenwonend met kinderen,Links,VMBO,Christelijk,Ongehuwd,Zelfstandig,Rijtjeshuis,Advanced,41,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Animal nutritionist,Hidde Geneart-Huel,F,Somalisch,Hoog,Alleenstaand,Midden,MBO,Atheïstisch,Gehuwd,Werkloos,Rijtjeshuis,Expert,37,Laag,Gemiddeld,Goed,Gemiddeld
"Engineer, water",Bas van Spreeuwel-Moet,F,Indiaas,Gemiddeld,Samenwonend met kinderen,Midden,VMBO,Islamitisch,Gehuwd,Fulltime,Appartement,Intermediate,93,Gemiddeld,Slecht,Goed,Goed
Medical secretary,Amber Leguit,M,Eritrees,Laag,Alleenstaand met kinderen,Rechts,VMBO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Beginner,91,Gemiddeld,Gemiddeld,Slecht,Slecht
