job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Advertising account planner,Amy van Luxemburg-Uphuis,M,Eritrees,Gemiddeld,Alleenstaand met kinderen,Rechts,MBO,Christelijk,Ongehuwd,Fulltime,Appartement,Advanced,90,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Maintenance engineer,Danique van den Assem,M,Somalisch,Hoog,Alleenstaand,Midden,HBO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Beginner,62,Hoog,Gemiddeld,Slecht,Goed
Computer games developer,Sam Mol-van Bunschoten,M,Afghaans,Gemiddeld,Alleenstaand met kinderen,Rechts,VMBO,Christelijk,Gehuwd,Fulltime,Appartement,Beginner,29,Laag,Slecht,Slecht,Slecht
Camera operator,Ruben Speijer-Dachgelt,F,Nederlands,Gemiddeld,Alleenstaand met kinderen,Rechts,MBO,Islamitisch,Gehuwd,Fulltime,Appartement,Advanced,79,Gemiddeld,Slecht,Slecht,Goed
Futures trader,Fabian Stoffelsz,F,Nederlands,Laag,Alleenstaand met kinderen,Links,VMBO,Christelijk,Gehuwd,Gepensioneerd,Woonboot,Beginner,83,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Writer,Kick van Dam,F,Italiaans,Laag,Alleenstaand,Rechts,MBO,Islamitisch,Ongehuwd,Student,Woonboot,Intermediate,52,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Industrial buyer,Elize Wright,F,Spaans,Laag,Samenwonend,Rechts,HBO,Hindoeïstisch,Ongehuwd,Fulltime,Vrijstaand,Beginner,95,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Tree surgeon,Ruben van het Heerenveen,M,Turks,Laag,Samenwonend,Rechts,HAVO,Anders,Ongehuwd,Fulltime,Twee-onder-een-kap,Beginner,57,Hoog,Goed,Gemiddeld,Slecht
Restaurant manager,Thijn Heerschop,F,Surinaams,Hoog,Samenwonend,Links,MBO,Atheïstisch,Gescheiden,Parttime,Woonboot,Digibeet,75,Hoog,Goed,Slecht,Gemiddeld
"Development worker, international aid",Lola Ellis-Schenkel,M,Nederlands,Laag,Samenwonend met kinderen,Midden,HBO,Islamitisch,Ongehuwd,Werkloos,Appartement,Intermediate,74,Laag,Goed,Gemiddeld,Gemiddeld
