job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Retail buyer,Kaylee Bouhuizen,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,VMBO,Joods,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,99,Gemiddeld,Gemiddeld,Goed,Goed
Textile designer,Bryan van Boven,M,Marokkaans,Hoog,Alleenstaand,Rechts,MBO,Christelijk,Ongehuwd,Fulltime,Vrijstaand,Intermediate,64,Hoog,Gemiddeld,Goed,Gemiddeld
English as a foreign language teacher,Aaron Hoppenbrouwer,M,Surinaams,Hoog,Alleenstaand met kinderen,Links,HAVO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,81,Laag,Gemiddeld,Gemiddeld,Goed
Exercise physiologist,Tijs Pastoors,F,Nederlands,Laag,Samenwonend met kinderen,Links,MBO,Islamitisch,Ongehuwd,Student,Rijtjeshuis,Expert,36,Gemiddeld,Goed,Gemiddeld,Gemiddeld
"Psychotherapist, child",Maya Jacobs,M,Italiaans,Gemiddeld,Samenwonend,Links,VMBO,Christelijk,Gehuwd,Fulltime,Studio,Intermediate,34,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Armed forces operational officer,Merle de Pauw,F,Nederlands,Laag,Samenwonend met kinderen,Links,MBO,Islamitisch,Ongehuwd,Zelfstandig,Appartement,Beginner,85,Gemiddeld,Goed,Gemiddeld,Goed
Speech and language therapist,Dani Helmerhorst-Puig,F,Nederlands,Hoog,Alleenstaand met kinderen,Midden,MBO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Intermediate,47,Laag,Goed,Slecht,Gemiddeld
"Buyer, retail",Megan Gnodde,M,Nederlands,Gemiddeld,Samenwonend,Midden,VMBO,Atheïstisch,Gehuwd,Student,Twee-onder-een-kap,Beginner,65,Gemiddeld,Goed,Goed,Slecht
Actuary,Milou Perrono,F,Syrisch,Laag,Samenwonend met kinderen,Rechts,Basisonderwijs,Islamitisch,Gehuwd,Parttime,Woonboot,Beginner,91,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Land/geomatics surveyor,Zoë de Haas,M,Pools,Gemiddeld,Samenwonend,Midden,VMBO,Christelijk,Gehuwd,Zelfstandig,Twee-onder-een-kap,Advanced,86,Hoog,Gemiddeld,Slecht,Goed
Management consultant,Mette Hazenveld,F,Nederlands,Hoog,Samenwonend met kinderen,Links,VMBO,Atheïstisch,Ongehuwd,Werkloos,Appartement,Intermediate,63,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Psychologist, clinical",Jordy van Orleans,F,Chinees,Hoog,Samenwonend met kinderen,Rechts,HAVO,Christelijk,Gehuwd,Werkloos,Rijtjeshuis,Intermediate,57,Gemiddeld,Goed,Gemiddeld,Gemiddeld
"Surveyor, commercial/residential",Noah Noordijk,M,Turks,Hoog,Samenwonend,Rechts,VWO,Christelijk,Gehuwd,Gepensioneerd,Vrijstaand,Beginner,82,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Chartered certified accountant,Cornelia Uit de Willigen-van Ghoerle,M,Nederlands,Hoog,Alleenstaand,Rechts,HBO,Anders,Gehuwd,Fulltime,Twee-onder-een-kap,Beginner,18,Laag,Gemiddeld,Gemiddeld,Goed
"Scientist, water quality",Ian Moensendijk,F,Indonesisch,Laag,Samenwonend,Midden,MBO,Islamitisch,Weduwe/Weduwnaar,Gepensioneerd,Twee-onder-een-kap,Intermediate,55,Hoog,Slecht,Goed,Goed
